iteration,trainRMSE
130,"[1566.2397452252064, 1565.3649191573174, 1565.3195080744297, 1565.56697960655, 1569.3623093188735, 1570.0819397467465, 1570.0916574542707, 1575.6144785074662, 1575.5028280729744, 1575.5026749651163]"
140,"[1563.4256606538315, 1562.6062126732402, 1562.5691090197734, 1562.815392515109, 1566.6069231991517, 1567.3230669598242, 1567.3326629031217, 1572.8526924366436, 1572.7427355545196, 1572.7425951865423]"
150,"[1560.5521025788635, 1559.7727492896831, 1559.7409241444013, 1559.9855499375135, 1563.7730569814619, 1564.4855608790738, 1564.4950308201385, 1570.0121231455262, 1569.9039234263048, 1569.9037962717468]"
160,"[1557.5171955685807, 1556.8491842490482, 1556.833850585915, 1557.0782700998648, 1560.8617685631552, 1561.5705225755187, 1561.5798730811352, 1567.0938673135286, 1566.9874893824447, 1566.987375920947]"
170,"[1554.5317097946709, 1553.8673167758243, 1553.8527798300813, 1554.0947447353617, 1557.8737549584346, 1558.5785794934206, 1558.587796237172, 1564.0985274867803, 1563.9940372455249, 1563.9939379656412]"
180,"[1551.4705157499768, 1550.8099270818884, 1550.7962148136621, 1551.0356367812124, 1554.8099615760948, 1555.5107118807705, 1555.5197900924925, 1561.0270859646412, 1560.9245504301261, 1560.924465828072]"
190,"[1548.3347800788665, 1547.6781953759664, 1547.6653361420802, 1547.9021253219398, 1551.6715609993498, 1552.3680895356772, 1552.3770243667966, 1557.8807047124037, 1557.7801919771596, 1557.7801225564738]"
200,"[1545.1258398285295, 1544.4734579683354, 1544.4614806417646, 1544.695545690514, 1548.4598819102187, 1549.1520383800125, 1549.1608249052745, 1554.660701549367, 1554.5622807555553, 1554.5622270268645]"
210,"[1541.8451458250547, 1541.1971424715875, 1541.1860762168608, 1541.4173242705292, 1545.176343785008, 1545.8639750669147, 1545.872608283148, 1551.368484670105, 1551.2722260253151, 1551.2721885064107]"
220,"[1538.494276681454, 1537.8508451856503, 1537.8407196316844, 1538.0690563455796, 1541.82253486402, 1542.5054850574122, 1542.5139598859437, 1548.0056308105413, 1547.9116055520965, 1547.9115847676235]"
230,"[1535.074925335407, 1534.4362550704127, 1534.4271002887015, 1534.6524298127194, 1538.4001357383818, 1539.078246103125, 1539.0865573886847, 1544.573808628004, 1544.4820890366939, 1544.4820855182104]"
240,"[1531.5888925692516, 1530.9551667622552, 1530.9470131385733, 1531.1692381033397, 1534.910932284485, 1535.5840411974273, 1535.5921837076526, 1541.0747916577382, 1540.9854510630937, 1540.9854653490645]"
250,"[1528.0380770473032, 1527.4094779170882, 1527.4023562299924, 1527.6213777307828, 1531.3568132004893, 1532.0247561077072, 1532.0327245325325, 1537.5104558311846, 1537.4235686183117, 1537.4236012541128]"
260,"[1524.4244834029312, 1523.8012274235527, 1523.795169000169, 1524.0108866161033, 1527.7398083948285, 1528.4024178201369, 1528.410206773106, 1533.8828179668287, 1533.798459556108, 1533.798511093827]"
270,"[1520.7502638621258, 1520.1325116904766, 1520.1275479518051, 1520.3398596887125, 1524.0620044302686, 1524.7191098599058, 1524.7267138753443, 1530.1939509585432, 1530.1121978436313, 1530.1122688423022]"
280,"[1517.0175964796151, 1516.405541180184, 1516.4017043301183, 1516.6105066153427, 1520.3256023465137, 1520.9770301968144, 1520.9844437298336, 1526.446041750949, 1526.366971496845, 1526.3670625223822]"
290,"[1513.2287766648874, 1512.622613839104, 1512.6199363394164, 1512.825123990863, 1516.532889791927, 1517.178463334587, 1517.1856807596942, 1522.6413633745487, 1522.565054635206, 1522.565166260483]"
300,"[1509.3861973978098, 1508.7861096361444, 1508.7846242470073, 1508.9860904365185, 1512.6862361008177, 1513.3257753780447, 1513.3327909874592, 1518.7822699886763, 1518.708802528751, 1518.7089353337092]"
310,"[1505.4923826107474, 1504.8985708131906, 1504.8983107717777, 1505.0959470670175, 1508.7881729134751, 1509.4214947796552, 1509.4283027858867, 1514.8712777510652, 1514.8007324075766, 1514.8008869788823]"
320,"[1501.5498994631414, 1500.9625610177216, 1500.9635599894405, 1501.1572562583617, 1504.8412526532154, 1505.4681705928306, 1505.474765123817, 1510.9109228200468, 1510.8433815687665, 1510.843558500249]"
330,"[1497.561458949107, 1496.980802699914, 1496.9830947355033, 1497.1727391856155, 1500.8481863331094, 1501.4685104965124, 1501.4748855980715, 1506.9038996001682, 1506.8394455189646, 1506.839645411282]"
340,"[1493.5298559129346, 1492.956080169594, 1492.9596997516062, 1493.145178873183, 1496.8117463975068, 1497.4252834797453, 1497.431433112834, 1502.8529632427403, 1502.7916805480174, 1502.7919040088686]"
350,"[1489.4579975832537, 1488.8913320823533, 1488.8963140243263, 1489.077512628528, 1492.7348593476802, 1493.3414126209386, 1493.347330664055, 1498.761022584597, 1498.7029965952659, 1498.7032442390578]"
360,"[1485.348904054834, 1484.7895632545328, 1484.7959429219693, 1484.9727440891374, 1488.6205175889581, 1489.219886787786, 1489.2255670345214, 1494.6310516687727, 1494.5763688384673, 1494.57664128649]"
370,"[1481.2056618529402, 1480.6538559999346, 1480.6616690482551, 1480.8339540851807, 1484.4717902994878, 1485.0637715193532, 1485.0692076764406, 1490.4661006229699, 1490.414848565173, 1490.4151464457195]"
380,"[1477.0314947248532, 1476.4874588787725, 1476.4967413693826, 1476.664389864395, 1480.291912860613, 1480.8762986154968, 1480.8814843061548, 1486.2693854251631, 1486.2216528638448, 1486.221976811775]"
390,"[1472.82973403515, 1472.2936691250084, 1472.3044575702356, 1472.4673473206049, 1476.0841687949217, 1476.6607478650576, 1476.6656766254446, 1482.044169367126, 1482.0000461842183, 1482.0003968412398]"
400,"[1468.6038491474426, 1468.0760112166663, 1468.0883424304561, 1468.24634957277, 1471.8520687916919, 1472.4206264032566, 1472.425291689891, 1477.7939428083725, 1477.753519937121, 1477.7538979509288]"
410,"[1464.357343403633, 1463.8379605907214, 1463.8518718399978, 1464.0048706661269, 1467.599073688668, 1468.1593911764442, 1468.163786356662, 1473.5221449831133, 1473.4855145396737, 1473.4859205648484]"
420,"[1460.093961187737, 1459.5832611143223, 1459.5987899952636, 1459.7466531371058, 1463.328912866386, 1463.8807679413296, 1463.8848863036485, 1469.2324837483677, 1469.1997388837788, 1469.2001735806145]"
430,"[1455.8174280609906, 1455.3156659221017, 1455.3328504165672, 1455.4754487294178, 1459.045324266069, 1459.588490786452, 1459.5923255346863, 1464.9286744615272, 1464.8999094418502, 1464.9003734768698]"
440,"[1451.5316734650596, 1451.0390979611923, 1451.0579763690164, 1451.1951790075161, 1454.752215438452, 1455.2864634970585, 1455.2900077548263, 1460.6146017395815, 1460.5899118801203, 1460.5904059255088]"
450,"[1447.2407603904055, 1446.7576128766557, 1446.778223818274, 1446.9098982737098, 1450.4536263674659, 1450.9787223146745, 1450.9819691278208, 1456.294282129803, 1456.273763758569, 1456.2742884918248]"
460,"[1442.948794519088, 1442.4753419090098, 1442.4977243717208, 1442.6237364380133, 1446.1536721601822, 1446.6693785081147, 1446.6723208433061, 1451.971806505446, 1451.9555569803306, 1451.956113084306]"
470,"[1438.660118883645, 1438.1966352962284, 1438.2208284790472, 1438.3410424111928, 1441.8566869012557, 1442.3627625462607, 1442.3653932999323, 1447.6514846730715, 1447.6396022538477, 1447.6401904157246]"
480,"[1434.379125416198, 1433.9258650007555, 1433.9519084372353, 1434.0661868525217, 1437.5670257673858, 1438.0632257852355, 1438.0655377787125, 1443.3376464523446, 1443.3302303665243, 1443.3308512782112]"
490,"[1430.1103135640528, 1429.6675351888623, 1429.6954686831261, 1429.803672607859, 1433.2891758087678, 1433.7752514899944, 1433.7772374724454, 1439.0347530175616, 1439.0319034163924, 1439.0325577741123]"
