,Incident Type,Response Time,minute
8927,Fire+AC0-2nd Alarm,60,60
3013,Fire+AC0-3rd Alarm,239,60
8931,Fire+AC0-3rd Alarm,453,60
8936,Fire+AC0-2nd Alarm,197,60
4053,Fire+AC0-2nd Alarm,195,60
8950,Fire+AC0-2nd Alarm,4931,60
1611,Fire+AC0-2nd Alarm,195,60
2857,Fire+AC0-2nd Alarm,195,60
3859,Fire+AC0-2nd Alarm,195,60
1545,Fire+AC0-2nd Alarm,195,60
2991,Fire+AC0-2nd Alarm,195,60
8915,Fire+AC0-2nd Alarm,114,60
8940,Fire+AC0-Collapse,20,60
8943,Fire+AC0-1st Alarm,91,60
8951,Fire+AC0-1st Alarm,86,60
3703,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
2676,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
1484,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
8961,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),4360,60
8970,Fire+AC0-2nd Alarm,276,60
8973,Fire+AC0-2nd Alarm,1142,60
1466,Fire+AC0-2nd Alarm,195,60
8975,Fire+AC0-1st Alarm,856,60
8980,Fire+AC0-2nd Alarm,183,60
8981,Fire+AC0-1st Alarm,121,60
8985,Fire+AC0-Commercial,147,60
1414,Fire+AC0-3rd Alarm,195,60
8917,Fire+AC0-3rd Alarm,1761,60
3517,Fire+AC0-6th Alarm,195,60
3019,Fire+AC0-6th Alarm,195,60
2375,Fire+AC0-6th Alarm,195,60
1400,Fire+AC0-6th Alarm,195,60
3460,Fire+AC0-6th Alarm,195,60
2391,Fire+AC0-6th Alarm,195,60
1415,Fire+AC0-6th Alarm,195,60
1387,Fire+AC0-6th Alarm,195,60
1386,Fire+AC0-6th Alarm,195,60
1401,Fire+AC0-6th Alarm,195,60
3088,Fire+AC0-6th Alarm,195,60
122,Fire+AC0-6th Alarm,195,60
2444,Fire+AC0-6th Alarm,195,60
2448,Fire+AC0-6th Alarm,195,60
3526,Fire+AC0-6th Alarm,195,60
2427,Fire+AC0-6th Alarm,195,60
5386,Fire+AC0-6th Alarm,4931,60
8987,Fire+AC0-2nd Alarm,90,60
8916,Fire+AC0-2nd Alarm,108,60
8976,Fire+AC0-2nd Alarm,119,60
3516,Fire+AC0-6th Alarm,195,60
2430,Fire+AC0-6th Alarm,195,60
2446,Fire+AC0-6th Alarm,195,60
1396,Fire+AC0-6th Alarm,195,60
1402,Fire+AC0-6th Alarm,4931,60
1413,Fire+AC0-6th Alarm,195,60
9006,Fire+AC0-6th Alarm,4931,60
8994,Fire+AC0-2nd Alarm,152,60
3483,Fire+AC0-3rd Alarm,195,60
1031,Fire+AC0-3rd Alarm,4931,60
2428,Fire+AC0-3rd Alarm,195,60
1420,Fire+AC0-3rd Alarm,195,60
3020,Fire+AC0-3rd Alarm,195,60
2374,Fire+AC0-3rd Alarm,195,60
1406,Fire+AC0-3rd Alarm,195,60
2447,Fire+AC0-Collapse,195,60
1500,Fire+AC0-Collapse,195,60
9008,Fire+AC0-Collapse,4931,60
9003,Fire+AC0-10+AC0-77 (Residential High Rise Fire),8,60
9005,Fire+AC0-1st Alarm,179,60
1238,Fire+AC0-10+AC0-77 (Residential High Rise Fire),113,60
5753,Fire+AC0-1st Alarm,195,60
52,Fire+AC0-1st Alarm,195,60
1926,Fire+AC0-1st Alarm,4931,60
572,Fire+AC0-1st Alarm,195,60
356,Fire+AC0-1st Alarm,195,60
571,Fire+AC0-2nd Alarm,195,60
5175,Fire+AC0-2nd Alarm,185,60
2293,Fire+AC0-2nd Alarm,195,60
5776,Fire+AC0-2nd Alarm,2338,60
6,Fire+AC0-2nd Alarm,195,60
8,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
5754,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),117,60
4250,Fire+AC0-3rd Alarm,195,60
2343,Fire+AC0-3rd Alarm,2285,60
5816,Fire+AC0-3rd Alarm,195,60
2235,Fire+AC0-2nd Alarm,208,60
3865,Fire+AC0-2nd Alarm,120,60
11,Fire+AC0-3rd Alarm,236,60
4678,Fire+AC0-3rd Alarm,619,60
4742,Fire+AC0-1st Alarm,36,60
1035,Fire+AC0-Other,1000,60
3835,Fire+AC0-2nd Alarm,256,60
1198,Fire+AC0-2nd Alarm,195,60
4315,Fire+AC0-School,42,60
4436,Fire+AC0-Other,45,60
4899,Fire+AC0-Other,248,60
5257,Fire+AC0-2nd Alarm,148,60
1036,Fire+AC0-2nd Alarm,935,60
1496,Fire+AC0-4th Alarm,338,60
2433,Fire+AC0-10+AC0-77 (Residential High Rise Fire),105,60
2826,Fire+AC0-2nd Alarm,79,60
10,Fire+AC0-2nd Alarm,195,60
4486,Fire+AC0-2nd Alarm,2169,60
2455,Fire+AC0-2nd Alarm,195,60
4552,Fire+AC0-2nd Alarm,1070,60
16,Fire+AC0-2nd Alarm,195,60
21,Fire+AC0-2nd Alarm,195,60
28,Fire+AC0-2nd Alarm,195,60
5697,Fire+AC0-2nd Alarm,4539,60
33,Fire+AC0-2nd Alarm,195,60
156,Fire+AC0-2nd Alarm,195,60
1038,Fire+AC0-2nd Alarm,4362,60
4900,Fire+AC0-1st Alarm,710,60
5447,Fire+AC0-2nd Alarm,591,60
75,Fire+AC0-2nd Alarm,195,60
5755,Fire+AC0-2nd Alarm,984,60
14,Fire+AC0-2nd Alarm,195,60
5504,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),281,60
1600,Fire+AC0-2nd Alarm,130,60
3547,Fire+AC0-4th Alarm,698,60
295,Fire+AC0-1st Alarm,195,60
2010,Fire+AC0-1st Alarm,195,60
26,Fire+AC0-1st Alarm,195,60
2199,Fire+AC0-1st Alarm,195,60
1973,Fire+AC0-1st Alarm,195,60
2850,Fire+AC0-1st Alarm,195,60
1595,Fire+AC0-1st Alarm,195,60
2368,Fire+AC0-1st Alarm,195,60
2562,Fire+AC0-1st Alarm,195,60
2358,Fire+AC0-1st Alarm,195,60
2667,Fire+AC0-1st Alarm,195,60
232,Fire+AC0-1st Alarm,195,60
64,Fire+AC0-1st Alarm,195,60
2342,Fire+AC0-1st Alarm,195,60
1950,Fire+AC0-1st Alarm,195,60
183,Fire+AC0-1st Alarm,195,60
1662,Fire+AC0-1st Alarm,195,60
3912,Fire+AC0-1st Alarm,195,60
1770,Fire+AC0-1st Alarm,195,60
5834,Fire+AC0-1st Alarm,195,60
1938,Fire+AC0-1st Alarm,195,60
2409,Fire+AC0-1st Alarm,195,60
5791,Fire+AC0-1st Alarm,4931,60
2093,Fire+AC0-1st Alarm,195,60
116,Fire+AC0-1st Alarm,195,60
1205,Fire+AC0-1st Alarm,195,60
2496,Fire+AC0-1st Alarm,195,60
446,Fire+AC0-1st Alarm,195,60
3029,Fire+AC0-1st Alarm,195,60
2393,Fire+AC0-1st Alarm,195,60
336,Fire+AC0-1st Alarm,195,60
4341,Fire+AC0-1st Alarm,195,60
15,Fire+AC0-1st Alarm,195,60
1578,Fire+AC0-1st Alarm,195,60
2015,Fire+AC0-1st Alarm,195,60
2431,Fire+AC0-1st Alarm,195,60
119,Fire+AC0-1st Alarm,195,60
84,Fire+AC0-1st Alarm,195,60
223,Fire+AC0-1st Alarm,195,60
25,Fire+AC0-1st Alarm,195,60
4649,Fire+AC0-1st Alarm,2255,60
2012,Fire+AC0-1st Alarm,195,60
4437,Fire+AC0-2nd Alarm,147,60
4768,Fire+AC0-2nd Alarm,305,60
5006,Fire+AC0-2nd Alarm,88,60
5322,Fire+AC0-2nd Alarm,149,60
5640,Fire+AC0-5th Alarm,1554,60
2022,Fire+AC0-5th Alarm,195,60
5448,Fire+AC0-Sensitive Location,48,60
5584,Fire+AC0-2nd Alarm,62,60
5777,Fire+AC0-2nd Alarm,141,60
1076,Fire+AC0-Manhole,250,60
1078,Fire+AC0-2nd Alarm,174,60
1524,Fire+AC0-3rd Alarm,769,60
2024,Fire+AC0-3rd Alarm,471,60
2458,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),85,60
2517,Fire+AC0-3rd Alarm,305,60
2453,Fire+AC0-5th Alarm,195,60
3569,Fire+AC0-5th Alarm,553,60
3786,Fire+AC0-Haz Mat,168,60
3893,Fire+AC0-2nd Alarm,161,60
3918,Fire+AC0-3rd Alarm,142,60
5734,Fire+AC0-2nd Alarm,134,60
63,Fire+AC0-2nd Alarm,195,60
1096,Fire+AC0-10+AC0-77 (Residential High Rise Fire),1475,60
470,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
1095,Fire+AC0-10+AC0-77 (Residential High Rise Fire),7,60
5465,Fire+AC0-4th Alarm,187,60
5522,Fire+AC0-2nd Alarm,243,60
5896,Fire+AC0-1st Alarm,492,60
1601,Fire+AC0-3rd Alarm,348,60
1097,Fire+AC0-4th Alarm,1680,60
56,Fire+AC0-4th Alarm,195,60
4238,Fire+AC0-2nd Alarm,93,60
4438,Fire+AC0-2nd Alarm,48,60
4878,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),46,60
5033,Fire+AC0-2nd Alarm,112,60
5260,Fire+AC0-3rd Alarm,369,60
2252,Fire+AC0-2nd Alarm,195,60
5323,Fire+AC0-2nd Alarm,154,60
5756,Fire+AC0-2nd Alarm,163,60
2074,Fire+AC0-2nd Alarm,71,60
2254,Fire+AC0-2nd Alarm,96,60
135,Fire+AC0-2nd Alarm,195,60
3464,Fire+AC0-4th Alarm,1113,60
3548,Fire+AC0-3rd Alarm,217,60
3476,Fire+AC0-2nd Alarm,195,60
3671,Fire+AC0-2nd Alarm,183,60
4553,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),132,60
5943,Fire+AC0-2nd Alarm,117,60
5562,Fire+AC0-1st Alarm,701,60
1947,Fire+AC0-1st Alarm,195,60
1949,Fire+AC0-Manhole,195,60
5234,Fire+AC0-Manhole,147,60
5274,Fire+AC0-2nd Alarm,82,60
5698,Fire+AC0-2nd Alarm,245,60
5840,Fire+AC0-2nd Alarm,119,60
1222,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),71,60
726,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
1573,Fire+AC0-2nd Alarm,88,60
80,Fire+AC0-Collapse,195,60
2316,Fire+AC0-Collapse,395,60
1839,Fire+AC0-2nd Alarm,195,60
2655,Fire+AC0-2nd Alarm,229,60
1840,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
3021,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),226,60
3046,Fire+AC0-Other,15,60
5926,Fire+AC0-1st Alarm,64,60
3672,Fire+AC0-1st Alarm,84,60
79,Fire+AC0-4th Alarm,195,60
3741,Fire+AC0-4th Alarm,1283,60
82,Fire+AC0-4th Alarm,195,60
5427,Fire+AC0-4th Alarm,3809,60
1215,Fire+AC0-4th Alarm,195,60
5151,Fire+AC0-2nd Alarm,111,60
101,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
5343,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),803,60
5324,Fire+AC0-10+AC0-77 (Residential High Rise Fire),114,60
1388,Fire+AC0-2nd Alarm,3672,60
3011,Fire+AC0-2nd Alarm,195,60
196,Fire+AC0-2nd Alarm,195,60
439,Fire+AC0-7th Alarm,195,60
197,Fire+AC0-7th Alarm,195,60
97,Fire+AC0-7th Alarm,195,60
188,Fire+AC0-7th Alarm,195,60
432,Fire+AC0-7th Alarm,195,60
1286,Fire+AC0-7th Alarm,195,60
86,Fire+AC0-7th Alarm,195,60
90,Fire+AC0-7th Alarm,195,60
1373,Fire+AC0-7th Alarm,195,60
132,Fire+AC0-7th Alarm,195,60
725,Fire+AC0-7th Alarm,4931,60
95,Fire+AC0-7th Alarm,195,60
3839,Fire+AC0-7th Alarm,4931,60
3018,Fire+AC0-7th Alarm,195,60
5523,Fire+AC0-1st Alarm,159,60
1371,Fire+AC0-3rd Alarm,195,60
94,Fire+AC0-3rd Alarm,195,60
89,Fire+AC0-3rd Alarm,195,60
2519,Fire+AC0-3rd Alarm,4931,60
195,Fire+AC0-3rd Alarm,195,60
1738,Fire+AC0-3rd Alarm,195,60
5544,Fire+AC0-2nd Alarm,151,60
1952,Fire+AC0-4th Alarm,4931,60
1372,Fire+AC0-4th Alarm,195,60
433,Fire+AC0-4th Alarm,195,60
199,Fire+AC0-4th Alarm,195,60
92,Fire+AC0-4th Alarm,195,60
5821,Fire+AC0-10+AC0-77 (Residential High Rise Fire),56,60
3518,Fire+AC0-5th Alarm,1729,60
434,Fire+AC0-3rd Alarm,195,60
3236,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),97,60
728,Fire+AC0-3rd Alarm,195,60
1207,Fire+AC0-3rd Alarm,195,60
1660,Fire+AC0-3rd Alarm,195,60
85,Fire+AC0-3rd Alarm,195,60
729,Fire+AC0-3rd Alarm,195,60
142,Fire+AC0-3rd Alarm,195,60
1594,Fire+AC0-3rd Alarm,195,60
124,Fire+AC0-3rd Alarm,195,60
435,Fire+AC0-3rd Alarm,195,60
1136,Fire+AC0-3rd Alarm,195,60
3237,Fire+AC0-3rd Alarm,4931,60
3673,Fire+AC0-Collapse,111,60
4419,Fire+AC0-2nd Alarm,121,60
4989,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),127,60
5967,Fire+AC0-Other,100,60
2208,Fire+AC0-2nd Alarm,39,60
1588,Fire+AC0-Other,195,60
2345,Fire+AC0-Other,476,60
1590,Fire+AC0-2nd Alarm,195,60
2604,Fire+AC0-2nd Alarm,145,60
3866,Fire+AC0-Other,96,60
5980,Fire+AC0-1st Alarm,33,60
4241,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),74,60
1360,Fire+AC0-1st Alarm,124,60
1472,Fire+AC0-Haz Mat,259,60
145,Fire+AC0-1st Alarm,195,60
2827,Fire+AC0-1st Alarm,4931,60
1520,Fire+AC0-1st Alarm,195,60
1582,Fire+AC0-1st Alarm,195,60
1522,Fire+AC0-1st Alarm,195,60
147,Fire+AC0-Other,195,60
1602,Fire+AC0-Other,1381,60
2152,Fire+AC0-2nd Alarm,89,60
2255,Fire+AC0-1st Alarm,102,60
4654,Fire+AC0-2nd Alarm,928,60
4526,Fire+AC0-Other,110,60
4681,Fire+AC0-Other,18,60
5060,Fire+AC0-2nd Alarm,140,60
5944,Fire+AC0-2nd Alarm,89,60
1099,Fire+AC0-2nd Alarm,155,60
5908,Fire+AC0-3rd Alarm,1294,60
211,Fire+AC0-3rd Alarm,195,60
5545,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),533,60
5641,Fire+AC0-Haz Mat,32,60
2398,Fire+AC0-5th Alarm,195,60
178,Fire+AC0-5th Alarm,195,60
179,Fire+AC0-5th Alarm,195,60
180,Fire+AC0-5th Alarm,195,60
170,Fire+AC0-5th Alarm,195,60
181,Fire+AC0-5th Alarm,195,60
1636,Fire+AC0-5th Alarm,195,60
148,Fire+AC0-5th Alarm,195,60
2382,Fire+AC0-5th Alarm,195,60
1470,Fire+AC0-5th Alarm,195,60
1757,Fire+AC0-5th Alarm,195,60
2356,Fire+AC0-5th Alarm,195,60
2495,Fire+AC0-5th Alarm,195,60
252,Fire+AC0-5th Alarm,195,60
2470,Fire+AC0-5th Alarm,195,60
5928,Fire+AC0-5th Alarm,4931,60
301,Fire+AC0-5th Alarm,195,60
215,Fire+AC0-5th Alarm,195,60
5881,Fire+AC0-2nd Alarm,165,60
1101,Fire+AC0-2nd Alarm,967,60
164,Fire+AC0-2nd Alarm,195,60
1139,Fire+AC0-2nd Alarm,1102,60
1389,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),112,60
1816,Fire+AC0-Commercial,82,60
4290,Fire+AC0-Manhole,128,60
4942,Fire+AC0-2nd Alarm,702,60
4903,Fire+AC0-2nd Alarm,103,60
1104,Fire+AC0-2nd Alarm,173,60
2384,Fire+AC0-2nd Alarm,195,60
5957,Fire+AC0-2nd Alarm,178,60
1111,Fire+AC0-2nd Alarm,95,60
213,Fire+AC0-4th Alarm,195,60
168,Fire+AC0-4th Alarm,195,60
210,Fire+AC0-4th Alarm,195,60
167,Fire+AC0-4th Alarm,195,60
2400,Fire+AC0-4th Alarm,195,60
5969,Fire+AC0-4th Alarm,4931,60
2471,Fire+AC0-4th Alarm,195,60
1112,Fire+AC0-Sensitive Location,0,60
2123,Fire+AC0-1st Alarm,4157,60
2415,Fire+AC0-1st Alarm,195,60
1289,Fire+AC0-Manhole,811,60
169,Fire+AC0-Manhole,195,60
1390,Fire+AC0-1st Alarm,87,60
1473,Fire+AC0-2nd Alarm,146,60
2237,Fire+AC0-2nd Alarm,132,60
5992,Fire+AC0-Manhole,1,60
3211,Fire+AC0-Sensitive Location,48,60
2465,Fire+AC0-3rd Alarm,1542,60
176,Fire+AC0-3rd Alarm,585,60
5325,Fire+AC0-3rd Alarm,2680,60
3867,Fire+AC0-3rd Alarm,141,60
5642,Fire+AC0-Haz Mat,67,60
1791,Fire+AC0-2nd Alarm,197,60
1817,Fire+AC0-2nd Alarm,162,60
2256,Fire+AC0-2nd Alarm,156,60
1471,Fire+AC0-2nd Alarm,195,60
3647,Fire+AC0-2nd Alarm,94,60
6022,Fire+AC0-1st Alarm,191,60
5152,Fire+AC0-1st Alarm,120,60
296,Fire+AC0-1st Alarm,195,60
5196,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),228,60
5945,Fire+AC0-Collapse,112,60
396,Fire+AC0-Sensitive Location,195,60
3914,Fire+AC0-Sensitive Location,195,60
2572,Fire+AC0-Sensitive Location,195,60
2044,Fire+AC0-Sensitive Location,195,60
397,Fire+AC0-Sensitive Location,195,60
317,Fire+AC0-Sensitive Location,195,60
2633,Fire+AC0-Sensitive Location,195,60
2665,Fire+AC0-Sensitive Location,195,60
3840,Fire+AC0-Sensitive Location,4931,60
166,Fire+AC0-Sensitive Location,195,60
2614,Fire+AC0-Sensitive Location,195,60
171,Fire+AC0-Sensitive Location,195,60
1115,Fire+AC0-High Rise,34,60
2573,Fire+AC0-Sensitive Location,195,60
3129,Fire+AC0-Sensitive Location,1641,60
5981,Fire+AC0-Other,127,60
279,Fire+AC0-5th Alarm,195,60
72,Fire+AC0-5th Alarm,195,60
5214,Fire+AC0-5th Alarm,3607,60
2643,Fire+AC0-5th Alarm,195,60
5362,Fire+AC0-3rd Alarm,509,60
267,Fire+AC0-2nd Alarm,195,60
254,Fire+AC0-2nd Alarm,195,60
2615,Fire+AC0-2nd Alarm,195,60
3868,Fire+AC0-2nd Alarm,4931,60
3916,Fire+AC0-2nd Alarm,195,60
1117,Fire+AC0-2nd Alarm,108,60
1140,Fire+AC0-2nd Alarm,964,60
1596,Fire+AC0-2nd Alarm,147,60
1763,Fire+AC0-Manhole,345,60
2713,Fire+AC0-2nd Alarm,91,60
5832,Fire+AC0-3rd Alarm,195,60
27,Fire+AC0-3rd Alarm,195,60
40,Fire+AC0-3rd Alarm,195,60
4881,Fire+AC0-3rd Alarm,4931,60
2582,Fire+AC0-3rd Alarm,195,60
1857,Fire+AC0-3rd Alarm,195,60
2033,Fire+AC0-3rd Alarm,195,60
3383,Fire+AC0-Collapse,926,60
5831,Fire+AC0-Collapse,195,60
2767,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),129,60
4073,Fire+AC0-2nd Alarm,64,60
4291,Fire+AC0-2nd Alarm,54,60
4554,Fire+AC0-Other,8,60
73,Fire+AC0-Haz Mat,195,60
863,Fire+AC0-Haz Mat,195,60
1290,Fire+AC0-Haz Mat,4931,60
186,Fire+AC0-Haz Mat,195,60
447,Fire+AC0-Haz Mat,195,60
4921,Fire+AC0-2nd Alarm,256,60
4831,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),103,60
5009,Fire+AC0-2nd Alarm,235,60
5449,Fire+AC0-2nd Alarm,364,60
1141,Fire+AC0-2nd Alarm,125,60
1241,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),48,60
1642,Fire+AC0-Other,160,60
1686,Fire+AC0-1st Alarm,190,60
5958,Fire+AC0-2nd Alarm,93,60
159,Fire+AC0-5th Alarm,195,60
2484,Fire+AC0-5th Alarm,195,60
2801,Fire+AC0-5th Alarm,3402,60
6048,Fire+AC0-Other,35,60
2288,Fire+AC0-Other,42,60
44,Fire+AC0-5th Alarm,195,60
241,Fire+AC0-5th Alarm,195,60
1391,Fire+AC0-5th Alarm,195,60
43,Fire+AC0-5th Alarm,195,60
5718,Fire+AC0-5th Alarm,4931,60
1410,Fire+AC0-5th Alarm,195,60
1465,Fire+AC0-5th Alarm,195,60
201,Fire+AC0-5th Alarm,195,60
203,Fire+AC0-2nd Alarm,195,60
3466,Fire+AC0-2nd Alarm,1141,60
2937,Fire+AC0-2nd Alarm,95,60
5862,Fire+AC0-5th Alarm,4931,60
877,Fire+AC0-5th Alarm,195,60
1376,Fire+AC0-5th Alarm,195,60
280,Fire+AC0-5th Alarm,195,60
67,Fire+AC0-5th Alarm,195,60
58,Fire+AC0-5th Alarm,195,60
1468,Fire+AC0-5th Alarm,195,60
39,Fire+AC0-5th Alarm,195,60
1427,Fire+AC0-5th Alarm,195,60
55,Fire+AC0-5th Alarm,195,60
152,Fire+AC0-5th Alarm,195,60
4093,Fire+AC0-1st Alarm,44,60
1385,Fire+AC0-2nd Alarm,195,60
54,Fire+AC0-2nd Alarm,195,60
1411,Fire+AC0-2nd Alarm,195,60
3674,Fire+AC0-2nd Alarm,4931,60
1375,Fire+AC0-2nd Alarm,195,60
4705,Fire+AC0-1st Alarm,140,60
5153,Fire+AC0-2nd Alarm,167,60
5235,Fire+AC0-2nd Alarm,1127,60
6023,Fire+AC0-4th Alarm,1935,60
50,Fire+AC0-4th Alarm,195,60
1930,Fire+AC0-2nd Alarm,158,60
3599,Fire+AC0-3rd Alarm,842,60
60,Fire+AC0-3rd Alarm,195,60
2405,Fire+AC0-3rd Alarm,268,60
4944,Fire+AC0-2nd Alarm,892,60
2231,Fire+AC0-2nd Alarm,195,60
5136,Fire+AC0-School,87,60
3365,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),70,60
5699,Fire+AC0-2nd Alarm,199,60
66,Fire+AC0-2nd Alarm,195,60
5757,Fire+AC0-2nd Alarm,202,60
1146,Fire+AC0-2nd Alarm,179,60
6087,Fire+AC0-2nd Alarm,217,60
879,Fire+AC0-2nd Alarm,195,60
106,Fire+AC0-2nd Alarm,195,60
57,Fire+AC0-2nd Alarm,195,60
377,Fire+AC0-2nd Alarm,195,60
3816,Fire+AC0-2nd Alarm,4931,60
105,Fire+AC0-2nd Alarm,195,60
1643,Fire+AC0-2nd Alarm,167,60
2025,Fire+AC0-2nd Alarm,156,60
4420,Fire+AC0-1st Alarm,201,60
5842,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
5863,Fire+AC0-1st Alarm,220,60
1266,Fire+AC0-1st Alarm,55,60
1764,Fire+AC0-1st Alarm,41,60
6049,Fire+AC0-1st Alarm,142,60
6088,Fire+AC0-2nd Alarm,195,60
1233,Fire+AC0-2nd Alarm,195,60
5585,Fire+AC0-2nd Alarm,161,60
1191,Fire+AC0-Explosion,29,60
3343,Fire+AC0-2nd Alarm,144,60
5111,Fire+AC0-Other,4931,60
628,Fire+AC0-Other,195,60
594,Fire+AC0-Other,195,60
1175,Fire+AC0-Other,195,60
1145,Fire+AC0-Other,195,60
4243,Fire+AC0-2nd Alarm,229,60
5605,Fire+AC0-Explosion,120,60
5719,Fire+AC0-Manhole,984,60
5865,Fire+AC0-2nd Alarm,153,60
48,Fire+AC0-3rd Alarm,195,60
5883,Fire+AC0-3rd Alarm,234,60
1192,Fire+AC0-2nd Alarm,182,60
1193,Fire+AC0-6th Alarm,195,60
184,Fire+AC0-6th Alarm,195,60
1687,Fire+AC0-6th Alarm,3716,60
123,Fire+AC0-6th Alarm,195,60
1644,Fire+AC0-2nd Alarm,135,60
1743,Fire+AC0-School,80,60
2912,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),49,60
4344,Fire+AC0-2nd Alarm,173,60
4391,Fire+AC0-Sensitive Location,44,60
4462,Fire+AC0-Other,104,60
4506,Fire+AC0-2nd Alarm,101,60
4555,Fire+AC0-2nd Alarm,112,60
4905,Fire+AC0-2nd Alarm,141,60
1169,Fire+AC0-Haz Mat,83,60
1165,Fire+AC0-Other,195,60
6050,Fire+AC0-Other,3368,60
3467,Fire+AC0-Haz Mat,109,60
3675,Fire+AC0-2nd Alarm,129,60
3953,Fire+AC0-1st Alarm,107,60
4772,Fire+AC0-2nd Alarm,381,60
173,Fire+AC0-5th Alarm,195,60
627,Fire+AC0-5th Alarm,195,60
320,Fire+AC0-5th Alarm,195,60
836,Fire+AC0-5th Alarm,195,60
175,Fire+AC0-5th Alarm,195,60
162,Fire+AC0-5th Alarm,195,60
5431,Fire+AC0-5th Alarm,4931,60
811,Fire+AC0-5th Alarm,195,60
161,Fire+AC0-5th Alarm,195,60
1383,Fire+AC0-2nd Alarm,195,60
1259,Fire+AC0-5th Alarm,195,60
1997,Fire+AC0-5th Alarm,195,60
1278,Fire+AC0-5th Alarm,195,60
4861,Fire+AC0-1st Alarm,375,60
5178,Fire+AC0-Nursing Home,279,60
1173,Fire+AC0-2nd Alarm,301,60
1354,Fire+AC0-5th Alarm,195,60
1291,Fire+AC0-5th Alarm,195,60
1260,Fire+AC0-5th Alarm,195,60
1174,Fire+AC0-5th Alarm,195,60
481,Fire+AC0-5th Alarm,195,60
2995,Fire+AC0-5th Alarm,4931,60
2324,Fire+AC0-5th Alarm,195,60
812,Fire+AC0-5th Alarm,195,60
555,Fire+AC0-5th Alarm,195,60
319,Fire+AC0-5th Alarm,195,60
2009,Fire+AC0-5th Alarm,195,60
837,Fire+AC0-5th Alarm,195,60
1216,Fire+AC0-5th Alarm,195,60
1277,Fire+AC0-5th Alarm,195,60
2241,Fire+AC0-2nd Alarm,213,60
2881,Fire+AC0-Commercial,247,60
6006,Fire+AC0-Other,56,60
3766,Fire+AC0-2nd Alarm,244,60
5948,Fire+AC0-2nd Alarm,273,60
4022,Fire+AC0-2nd Alarm,325,60
4263,Fire+AC0-3rd Alarm,136,60
5390,Fire+AC0-2nd Alarm,147,60
817,Fire+AC0-2nd Alarm,195,60
2403,Fire+AC0-1st Alarm,195,60
975,Fire+AC0-1st Alarm,195,60
246,Fire+AC0-1st Alarm,195,60
1352,Fire+AC0-1st Alarm,195,60
2126,Fire+AC0-1st Alarm,4931,60
1050,Fire+AC0-1st Alarm,195,60
2147,Fire+AC0-1st Alarm,195,60
5737,Fire+AC0-3rd Alarm,1614,60
247,Fire+AC0-3rd Alarm,195,60
5801,Fire+AC0-Sensitive Location,207,60
5843,Fire+AC0-Haz Mat,321,60
3023,Fire+AC0-2nd Alarm,148,60
3049,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),200,60
4773,Fire+AC0-3rd Alarm,274,60
360,Fire+AC0-3rd Alarm,195,60
1204,Fire+AC0-3rd Alarm,195,60
338,Fire+AC0-3rd Alarm,195,60
2323,Fire+AC0-3rd Alarm,195,60
1313,Fire+AC0-3rd Alarm,195,60
1450,Fire+AC0-3rd Alarm,4931,60
2349,Fire+AC0-3rd Alarm,195,60
1161,Fire+AC0-3rd Alarm,195,60
5900,Fire+AC0-2nd Alarm,790,60
419,Fire+AC0-2nd Alarm,195,60
1310,Fire+AC0-3rd Alarm,551,60
263,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
6129,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),174,60
1206,Fire+AC0-4th Alarm,195,60
1199,Fire+AC0-4th Alarm,195,60
257,Fire+AC0-4th Alarm,195,60
4097,Fire+AC0-4th Alarm,4931,60
2401,Fire+AC0-4th Alarm,195,60
1343,Fire+AC0-4th Alarm,195,60
