,Incident Type,Response Time,minute
4556,Utility+AC0-Water Main,599,60
5010,Utility+AC0-Water Main,600,60
6160,Utility+AC0-Other,247,60
650,Utility+AC0-Water Main,438,60
5139,Utility+AC0-Water Main,1029,60
651,Utility+AC0-Water Main,438,60
5154,Utility+AC0-Water Main,913,60
5389,Utility+AC0-Water Main,205,60
1339,Utility+AC0-Other,438,60
1197,Utility+AC0-Other,2951,60
818,Utility+AC0-Other,438,60
5451,Utility+AC0-Power Outage,112,60
5929,Utility+AC0-Water Service Line,535,60
5899,Utility+AC0-Water Main,705,60
977,Utility+AC0-Water Main,438,60
1178,Utility+AC0-Gas High Pressure,104,60
1194,Utility+AC0-Gas High Pressure,63,60
1195,Utility+AC0-Gas High Pressure,85,60
3490,Utility+AC0-Other,29,60
4788,Utility+AC0-Water Main,2951,60
1341,Utility+AC0-Water Main,438,60
256,Utility+AC0-Water Main,438,60
1045,Utility+AC0-Water Main,438,60
4906,Utility+AC0-Other,113,60
265,Utility+AC0-Water Main,438,60
1342,Utility+AC0-Water Main,438,60
1476,Utility+AC0-Water Main,2951,60
260,Utility+AC0-Water Main,438,60
2076,Utility+AC0-Power Outage,256,60
2213,Utility+AC0-Water Main,14,60
3721,Utility+AC0-Water Main,1736,60
2397,Utility+AC0-Water Main,438,60
5179,Utility+AC0-Water Service Line,1043,60
2469,Utility+AC0-Water Service Line,438,60
1892,Utility+AC0-Network Condition,438,60
1556,Utility+AC0-Network Condition,2951,60
2385,Utility+AC0-Gas Main Rupture,1244,60
557,Utility+AC0-Gas Main Rupture,438,60
5930,Utility+AC0-Manhole,686,60
5155,Utility+AC0-Gas High Pressure,399,60
6161,Utility+AC0-Water Main,562,60
2498,Utility+AC0-Other,85,60
355,Utility+AC0-Water Main,438,60
4116,Utility+AC0-Water Main,1935,60
4726,Utility+AC0-Water Main,1921,60
357,Utility+AC0-Other,438,60
3745,Utility+AC0-Gas Low Pressure,12,60
1794,Utility+AC0-Gas High Pressure,34,60
6213,Utility+AC0-Manhole,104,60
5507,Utility+AC0-Power Outage,54,60
5720,Utility+AC0-Water Main,1229,60
3142,Utility+AC0-Other,438,60
1293,Utility+AC0-Other,1482,60
2002,Utility+AC0-Water Service Line,1261,60
1976,Utility+AC0-Other,91,60
6226,Utility+AC0-Other,2951,60
327,Utility+AC0-Other,438,60
1326,Utility+AC0-Other,438,60
339,Utility+AC0-Water Main,438,60
1332,Utility+AC0-Water Main,438,60
4169,Utility+AC0-Water Main,1683,60
2155,Utility+AC0-Water Main,416,60
1569,Utility+AC0-Water Main,438,60
4045,Utility+AC0-Water Main,1197,60
1335,Utility+AC0-Water Main,438,60
3746,Utility+AC0-Water Main,800,60
1570,Utility+AC0-Water Main,438,60
4867,Utility+AC0-Water Main,853,60
5216,Utility+AC0-Water Main,944,60
6162,Utility+AC0-Power Outage,332,60
361,Utility+AC0-Other,438,60
3179,Utility+AC0-Other,438,60
1605,Utility+AC0-Other,2951,60
415,Utility+AC0-Other,438,60
1527,Utility+AC0-Water Main,1413,60
3180,Utility+AC0-Water Main,438,60
1528,Utility+AC0-Water Main,62,60
1557,Utility+AC0-Other,1242,60
427,Utility+AC0-Water Main,438,60
2769,Utility+AC0-Water Main,1411,60
1819,Utility+AC0-Other,582,60
6145,Utility+AC0-Other,912,60
1529,Utility+AC0-Water Main,94,60
1726,Utility+AC0-Water Main,438,60
3919,Utility+AC0-Water Main,2951,60
5142,Utility+AC0-Water Service Line,438,60
390,Utility+AC0-Water Main,438,60
5180,Utility+AC0-Water Main,462,60
5701,Utility+AC0-Power Outage,69,60
2386,Utility+AC0-Manhole,974,60
1724,Utility+AC0-Other,438,60
2627,Utility+AC0-Other,134,60
5566,Utility+AC0-Power Outage,50,60
4466,Utility+AC0-Gas Service Line,73,60
1745,Utility+AC0-Water Main,438,60
428,Utility+AC0-Water Main,438,60
5845,Utility+AC0-Water Main,2832,60
5181,Utility+AC0-Gas Service Line,43,60
6119,Utility+AC0-Power Outage,41,60
6053,Utility+AC0-Gas High Pressure,54,60
2387,Utility+AC0-Power Outage,98,60
6090,Utility+AC0-Other,34,60
3817,Utility+AC0-Water Main,676,60
4443,Utility+AC0-Manhole,367,60
5607,Utility+AC0-Water Service Line,107,60
1646,Utility+AC0-Power Outage,147,60
3130,Utility+AC0-Gas Main Rupture,573,60
5973,Utility+AC0-Power Outage,62,60
4868,Utility+AC0-Gas Main Rupture,652,60
6147,Utility+AC0-Power Outage,537,60
5802,Utility+AC0-Power Outage,118,60
1744,Utility+AC0-Water Service Line,1177,60
1919,Utility+AC0-Water Service Line,438,60
5911,Utility+AC0-Water Main,120,60
4926,Utility+AC0-Gas High Pressure,439,60
5432,Utility+AC0-Manhole,286,60
6064,Utility+AC0-Other,966,60
453,Utility+AC0-Other,438,60
1666,Utility+AC0-Water Main,2833,60
2303,Utility+AC0-Water Main,438,60
2607,Utility+AC0-Water Service Line,57,60
5469,Utility+AC0-Gas High Pressure,502,60
2914,Utility+AC0-Water Main,108,60
6228,Utility+AC0-Power Outage,2951,60
537,Utility+AC0-Power Outage,438,60
3946,Utility+AC0-Power Outage,438,60
2298,Utility+AC0-Water Main,281,60
5611,Utility+AC0-Water Main,2951,60
2454,Utility+AC0-Gas High Pressure,598,60
3054,Utility+AC0-Water Main,66,60
1844,Utility+AC0-Water Main,554,60
529,Utility+AC0-Water Main,438,60
530,Utility+AC0-Water Main,438,60
5471,Utility+AC0-Water Main,1046,60
4132,Utility+AC0-Water Main,438,60
4883,Utility+AC0-Water Main,862,60
5472,Utility+AC0-Water Main,1231,60
3962,Utility+AC0-Water Main,438,60
2317,Utility+AC0-Water Service Line,438,60
1796,Utility+AC0-Water Service Line,841,60
1845,Utility+AC0-Other,2951,60
4170,Utility+AC0-Other,438,60
4492,Utility+AC0-Power Outage,360,60
5725,Utility+AC0-Gas Main Rupture,575,60
6186,Utility+AC0-Transformer,209,60
6251,Utility+AC0-Power Outage,303,60
567,Utility+AC0-Water Main,438,60
5704,Utility+AC0-Water Main,2951,60
2524,Utility+AC0-Water Main,438,60
585,Utility+AC0-Water Main,438,60
6242,Utility+AC0-Other,355,60
4245,Utility+AC0-Manhole,269,60
2819,Utility+AC0-Steam Main,438,60
796,Utility+AC0-Steam Main,438,60
695,Utility+AC0-Steam Main,438,60
4484,Utility+AC0-Steam Main,438,60
658,Utility+AC0-Steam Main,438,60
2821,Utility+AC0-Steam Main,438,60
692,Utility+AC0-Steam Main,438,60
731,Utility+AC0-Steam Main,438,60
2808,Utility+AC0-Steam Main,438,60
4485,Utility+AC0-Steam Main,438,60
656,Utility+AC0-Steam Main,438,60
2799,Utility+AC0-Steam Main,438,60
2797,Utility+AC0-Steam Main,438,60
789,Utility+AC0-Steam Main,438,60
696,Utility+AC0-Steam Main,438,60
4721,Utility+AC0-Steam Main,438,60
5591,Utility+AC0-Steam Main,2951,60
2793,Utility+AC0-Steam Main,438,60
2790,Utility+AC0-Steam Main,438,60
700,Utility+AC0-Steam Main,438,60
2783,Utility+AC0-Steam Main,438,60
657,Utility+AC0-Steam Main,438,60
690,Utility+AC0-Steam Main,438,60
684,Utility+AC0-Steam Main,438,60
687,Utility+AC0-Steam Main,438,60
566,Utility+AC0-Steam Main,438,60
662,Utility+AC0-Steam Main,438,60
665,Utility+AC0-Steam Main,438,60
666,Utility+AC0-Steam Main,438,60
668,Utility+AC0-Steam Main,438,60
670,Utility+AC0-Steam Main,438,60
3258,Utility+AC0-Steam Main,438,60
615,Utility+AC0-Steam Main,438,60
4425,Utility+AC0-Steam Main,438,60
633,Utility+AC0-Steam Main,438,60
635,Utility+AC0-Steam Main,438,60
894,Utility+AC0-Steam Main,438,60
2828,Utility+AC0-Steam Main,438,60
637,Utility+AC0-Steam Main,438,60
601,Utility+AC0-Steam Main,438,60
587,Utility+AC0-Steam Main,438,60
3069,Utility+AC0-Steam Main,438,60
679,Utility+AC0-Steam Main,438,60
4465,Utility+AC0-Steam Main,438,60
682,Utility+AC0-Steam Main,438,60
4712,Utility+AC0-Steam Main,438,60
3564,Utility+AC0-Steam Main,438,60
2856,Utility+AC0-Steam Main,438,60
686,Utility+AC0-Steam Main,438,60
801,Utility+AC0-Steam Main,438,60
799,Utility+AC0-Steam Main,438,60
3066,Utility+AC0-Steam Main,438,60
1055,Utility+AC0-Steam Main,438,60
792,Utility+AC0-Steam Main,438,60
2632,Utility+AC0-Steam Main,438,60
4613,Utility+AC0-Steam Main,438,60
603,Utility+AC0-Steam Main,438,60
720,Utility+AC0-Steam Main,438,60
734,Utility+AC0-Steam Main,438,60
4349,Utility+AC0-Steam Main,438,60
4546,Utility+AC0-Steam Main,438,60
710,Utility+AC0-Steam Main,438,60
718,Utility+AC0-Steam Main,438,60
2678,Utility+AC0-Steam Main,438,60
2504,Utility+AC0-Steam Main,438,60
783,Utility+AC0-Steam Main,438,60
711,Utility+AC0-Steam Main,438,60
649,Utility+AC0-Steam Main,438,60
4540,Utility+AC0-Steam Main,438,60
2677,Utility+AC0-Steam Main,438,60
4683,Utility+AC0-Steam Main,438,60
2593,Utility+AC0-Steam Main,438,60
1086,Utility+AC0-Steam Main,438,60
1799,Utility+AC0-Steam Main,438,60
2583,Utility+AC0-Steam Main,438,60
923,Utility+AC0-Steam Main,438,60
2626,Utility+AC0-Steam Main,438,60
782,Utility+AC0-Steam Main,438,60
2765,Utility+AC0-Steam Main,438,60
724,Utility+AC0-Steam Main,438,60
733,Utility+AC0-Steam Main,438,60
654,Utility+AC0-Steam Main,438,60
706,Utility+AC0-Steam Main,438,60
581,Utility+AC0-Steam Main,438,60
2747,Utility+AC0-Steam Main,438,60
707,Utility+AC0-Steam Main,438,60
708,Utility+AC0-Steam Main,438,60
705,Utility+AC0-Steam Main,438,60
6349,Utility+AC0-Power Outage,1480,60
632,Utility+AC0-Power Outage,438,60
3679,Utility+AC0-Gas High Pressure,126,60
6149,Utility+AC0-Power Outage,677,60
4221,Utility+AC0-Power Outage,1040,60
2795,Utility+AC0-Power Outage,438,60
5280,Utility+AC0-Water Main,169,60
5495,Utility+AC0-Power Outage,427,60
6271,Utility+AC0-Other,228,60
2005,Utility+AC0-Gas Main Rupture,46,60
2389,Utility+AC0-Power Outage,237,60
672,Utility+AC0-Other,438,60
3552,Utility+AC0-Other,854,60
6252,Utility+AC0-Power Outage,31,60
3131,Utility+AC0-Transformer,244,60
6367,Utility+AC0-Gas High Pressure,153,60
2791,Utility+AC0-Power Outage,438,60
2800,Utility+AC0-Power Outage,438,60
6066,Utility+AC0-Power Outage,2951,60
709,Utility+AC0-Power Outage,438,60
659,Utility+AC0-Power Outage,438,60
669,Utility+AC0-Power Outage,438,60
691,Utility+AC0-Power Outage,438,60
677,Utility+AC0-Power Outage,438,60
712,Utility+AC0-Power Outage,438,60
671,Utility+AC0-Power Outage,438,60
678,Utility+AC0-Power Outage,438,60
722,Utility+AC0-Power Outage,438,60
661,Utility+AC0-Power Outage,438,60
688,Utility+AC0-Power Outage,438,60
5903,Utility+AC0-Water Main,708,60
4195,Utility+AC0-Water Main,6,60
4625,Utility+AC0-Power Outage,67,60
1299,Utility+AC0-Water Main,54,60
6150,Utility+AC0-Gas High Pressure,50,60
4427,Utility+AC0-Water Main,438,60
2798,Utility+AC0-Water Main,438,60
685,Utility+AC0-Water Main,438,60
723,Utility+AC0-Water Main,438,60
715,Utility+AC0-Water Main,438,60
1846,Utility+AC0-Water Main,2951,60
4537,Utility+AC0-Water Main,438,60
779,Utility+AC0-Water Main,438,60
784,Utility+AC0-Water Main,438,60
3289,Utility+AC0-Water Main,438,60
786,Utility+AC0-Water Main,438,60
797,Utility+AC0-Water Main,438,60
674,Utility+AC0-Water Main,438,60
3563,Utility+AC0-Water Main,438,60
4677,Utility+AC0-Water Main,438,60
660,Utility+AC0-Water Main,438,60
6188,Utility+AC0-Power Outage,98,60
1647,Utility+AC0-Water Main,617,60
3322,Utility+AC0-Water Main,1462,60
749,Utility+AC0-Water Main,438,60
800,Utility+AC0-Power Outage,438,60
4292,Utility+AC0-Power Outage,594,60
4626,Utility+AC0-Gas Main Rupture,251,60
5510,Utility+AC0-Power Outage,132,60
6152,Utility+AC0-Manhole,427,60
3414,Utility+AC0-Gas High Pressure,547,60
3080,Utility+AC0-Gas High Pressure,121,60
4684,Utility+AC0-Gas High Pressure,2951,60
3385,Utility+AC0-Water Main,619,60
5498,Utility+AC0-Other,2910,60
3060,Utility+AC0-Other,438,60
900,Utility+AC0-Other,438,60
2860,Utility+AC0-Other,247,60
5158,Utility+AC0-Power Outage,65,60
5350,Utility+AC0-Power Outage,148,60
908,Utility+AC0-Transformer,438,60
3791,Utility+AC0-Transformer,811,60
914,Utility+AC0-Water Main,438,60
901,Utility+AC0-Water Main,438,60
940,Utility+AC0-Water Main,438,60
6245,Utility+AC0-Water Main,2951,60
6219,Utility+AC0-Gas High Pressure,981,60
5593,Utility+AC0-Water Main,148,60
1649,Utility+AC0-Water Main,1100,60
962,Utility+AC0-Water Main,438,60
4146,Utility+AC0-Gas High Pressure,218,60
6467,Utility+AC0-Power Outage,153,60
4606,Utility+AC0-Water Main,2197,60
3459,Utility+AC0-Water Main,438,60
988,Utility+AC0-Water Main,438,60
1003,Utility+AC0-Transformer,438,60
3624,Utility+AC0-Transformer,438,60
3811,Utility+AC0-Transformer,438,60
4354,Utility+AC0-Transformer,2951,60
1013,Utility+AC0-Transformer,438,60
1062,Utility+AC0-Transformer,438,60
3618,Utility+AC0-Transformer,438,60
3527,Utility+AC0-Transformer,438,60
982,Utility+AC0-Transformer,438,60
3499,Utility+AC0-Transformer,438,60
3701,Utility+AC0-Transformer,438,60
6351,Utility+AC0-Water Main,743,60
6433,Utility+AC0-Other,157,60
6153,Utility+AC0-Power Outage,389,60
3469,Utility+AC0-Other,2951,60
3688,Utility+AC0-Other,438,60
1006,Utility+AC0-Other,438,60
6443,Utility+AC0-Water Service Line,226,60
1012,Utility+AC0-Water Main,438,60
3616,Utility+AC0-Water Main,438,60
2971,Utility+AC0-Water Main,2951,60
6423,Utility+AC0-Electric Feeder Cable,438,60
6138,Utility+AC0-Power Outage,172,60
3242,Utility+AC0-Gas High Pressure,289,60
6096,Utility+AC0-Gas High Pressure,16,60
6246,Utility+AC0-Manhole,2951,60
1026,Utility+AC0-Manhole,438,60
1015,Utility+AC0-Manhole,438,60
3691,Utility+AC0-Manhole,438,60
3372,Utility+AC0-Gas High Pressure,151,60
3554,Utility+AC0-Water Main,450,60
1082,Utility+AC0-Power Outage,438,60
5442,Utility+AC0-Power Outage,2951,60
3627,Utility+AC0-Power Outage,438,60
3591,Utility+AC0-Power Outage,438,60
5369,Utility+AC0-Power Outage,957,60
3290,Utility+AC0-Other,92,60
7197,Utility+AC0-Water Main,438,60
4629,Utility+AC0-Water Main,1841,60
6139,Utility+AC0-Other,892,60
4380,Utility+AC0-Other,438,60
1365,Utility+AC0-Gas High Pressure,210,60
3575,Utility+AC0-Other,480,60
5761,Utility+AC0-Water Main,2951,60
6485,Utility+AC0-Water Main,438,60
7167,Utility+AC0-Water Main,438,60
3727,Utility+AC0-Gas Main Rupture,309,60
5267,Utility+AC0-Power Outage,853,60
1909,Utility+AC0-Other,82,60
6221,Utility+AC0-Gas High Pressure,833,60
2085,Utility+AC0-Gas Low Pressure,190,60
3216,Utility+AC0-Gas High Pressure,79,60
154,Utility+AC0-Other,438,60
129,Utility+AC0-Other,438,60
160,Utility+AC0-Other,438,60
5851,Utility+AC0-Other,2951,60
458,Utility+AC0-Electric Overhead,438,60
6361,Utility+AC0-Electric Overhead,1352,60
1479,Utility+AC0-Other,804,60
1532,Utility+AC0-Other,173,60
1481,Utility+AC0-Other,507,60
387,Utility+AC0-Other,438,60
395,Utility+AC0-Water Main,438,60
2832,Utility+AC0-Water Main,2615,60
207,Utility+AC0-Water Main,438,60
3348,Utility+AC0-Water Main,828,60
4430,Utility+AC0-Gas Main Rupture,464,60
462,Utility+AC0-Gas Main Rupture,438,60
6041,Utility+AC0-Water Main,1388,60
269,Utility+AC0-Water Main,438,60
6290,Utility+AC0-Gas Service Line,438,60
5889,Utility+AC0-Gas Service Line,2951,60
599,Utility+AC0-Gas Service Line,438,60
2917,Utility+AC0-Gas Main Rupture,85,60
4223,Utility+AC0-Other,331,60
288,Utility+AC0-Other,438,60
2086,Utility+AC0-Gas High Pressure,1288,60
329,Utility+AC0-Gas High Pressure,438,60
2248,Utility+AC0-Gas Main Rupture,620,60
292,Utility+AC0-Water Main,438,60
6058,Utility+AC0-Water Main,1763,60
5852,Utility+AC0-Gas High Pressure,199,60
496,Utility+AC0-Water Main,438,60
3328,Utility+AC0-Water Main,2653,60
291,Utility+AC0-Water Main,438,60
4104,Utility+AC0-Gas Main Rupture,777,60
331,Utility+AC0-Manhole,438,60
4909,Utility+AC0-Manhole,855,60
4079,Utility+AC0-Other,166,60
5458,Utility+AC0-Other,1211,60
5633,Utility+AC0-Water Main,140,60
4431,Utility+AC0-Other,2951,60
330,Utility+AC0-Other,438,60
413,Utility+AC0-Other,438,60
501,Utility+AC0-Other,438,60
2686,Utility+AC0-Power Outage,322,60
274,Utility+AC0-Other,438,60
4533,Utility+AC0-Other,1017,60
335,Utility+AC0-Water Service Line,438,60
5476,Utility+AC0-Water Service Line,1260,60
5205,Utility+AC0-Other,603,60
1769,Utility+AC0-Power Outage,438,60
6238,Utility+AC0-Power Outage,438,60
5964,Utility+AC0-Power Outage,438,60
1751,Utility+AC0-Power Outage,438,60
4511,Utility+AC0-Power Outage,604,60
3104,Utility+AC0-Power Outage,121,60
6237,Utility+AC0-Water Main,438,60
365,Utility+AC0-Water Main,438,60
366,Utility+AC0-Water Main,438,60
5634,Utility+AC0-Water Main,2951,60
1760,Utility+AC0-Other,438,60
6107,Utility+AC0-Other,438,60
5635,Utility+AC0-Other,2951,60
6222,Utility+AC0-Other,438,60
2612,Utility+AC0-Power Outage,2382,60
697,Utility+AC0-Power Outage,438,60
373,Utility+AC0-Power Outage,438,60
5744,Utility+AC0-Power Outage,175,60
6083,Utility+AC0-Other,2951,60
1762,Utility+AC0-Other,438,60
5762,Utility+AC0-Power Outage,97,60
6042,Utility+AC0-Power Outage,167,60
5871,Utility+AC0-Power Outage,358,60
2861,Utility+AC0-Power Outage,161,60
3755,Utility+AC0-Power Outage,305,60
6114,Utility+AC0-Power Outage,438,60
3351,Utility+AC0-Power Outage,158,60
4224,Utility+AC0-Power Outage,132,60
6082,Utility+AC0-Power Outage,438,60
4714,Utility+AC0-Water Main,1045,60
381,Utility+AC0-Electric Feeder Cable,438,60
1633,Utility+AC0-Electric Feeder Cable,2950,60
742,Utility+AC0-Electric Feeder Cable,438,60
5953,Utility+AC0-Water Service Line,1682,60
774,Utility+AC0-Water Service Line,438,60
5555,Utility+AC0-Gas High Pressure,118,60
1538,Utility+AC0-Water Main,670,60
6205,Utility+AC0-Water Main,2951,60
2920,Utility+AC0-Gas High Pressure,1504,60
483,Utility+AC0-Gas High Pressure,438,60
6175,Utility+AC0-Gas Service Line,285,60
5954,Utility+AC0-Power Outage,794,60
5530,Utility+AC0-Water Main,115,60
5786,Utility+AC0-Gas High Pressure,266,60
808,Utility+AC0-Water Main,438,60
3217,Utility+AC0-Water Main,1279,60
6016,Utility+AC0-Phone Outage,632,60
4432,Utility+AC0-Gas High Pressure,342,60
6100,Utility+AC0-Water Main,396,60
4791,Utility+AC0-Gas Service Line,107,60
4817,Utility+AC0-Gas High Pressure,214,60
5654,Utility+AC0-Water Main,1047,60
806,Utility+AC0-Water Main,438,60
6059,Utility+AC0-Steam Main,2951,60
3388,Utility+AC0-Manhole,198,60
5830,Utility+AC0-Gas High Pressure,994,60
5417,Utility+AC0-Water Main,597,60
5399,Utility+AC0-Gas High Pressure,308,60
6126,Utility+AC0-Gas High Pressure,153,60
2158,Utility+AC0-Gas High Pressure,111,60
3601,Utility+AC0-Gas Main Rupture,36,60
6043,Utility+AC0-Other,489,60
780,Utility+AC0-Water Service Line,438,60
492,Utility+AC0-Water Service Line,438,60
3158,Utility+AC0-Water Service Line,2951,60
522,Utility+AC0-Water Service Line,438,60
5893,Utility+AC0-Gas High Pressure,170,60
3354,Utility+AC0-Other,1519,60
534,Utility+AC0-Other,438,60
875,Utility+AC0-Water Main,438,60
579,Utility+AC0-Water Main,438,60
2579,Utility+AC0-Water Main,2951,60
588,Utility+AC0-Steam Service Line,438,60
5573,Utility+AC0-Steam Service Line,795,60
2637,Utility+AC0-Gas High Pressure,333,60
642,Utility+AC0-Water Service Line,438,60
5955,Utility+AC0-Water Service Line,600,60
1673,Utility+AC0-Water Service Line,474,60
927,Utility+AC0-Power Outage,438,60
1716,Utility+AC0-Power Outage,509,60
2772,Utility+AC0-Power Outage,438,60
873,Utility+AC0-Power Outage,438,60
738,Utility+AC0-Power Outage,438,60
1533,Utility+AC0-Water Main,2151,60
613,Utility+AC0-Water Main,125,60
5598,Utility+AC0-Other,325,60
4119,Utility+AC0-Power Outage,377,60
4382,Utility+AC0-Gas Main Rupture,81,60
3977,Utility+AC0-Gas Main Rupture,9,60
5114,Utility+AC0-Gas High Pressure,843,60
5284,Utility+AC0-Water Main,2951,60
953,Utility+AC0-Water Main,438,60
619,Utility+AC0-Water Main,438,60
3331,Utility+AC0-Water Main,178,60
958,Utility+AC0-Steam Main,438,60
756,Utility+AC0-Steam Main,438,60
870,Utility+AC0-Steam Main,438,60
5637,Utility+AC0-Steam Main,2951,60
5162,Utility+AC0-Water Main,1961,60
757,Utility+AC0-Water Main,438,60
957,Utility+AC0-Water Main,438,60
759,Utility+AC0-Water Main,438,60
764,Utility+AC0-Water Main,438,60
2059,Utility+AC0-Water Main,2613,60
616,Utility+AC0-Water Main,438,60
2029,Utility+AC0-Water Main,2951,60
1108,Utility+AC0-Water Main,438,60
919,Utility+AC0-Water Main,438,60
758,Utility+AC0-Water Main,438,60
804,Utility+AC0-Water Main,438,60
947,Utility+AC0-Sewer Service,438,60
859,Utility+AC0-Sewer Service,438,60
752,Utility+AC0-Sewer Service,438,60
972,Utility+AC0-Sewer Service,438,60
830,Utility+AC0-Sewer Service,438,60
970,Utility+AC0-Sewer Service,438,60
868,Utility+AC0-Sewer Service,438,60
920,Utility+AC0-Sewer Service,438,60
832,Utility+AC0-Sewer Service,438,60
961,Utility+AC0-Sewer Service,438,60
960,Utility+AC0-Sewer Service,438,60
956,Utility+AC0-Sewer Service,438,60
858,Utility+AC0-Sewer Service,438,60
827,Utility+AC0-Sewer Service,438,60
996,Utility+AC0-Sewer Service,438,60
845,Utility+AC0-Sewer Service,438,60
824,Utility+AC0-Sewer Service,438,60
862,Utility+AC0-Sewer Service,438,60
2251,Utility+AC0-Power Outage,44,60
843,Utility+AC0-Sewer Service,438,60
846,Utility+AC0-Sewer Service,2951,60
2935,Utility+AC0-Sewer Service,438,60
2833,Utility+AC0-Power Outage,183,60
3221,Utility+AC0-Water Main,1679,60
971,Utility+AC0-Water Main,438,60
3218,Utility+AC0-Gas High Pressure,249,60
3263,Utility+AC0-Power Outage,94,60
917,Utility+AC0-Water Main,438,60
969,Utility+AC0-Water Main,438,60
974,Utility+AC0-Water Main,438,60
915,Utility+AC0-Water Main,438,60
847,Utility+AC0-Water Main,438,60
3523,Utility+AC0-Gas High Pressure,118,60
946,Utility+AC0-Other,438,60
3756,Utility+AC0-Other,1707,60
4515,Utility+AC0-Water Service Line,153,60
929,Utility+AC0-Power Outage,389,60
