iteration,trainRMSE
2270,"[2510.138163143859, 2446.487820727189, 2409.254488625408, 2416.624233775698, 2409.066080809265, 2433.3292931633464, 2402.425898085596, 2456.3290781363635, 2428.4196654555744, 2418.004768257889]"
2280,"[2513.642559569186, 2444.9694838243304, 2423.0814072232633, 2428.138404118175, 2480.2779016295913, 2419.734217492042, 2414.433393716429, 2412.618345838322, 2426.356431728485, 2438.688385185379]"
2290,"[2512.3698735903413, 2447.2041915696323, 2408.047295980394, 2406.7124253865604, 2418.2929739323476, 2419.6613983750267, 2401.5537255277577, 2423.7095541078993, 2402.912071479948, 2402.750476866262]"
2300,"[2515.53736780659, 2444.5556282529583, 2411.7610047567005, 2417.380121799294, 2405.3048329294706, 2415.5888621844992, 2396.6792825150105, 2414.12752520997, 2413.6260532051942, 2395.697595116674]"
2310,"[2513.0803531794236, 2441.3419604158576, 2404.4469975720717, 2410.942546859096, 2403.3946027007396, 2412.727239436838, 2395.500846832763, 2413.42144676878, 2395.131410878472, 2407.9298132794215]"
2320,"[2513.51975886836, 2449.404559183054, 2424.1008830841656, 2405.119771746551, 2411.6780711784186, 2413.685190856296, 2409.593885755485, 2430.173577716479, 2412.078639275975, 2415.955272385325]"
2330,"[2512.487389160502, 2451.9730696809543, 2409.9195366314057, 2405.7474429143044, 2417.4029345251006, 2426.839181628319, 2418.585688036571, 2412.663348008929, 2439.729008147535, 2443.7902893268506]"
2340,"[2522.116806971405, 2443.0879564941424, 2399.413059134516, 2396.2467332989863, 2420.2686584154235, 2399.2601042292004, 2396.7092531580092, 2426.220989443602, 2419.272765687754, 2412.9223489277024]"
2350,"[2521.619200777814, 2442.429526908049, 2408.106077242861, 2399.758152604765, 2416.4543441824726, 2404.635599899786, 2406.0309298662305, 2423.422519668026, 2428.1130440781903, 2418.213478875952]"
2360,"[2519.3045116251515, 2459.7931128026607, 2421.847137811131, 2408.851012221641, 2479.8773046463093, 2443.0657730055023, 2463.6158113361835, 2456.4551059451132, 2464.9662861760953, 2501.4624254314613]"
2370,"[2520.9423535074543, 2449.8870993350783, 2421.5867886803767, 2417.9305824002013, 2450.927078983748, 2419.9510063311427, 2446.4987513636424, 2433.8935746079333, 2460.886827508064, 2481.925672232742]"
2380,"[2511.2268649290386, 2441.4523136085654, 2410.2955233860775, 2420.120354491186, 2407.4385887664657, 2411.640567873709, 2410.6401495220225, 2429.5970588561686, 2420.041323351344, 2419.369414101909]"
2390,"[2517.8248882847743, 2455.3709181700865, 2417.8896700378828, 2417.07011827162, 2468.0434465787957, 2453.9343298611598, 2489.045721114873, 2459.8641881377685, 2534.382178802097, 2509.604503741415]"
2400,"[2515.692845721076, 2441.303044696678, 2415.75575162442, 2415.9326149924254, 2410.759281026029, 2414.717030339435, 2391.9236478955877, 2415.53516097144, 2407.84934352855, 2428.846908510251]"
2410,"[2513.7213031193164, 2452.447956835105, 2408.616012735568, 2406.374329895592, 2421.6277676962322, 2421.7341119312273, 2415.00432258052, 2454.7670488812428, 2434.692359511102, 2457.8342753412903]"
2420,"[2512.497057627939, 2433.5967033533634, 2411.6597186958898, 2421.377997091034, 2429.2614144804147, 2487.638993972706, 2459.4667612685234, 2450.691399865254, 2462.765290044021, 2530.3042520166487]"
2430,"[2511.057374106483, 2428.984541239744, 2395.5519339012894, 2403.721976544082, 2414.453626501878, 2415.560818611087, 2398.1935547610747, 2412.9930914346482, 2421.6435830268465, 2395.391289257382]"
2440,"[2510.306343511879, 2443.0382389696942, 2414.861991520902, 2407.7681363021807, 2413.376754864447, 2408.6522772745157, 2389.805409366877, 2433.588898039167, 2419.586009271354, 2426.2443774470507]"
2450,"[2511.331976348648, 2452.591406855668, 2437.5148816659794, 2427.008184035412, 2483.954551615647, 2440.7123899608423, 2422.641523902354, 2438.9800997052566, 2438.6174226712064, 2482.6759206352826]"
2460,"[2513.70368973841, 2447.4820079234205, 2409.9488247801323, 2396.494765906205, 2400.4902603712876, 2415.1197883915597, 2402.2552453391168, 2399.982748370197, 2410.8009964927573, 2387.220494464334]"
2470,"[2508.9256697448873, 2434.7096102347687, 2399.355749230935, 2390.775122048969, 2379.3425699165123, 2399.7154075638014, 2388.5052452897253, 2399.380115269945, 2400.4432342892665, 2420.2413717017866]"
2480,"[2504.109302894893, 2432.272637806611, 2393.3548920230264, 2391.2208835986294, 2394.440859574646, 2394.613327043597, 2383.6752740447487, 2421.419605567692, 2399.419584095107, 2380.1461437454077]"
2490,"[2504.677020520504, 2435.045324173356, 2402.5070392423104, 2397.989398916188, 2400.905576504225, 2423.9327465255315, 2385.857589826911, 2398.3919587762553, 2405.2990986462587, 2434.382045034777]"
2500,"[2507.6406991452627, 2427.23958148242, 2394.1908491961963, 2380.021189979309, 2382.496189495282, 2398.186980456494, 2378.5412867486025, 2402.5587966323014, 2386.093748548611, 2373.4260930917644]"
2510,"[2504.5052059729446, 2425.807143421909, 2396.596237435305, 2378.3730908706207, 2384.906885929229, 2411.386366205208, 2378.4786016194716, 2393.6162684877877, 2393.5578088836783, 2373.9933888580563]"
2520,"[2504.6549288264246, 2420.549059695614, 2386.3249232211456, 2370.5473862764597, 2393.0665495597914, 2392.4398443576, 2386.835123352332, 2384.243700732634, 2404.5652757413736, 2366.3348844817197]"
2530,"[2508.2530576911527, 2421.730032424284, 2384.538239114249, 2378.2380210500637, 2377.6563806972217, 2395.1083203361136, 2368.60793719075, 2398.205977409533, 2405.2066218994455, 2384.9360830371083]"
2540,"[2507.6310123755156, 2419.4875546695685, 2400.685226670176, 2390.8375287069284, 2395.81829938487, 2398.026330625637, 2367.5269061946346, 2390.9795649597945, 2390.5002206901877, 2378.9863871602142]"
2550,"[2514.731907430343, 2426.9974875465123, 2388.5685923750657, 2382.759187735124, 2388.454884809877, 2401.4022217185025, 2374.754826730573, 2400.9313928524252, 2418.270807860685, 2406.317604059971]"
2560,"[2514.526192715494, 2428.443979097818, 2395.7416741492266, 2394.037533761256, 2416.142966233132, 2415.252434995083, 2382.367511511357, 2406.796187324335, 2398.883518695441, 2401.207005198555]"
2570,"[2517.106338815935, 2440.256754660329, 2393.606362512718, 2403.245694368147, 2397.280859778301, 2426.154608890131, 2400.0692952218556, 2420.614599964033, 2416.6220109751134, 2423.5978467464715]"
2580,"[2513.914380553332, 2433.50804573432, 2401.698033923884, 2393.9217759440457, 2399.0150781863967, 2408.4411876052686, 2365.791889233039, 2414.2857847821465, 2403.29798767079, 2385.561917649556]"
2590,"[2519.9151611747207, 2425.2370559734763, 2401.9876321190195, 2396.7996524256087, 2402.965030843235, 2386.9419284560036, 2388.710118393399, 2404.6361827669916, 2378.950287914923, 2374.4865912907826]"
2600,"[2520.8877759472266, 2430.422390073175, 2391.474889505906, 2397.346494835559, 2408.5976943442597, 2397.590228253177, 2356.0991347976956, 2409.3477841769995, 2431.4224729938533, 2376.9083849484527]"
2610,"[2514.882566374153, 2426.9039033747526, 2388.5243834932635, 2394.031563283617, 2399.1788977961205, 2388.82435673954, 2362.483779464843, 2396.05047032511, 2388.4413581706763, 2373.0980167422167]"
2620,"[2515.602513974661, 2423.228237448256, 2378.3143661490776, 2384.782654012219, 2388.532414883478, 2384.875062876946, 2357.929942873279, 2383.707879098864, 2380.4382946297605, 2349.658304884265]"
2630,"[2513.4002259843587, 2418.1596031023005, 2374.066283407041, 2395.857717858809, 2381.9134974290787, 2408.691327487217, 2351.3148397643586, 2386.716186194865, 2400.728560049893, 2393.2054817032763]"
2640,"[2507.386379219867, 2416.464217754564, 2373.0975848614594, 2365.670396537413, 2359.3248171789496, 2384.9750645294894, 2353.8752732355692, 2386.0547345169534, 2377.594075989067, 2372.9656449951513]"
2650,"[2511.266339676894, 2422.1420750744296, 2379.6891325616134, 2383.506412507511, 2422.2337677052724, 2412.4696994939454, 2378.239827883711, 2393.6617654377624, 2391.8455915399086, 2428.070965194142]"
2660,"[2513.335823979167, 2419.6128382397324, 2386.926473144307, 2391.871563356136, 2412.304918422792, 2404.2905662226717, 2374.3586992970218, 2383.162215726146, 2369.181481608457, 2398.3748703303036]"
2670,"[2504.1812034996115, 2410.414006770746, 2371.141180349995, 2363.5732446285233, 2392.0192943275015, 2387.9802733555925, 2366.8100579795955, 2372.8496806933595, 2381.107476612195, 2428.845234339495]"
2680,"[2505.324032355611, 2408.8565844960135, 2362.4224797196393, 2354.495528915967, 2387.899000783465, 2377.9194012914186, 2346.9541036079695, 2380.23505276712, 2377.95701710874, 2346.4530775160188]"
2690,"[2506.8701776248986, 2406.3731832913622, 2364.014602273721, 2352.341695064429, 2404.376939187896, 2367.418216521624, 2353.227136634864, 2383.0023450824187, 2362.81097430796, 2355.351243347877]"
2700,"[2501.0921247400934, 2406.0507890506533, 2363.1628587773116, 2351.279730850115, 2371.715579423814, 2370.3192765631698, 2352.8973233586835, 2386.3362499954824, 2351.2715345088436, 2333.8310137705425]"
2710,"[2500.321930611135, 2407.988307540044, 2378.129860341398, 2376.691554161655, 2395.339075013055, 2380.642656597377, 2355.157814918331, 2376.5620773370915, 2435.266382577668, 2395.676319214517]"
2720,"[2500.547767983484, 2407.7963862344386, 2374.8124516264274, 2373.2317247372903, 2394.360872054297, 2370.9989650461102, 2354.305455463352, 2376.405378842697, 2376.9717235280627, 2373.4800427337473]"
2730,"[2502.071178259263, 2408.377029837958, 2362.266749733997, 2372.020774157055, 2360.953116998832, 2373.1672540131613, 2341.9976744331493, 2377.598825091304, 2350.7953039933745, 2331.0478033887016]"
2740,"[2502.440480448377, 2403.359622786982, 2361.945720984089, 2365.3950649988233, 2380.0032053359473, 2366.7416915384715, 2370.968945646015, 2377.673555114788, 2381.8754657421287, 2416.5079530915073]"
2750,"[2499.820806084882, 2396.866011754174, 2367.589542161102, 2380.604392240994, 2369.8958671648884, 2396.4008781853154, 2355.6161477372348, 2393.4822643534467, 2382.7654569962183, 2396.283364496093]"
2760,"[2502.9360120882034, 2404.35560670444, 2354.0545254652598, 2362.632570439239, 2363.4146331209936, 2385.301968499319, 2364.2122730264696, 2377.8119150151947, 2357.521491066732, 2399.8647409267514]"
2770,"[2495.4536507330217, 2402.699027265188, 2368.7128403964266, 2354.717887412962, 2352.621786721573, 2362.5930456929186, 2359.6349155069215, 2384.421817966983, 2335.3304700393055, 2404.8241488067497]"
2780,"[2498.316786632793, 2398.004145662423, 2361.7343949434016, 2353.05409532914, 2360.6947450645985, 2357.2162521367522, 2326.737102865707, 2373.996444184297, 2396.4432016843034, 2350.7656938991922]"
2790,"[2497.6972586960565, 2396.6221027518604, 2362.9591672267525, 2366.5403477767995, 2370.297626292518, 2384.71687467354, 2365.043829496939, 2398.3050691341873, 2376.483207963727, 2354.4568751788142]"
2800,"[2497.4539277640397, 2392.1732703105845, 2357.0210633001634, 2358.780257238529, 2374.49347085679, 2371.4343670969392, 2369.248566946529, 2390.4860453600904, 2360.6901369906673, 2352.9819617197504]"
2810,"[2494.7992567291935, 2388.6131366448167, 2351.2849679060755, 2347.2939734085926, 2350.90972511581, 2365.5933291532483, 2341.266246371631, 2395.149606438091, 2349.9825363535915, 2355.3496403858057]"
2820,"[2494.9404700133286, 2388.2717415819907, 2346.2070243304966, 2348.298784248997, 2345.065547984328, 2354.3848401443383, 2327.4970570772593, 2363.8085081018903, 2350.6333823814166, 2321.9923358594347]"
2830,"[2495.303165979161, 2387.990618566197, 2344.177472277617, 2338.414109139164, 2337.8965555550662, 2366.614396132082, 2348.287390850946, 2384.314547220239, 2334.959406158848, 2317.233302729376]"
2840,"[2496.8996858423943, 2387.1883538503034, 2348.203981065341, 2344.031333853522, 2371.295489630258, 2356.4672791958415, 2324.1237751797235, 2375.628108806393, 2325.1241492026916, 2339.0349631269482]"
2850,"[2493.564236786662, 2387.393983508093, 2353.7856324139016, 2352.456599890354, 2363.9726707323243, 2359.0224053344555, 2332.0934566708697, 2360.1804537483104, 2347.940547932358, 2340.9926181355895]"
2860,"[2490.3268496570795, 2385.4910312304755, 2347.324751815773, 2341.6899875816302, 2348.920717624204, 2341.069818026219, 2318.041390828636, 2358.323251485072, 2376.0944918307387, 2342.2422051947524]"
2870,"[2489.461870761951, 2397.8658965208606, 2342.034757320452, 2363.432102271492, 2367.6489564688773, 2361.887018085952, 2322.7366026470604, 2380.1817140201365, 2386.6071648350953, 2415.88922916432]"
2880,"[2490.3355574391408, 2384.903839649496, 2341.8018324663703, 2332.48359557707, 2331.488841135105, 2351.7598116704307, 2327.528413850585, 2349.7760399699414, 2333.5032179658724, 2316.9475971901625]"
2890,"[2486.1505125247286, 2387.1011378199896, 2345.4387121979153, 2323.1910111887646, 2344.254841038636, 2350.832445356278, 2318.4997828807604, 2361.0020431317625, 2329.807182985243, 2309.905919051707]"
2900,"[2483.7316671589797, 2384.5860528400417, 2342.364157375486, 2332.2050933935325, 2340.5265922720323, 2351.8644565666636, 2313.0588120857387, 2347.7856161173077, 2319.345829523817, 2311.4950760093375]"
2910,"[2488.8072065173656, 2378.973530763712, 2328.795700545852, 2332.592156932687, 2338.6288752510977, 2343.488526172436, 2319.6589976571445, 2343.3881446206215, 2370.626445598293, 2335.3776446188594]"
2920,"[2488.4660904456623, 2381.5633564071118, 2332.5895688983096, 2337.3075437084626, 2340.1455036398042, 2357.357356146382, 2323.5320999638293, 2381.090378735528, 2326.92486079763, 2360.9066796129514]"
2930,"[2483.335600875552, 2373.8387972743562, 2316.2874521279577, 2327.447794091999, 2328.4234153898897, 2343.99544440378, 2305.9228959632105, 2343.71790643594, 2313.4545438626983, 2285.565083229414]"
2940,"[2497.534811184916, 2402.3365411855707, 2344.003621862479, 2357.597785792776, 2363.9739279201694, 2364.2029158526047, 2313.8523397818517, 2347.800835548619, 2326.5382811010945, 2363.4848103340914]"
2950,"[2499.000962402644, 2381.8786253481258, 2338.063415709249, 2347.871661192321, 2362.373221958386, 2369.1670468383986, 2342.820778669343, 2370.1076521123646, 2353.575686586941, 2347.0763899152385]"
2960,"[2493.73771433276, 2377.2742865396604, 2332.029809526302, 2357.8669041446446, 2344.115479255912, 2365.263366656975, 2326.502331817942, 2363.6880603189893, 2328.56940834349, 2317.9582888605755]"
2970,"[2501.017526518854, 2380.1307758516273, 2331.946749928623, 2352.79966079892, 2322.2046818511953, 2342.835266541267, 2316.6304993871886, 2410.311772553844, 2383.409021837766, 2387.145415995033]"
2980,"[2501.5531103553426, 2376.2548715360854, 2326.6914168648705, 2325.567497207293, 2331.9080777726836, 2406.8633857802693, 2355.503684810376, 2394.10037046356, 2346.8714753092745, 2384.5571628332045]"
2990,"[2493.1613876256374, 2376.9154802031644, 2324.7615678337324, 2346.9310426827274, 2342.56292517371, 2358.682012094294, 2315.5690122839874, 2366.430226612894, 2329.100329048924, 2314.31967698577]"
3000,"[2495.5123225492425, 2371.777646480731, 2323.316725469907, 2325.662232275725, 2345.5722946334195, 2340.098530228953, 2320.5534199214344, 2346.7934152414173, 2327.696908845125, 2314.1072512870683]"
3010,"[2496.3235549880783, 2375.880880674936, 2349.7301615492083, 2343.4356805316293, 2345.4729607677314, 2347.2535346097698, 2317.5609318708302, 2324.775324817289, 2344.23623964707, 2360.743395652835]"
3020,"[2491.7539516279494, 2385.6955645468533, 2327.8202317163154, 2308.6741220307604, 2365.700529245699, 2347.9595736308297, 2325.6440719989987, 2352.1986660143493, 2346.178780047448, 2328.1544175045524]"
3030,"[2488.4244325567506, 2383.2403124471894, 2337.961537717673, 2326.902049119551, 2359.913054342267, 2363.125334053076, 2328.781526844371, 2366.234904299281, 2375.0754635314806, 2397.5305982505934]"
3040,"[2490.028207900618, 2389.426534249913, 2334.7205642926597, 2313.4908058003944, 2341.35509024676, 2351.560980589613, 2297.3018247903155, 2349.5160089019523, 2322.604812846684, 2332.166266459409]"
3050,"[2488.861562184202, 2376.707577345046, 2338.9650204917903, 2322.513554854208, 2348.8524596332213, 2350.448724297051, 2308.484212474388, 2389.6571217574797, 2335.412796922366, 2340.388815280926]"
3060,"[2485.8285676806854, 2379.3776776841596, 2332.4489242429986, 2319.5603862968173, 2339.210982522298, 2351.6373065561716, 2310.4104978101577, 2361.6220366826437, 2312.711719091844, 2348.6711080306536]"
3070,"[2489.674389492213, 2379.797268303202, 2321.5836960457164, 2308.925210576189, 2355.1993138183802, 2357.2098231706827, 2313.0670506952756, 2346.742800572173, 2350.3674873182113, 2392.8309491191276]"
3080,"[2489.8562202212242, 2369.9542176370906, 2342.7825078127603, 2360.0341591934966, 2370.644813437507, 2379.7054401369246, 2360.076494263513, 2381.603917559328, 2369.4627405141873, 2359.8764700591614]"
3090,"[2489.219834777478, 2383.0797112661485, 2367.8459361193104, 2366.515018119638, 2361.117395731922, 2354.9973145004105, 2319.542691715014, 2352.289376297589, 2341.996325130751, 2427.9846663348026]"
3100,"[2489.0551123707833, 2373.845959608749, 2327.8314980204636, 2319.8465194973587, 2329.3674467032133, 2393.1987546812747, 2307.4397131443297, 2354.5515762650994, 2312.8594019850884, 2338.093117364913]"
3110,"[2486.363008203208, 2363.8459064390972, 2323.109033277119, 2311.1525602873467, 2314.0721141854438, 2376.204149123916, 2303.141360220407, 2357.4078066927227, 2327.072623921844, 2311.1681549922473]"
3120,"[2485.248874806879, 2361.839571148649, 2316.603763505702, 2295.6167808466325, 2303.7373700523635, 2324.096304678671, 2311.8263785399167, 2338.373944999136, 2315.211673223747, 2286.5295537441007]"
3130,"[2489.780045888934, 2365.940842057567, 2322.7938687261117, 2333.6246418874193, 2370.134681224777, 2358.377051605416, 2336.275219926812, 2403.568158229328, 2379.6761581977657, 2386.1611561505647]"
3140,"[2490.6134231408805, 2370.8340142970806, 2343.9917153308065, 2358.2482567993134, 2368.5111964032367, 2397.6959749171265, 2395.894000469916, 2434.9445602806422, 2442.0019413767973, 2406.2600353378616]"
3150,"[2488.9908374966194, 2377.8935446307137, 2340.7540941493835, 2338.4592417575636, 2363.147133832477, 2361.781998708257, 2340.7634769701385, 2375.1335716717317, 2373.816782799987, 2418.9266195619975]"
3160,"[2481.714571374401, 2365.585769565063, 2317.1141175168204, 2302.3665743766596, 2360.7786826454785, 2355.285127517987, 2333.7211180189283, 2362.5828633530223, 2324.6520936968477, 2328.047292703366]"
3170,"[2488.3644175069317, 2371.0292801831724, 2314.735571933044, 2332.252455402047, 2328.924103274291, 2355.958706645823, 2316.746559332751, 2341.1107657332473, 2333.7176160647678, 2367.5798209989393]"
3180,"[2498.5561484360915, 2357.8690421316437, 2309.400385120774, 2351.269648016046, 2373.6755302737492, 2399.7826538951813, 2322.652016723386, 2379.033969650213, 2380.0031218837566, 2352.848725783729]"
3190,"[2482.13913991855, 2367.3168704960112, 2316.3243045596837, 2337.2099602205176, 2330.975276987487, 2376.837895875853, 2309.394427869389, 2354.8886523179103, 2331.9878561337705, 2348.372487505772]"
3200,"[2486.209365010447, 2354.8786186409416, 2313.554919409911, 2311.4919587480013, 2317.0759144291787, 2345.4392910452616, 2286.9459171438884, 2334.2226048935145, 2309.2071124731297, 2296.3940312384925]"
3210,"[2484.3568500359984, 2369.731792023557, 2323.476306411285, 2337.3970390385025, 2333.1817503613506, 2359.952725488803, 2311.8699028203523, 2362.6606153577345, 2334.6576278802054, 2338.63298183663]"
3220,"[2484.493740022322, 2363.05583179541, 2317.4983993737023, 2325.8840173397166, 2333.8171033652366, 2346.49253506006, 2307.4994722451174, 2351.548316345614, 2348.8854255482383, 2322.1420373620454]"
3230,"[2476.7049664715114, 2356.1160829869823, 2308.5910249708727, 2316.792588248415, 2318.7691174921747, 2328.372810551876, 2306.0303936869714, 2371.036766982303, 2337.9914952599775, 2344.3939435770444]"
3240,"[2475.6441188679178, 2362.820694095444, 2306.311754746117, 2324.361153438479, 2344.37487390859, 2328.293419080666, 2310.4374209373227, 2347.0747816391277, 2313.890534472562, 2356.941826437695]"
3250,"[2480.311476243636, 2362.808007291314, 2340.9119308494587, 2348.5295241409144, 2324.992597429984, 2333.4065824863355, 2358.6242923228956, 2354.6245237461158, 2313.031161458839, 2361.2716853228744]"
3260,"[2486.323116159059, 2362.130633794602, 2319.6100181315446, 2329.8308676104775, 2345.4903446808607, 2337.84190472395, 2306.7697890545787, 2318.6096627452675, 2305.0294293186494, 2289.399881813421]"
3270,"[2492.324152246483, 2365.89437981185, 2346.0297337419593, 2320.6580134708884, 2321.7634768026373, 2334.1735952469576, 2317.268279020083, 2360.157397526605, 2304.435929624435, 2362.537415503726]"
3280,"[2491.0480499959585, 2365.5189463129395, 2342.915666243166, 2344.932451829415, 2363.3450599696357, 2366.215980454104, 2315.767441609861, 2408.452437659346, 2362.4768214461315, 2351.207852230598]"
3290,"[2488.769661486068, 2354.8054761054786, 2316.3699227311963, 2308.6182567151923, 2330.3712223299694, 2364.2927957412417, 2316.083933995754, 2357.752034185319, 2370.699963332357, 2370.034583671431]"
3300,"[2486.4492535084337, 2357.3810933953264, 2325.8776334750055, 2329.0455628881614, 2331.9943745543947, 2342.554177015091, 2353.832342245981, 2404.2922570071355, 2374.575557541228, 2391.0620621075577]"
3310,"[2489.5772912484463, 2345.932616812179, 2312.532402409107, 2307.3245797342256, 2318.682253747015, 2358.9135458175233, 2316.642177150631, 2352.807825572197, 2323.6280113573484, 2351.80001553778]"
3320,"[2490.69655058266, 2385.6504067857845, 2298.157444958888, 2316.3510665454623, 2315.7017363377395, 2353.0083845491686, 2340.892534940371, 2347.3972620516547, 2349.8421445302088, 2381.6817290243803]"
3330,"[2483.543114449171, 2371.758577591154, 2311.8902271793295, 2295.336730221515, 2328.8577766259555, 2338.9797342557326, 2312.7835690093216, 2374.54572124079, 2322.151743446116, 2286.345618036127]"
3340,"[2489.330264776767, 2361.832139867781, 2311.607990188042, 2322.128114564904, 2297.744812041335, 2313.9788180281357, 2289.583500533584, 2347.603393746827, 2308.528428628127, 2311.2208545173935]"
3350,"[2479.6598550258736, 2352.202469996675, 2315.2972389371994, 2325.1621070776137, 2372.762254147766, 2345.973264514658, 2302.527207101578, 2363.7495525702016, 2313.6738233906394, 2337.5139225266594]"
3360,"[2484.365330096132, 2355.5230099936184, 2301.5972324600903, 2315.3990427769345, 2327.8873062832286, 2354.0501901773314, 2306.954241792111, 2340.831873608054, 2327.236819791983, 2309.8031080514093]"
3370,"[2474.8071164597072, 2352.44288689255, 2281.3952557399452, 2294.650761097588, 2320.5376305469754, 2311.9197779206406, 2275.1203974418904, 2346.8470549491803, 2293.2425834619694, 2308.784003012295]"
3380,"[2473.967963404483, 2345.2845875369017, 2300.8029212821903, 2264.2568262892314, 2297.8311572618236, 2323.9938931261677, 2284.909738457963, 2317.2479749155723, 2289.6648599981177, 2297.0029984149687]"
3390,"[2479.3310185296564, 2351.4602207841376, 2312.1483667371012, 2291.673979211231, 2307.2213769836035, 2331.7800947073847, 2278.784785857209, 2315.008347930483, 2317.087614110609, 2338.837072268991]"
3400,"[2483.5350686548973, 2343.039166470959, 2279.8498552042556, 2260.7399872045116, 2286.8471336728517, 2337.6684793523455, 2279.541771159284, 2331.087633989189, 2290.9032925701936, 2332.2177989831725]"
3410,"[2480.204620233423, 2344.534071016947, 2276.958302246251, 2268.751161715438, 2273.10891280346, 2340.070627428675, 2274.2141778115406, 2307.6196385779667, 2298.264703571089, 2288.566459017425]"
3420,"[2482.4732719792346, 2352.5059435993567, 2277.21828266846, 2267.2879232590235, 2299.694628976797, 2342.7294839045667, 2309.067416358196, 2343.4158174237073, 2318.379911004542, 2349.2839621075013]"
3430,"[2497.1752325229795, 2352.138596012955, 2284.498585443749, 2302.327542523524, 2308.578935640797, 2313.664927659575, 2292.4364282820507, 2322.908857837317, 2317.2853042071797, 2329.5871120848497]"
3440,"[2490.225624095679, 2348.920061735341, 2280.3472183880435, 2263.511066993779, 2274.4226046611443, 2313.4690676639975, 2268.5727404402774, 2350.0574449075593, 2278.4692945335187, 2339.029446971617]"
3450,"[2491.466169865481, 2338.7002032883674, 2274.4679159025836, 2262.593656500722, 2286.8614236958274, 2314.4253764934483, 2275.361149552777, 2303.6630464781797, 2304.6404402181493, 2315.273786157136]"
3460,"[2492.699640259143, 2346.0923858671877, 2282.108747939574, 2264.1113067288206, 2269.6499927519026, 2327.7758340227574, 2277.546220322802, 2307.6473853017833, 2305.6545809717113, 2292.290512062625]"
3470,"[2489.952046653224, 2334.724752044049, 2272.8169181941375, 2247.705918961216, 2251.5115943697633, 2328.2118370697176, 2266.9846791304617, 2310.3018445556145, 2285.5216987032777, 2244.4702508886758]"
3480,"[2483.293747801974, 2329.146356608782, 2262.2257311628923, 2255.763167281203, 2250.4494778970384, 2308.36476256344, 2252.477553130834, 2280.966786456323, 2264.7578827339385, 2258.890574391892]"
3490,"[2481.7653540876854, 2335.857593137599, 2270.1448505504068, 2269.44844033442, 2285.187416930171, 2298.542394200555, 2272.066863448614, 2279.9118227891577, 2257.0004082056594, 2263.6766389329905]"
3500,"[2478.193944540599, 2339.367644677933, 2308.4947435131394, 2289.8790165417163, 2274.442853908806, 2325.5552653693503, 2290.256625275628, 2303.3267737431024, 2298.2542269343835, 2301.816292027607]"
3510,"[2479.685784513773, 2353.0620741202456, 2284.985637640381, 2321.4648716240326, 2310.291465729758, 2326.3903521361476, 2273.4021141821195, 2337.1390781521254, 2275.5069800871206, 2275.531553294424]"
3520,"[2476.7321662751956, 2346.341066538506, 2279.906025083091, 2276.5344524850148, 2284.7807480775637, 2314.658885448647, 2273.0064030527, 2331.070718599807, 2303.8976401518007, 2334.26377427323]"
3530,"[2476.542193911153, 2325.3818795305015, 2258.9047353991127, 2244.5480527479162, 2264.7036953547185, 2295.924849772992, 2237.787911485855, 2304.8465162443176, 2254.5518230093103, 2229.874258690415]"
3540,"[2474.8781082007804, 2322.388847263558, 2251.6254102591456, 2231.9172472127166, 2245.971494949332, 2284.7821152056977, 2239.873981898543, 2288.942683866133, 2265.039899224808, 2248.306570428114]"
3550,"[2473.8862764085525, 2321.7961943758833, 2242.5973632581545, 2235.316321250537, 2263.1497002239253, 2279.8059312527384, 2235.374538625954, 2278.4043185186406, 2241.0906736448555, 2236.7691775653625]"
3560,"[2479.2676999865103, 2322.3455842591807, 2245.738710148507, 2225.7726161611254, 2254.3494670956716, 2298.7775538475894, 2261.286554195145, 2326.976136444312, 2269.6127758992398, 2269.038985289093]"
3570,"[2477.5729262127625, 2317.878171204724, 2252.9728186133875, 2238.004671116939, 2256.257720461773, 2308.8913461623097, 2266.1196715181936, 2355.1919573891423, 2274.0228319235207, 2268.0084622605123]"
3580,"[2483.413359883052, 2350.818836857713, 2304.535733538211, 2264.8270559981856, 2298.0012983688594, 2402.064616687183, 2254.901357892545, 2310.15358718704, 2295.29802665608, 2242.8013555810585]"
3590,"[2479.8638628609942, 2338.196126931151, 2289.6878249863357, 2270.819416380684, 2281.7596874769374, 2336.331225751871, 2278.069550640666, 2315.9126721301045, 2303.096589106432, 2309.8253148506274]"
3600,"[2505.8119876543196, 2399.0138767947556, 2382.414273263779, 2347.8850878077974, 2429.2343520439285, 2350.0402896521164, 2503.1521447567775, 2414.8911611893964, 2445.929225956737, 2533.458279828815]"
3610,"[2502.243382629737, 2369.668427752239, 2327.2773278079117, 2329.421408987453, 2390.3400266829076, 2415.417491260971, 2325.01292500887, 2380.2389107789595, 2362.9880941458114, 2341.309862821547]"
3620,"[2489.5898074790807, 2364.500807091841, 2278.3537842018527, 2283.6506287740845, 2321.608690942872, 2318.6904560380417, 2298.269813112147, 2339.708301729599, 2384.0094321296137, 2376.054673816004]"
3630,"[2499.2264622491284, 2330.269466826483, 2262.678513385213, 2277.2016604371647, 2269.0391065137605, 2302.556153693326, 2306.0538615762002, 2318.975909320369, 2388.3444016341045, 2340.4728348588524]"
3640,"[2494.3605630683705, 2345.6361691719635, 2263.0005410062463, 2256.8753863502743, 2314.8665860233154, 2341.8670178060866, 2304.2038015498674, 2334.0391391306835, 2352.201234690711, 2278.8797391384483]"
