Incident Type,Creation Date,Response Time,Year,Week,Day
Utility-Transformer Fire,2011-05-04 00:00:00,787.0,2011,2011-18,124
Utility-Electric Feeder Cable,2011-05-04 00:00:00,1688.0,2011,2011-18,124
Utility-Gas Line Rupture,2011-05-06 00:00:00,235.0,2011,2011-18,126
Utility-Water Service Line,2011-05-09 00:00:00,4000.0,2011,2011-19,129
Utility-Water Main,2011-05-13 00:00:00,371.0,2011,2011-19,133
Utility-Gas Main Rupture,2011-05-13 00:00:00,147.0,2011,2011-19,133
Utility-Sewer Service,2011-05-18 20:20:44,299.0,2011,2011-20,138
Utility-Gas Main Rupture,2011-05-24 00:00:00,197.0,2011,2011-21,144
Utility-Power Outage,2011-06-01 00:00:00,489.0,2011,2011-22,152
Utility-Gas Main Rupture,2011-06-02 00:00:00,148.0,2011,2011-22,153
Utility-Gas Main Rupture,2011-06-03 00:00:00,531.0,2011,2011-22,154
Utility-Gas Main Break,2011-06-06 00:00:00,152.0,2011,2011-23,157
Utility-Power Outage,2011-06-09 00:00:00,345.0,2011,2011-23,160
Utility-Staten Island Hospital - Air Conditioning Failure,2011-06-09 00:00:00,1385.0,2011,2011-23,160
Utility-Manhole,2011-06-10 00:00:00,389.0,2011,2011-23,161
Utility-Water Service Line,2011-06-13 00:00:00,1601.0,2011,2011-24,164
Utility-Gas Main Break,2011-06-14 00:00:00,54.0,2011,2011-24,165
Utility-Water Service Line,2011-06-16 00:00:00,7.0,2011,2011-24,167
Utility-Water Main,2011-06-17 00:00:00,154.0,2011,2011-24,168
Utility-Power Outage,2011-06-20 00:00:00,229.0,2011,2011-25,171
Utility-Gas Service Line,2011-06-22 00:00:00,72.0,2011,2011-25,173
Utility-Water Main,2011-06-23 00:00:00,1539.0,2011,2011-25,174
Utility-Manhole,2011-06-24 00:00:00,298.0,2011,2011-25,175
Utility-Manhole,2011-06-24 00:00:00,158.0,2011,2011-25,175
Utility-Water Leak,2011-06-26 00:00:00,322.0,2011,2011-26,177
Utility-Gas High Pressure,2011-06-29 00:00:00,122.0,2011,2011-26,180
Utility-Water Service Line,2011-07-02 00:00:00,413.0,2011,2011-26,183
Utility-Water Main,2011-07-03 00:00:00,471.0,2011,2011-27,184
Utility-Gas Main Rupture,2011-07-07 00:00:00,662.0,2011,2011-27,188
Utility-Gas Main Rupture,2011-07-08 00:00:00,124.0,2011,2011-27,189
Utility-Water Condition,2011-07-12 00:00:00,103.0,2011,2011-28,193
Utility-Manhole,2011-07-13 00:00:00,1704.0,2011,2011-28,194
Utility-Water Main,2011-07-14 00:00:00,1586.0,2011,2011-28,195
Utility-Water Main,2011-07-18 00:00:00,1332.0,2011,2011-29,199
Utility-Water Main,2011-07-22 00:00:00,3849.0,2011,2011-29,203
Utility-Power Outage,2011-07-22 00:00:00,86.0,2011,2011-29,203
Utility-Water Main,2011-07-23 00:00:00,968.0,2011,2011-29,204
Utility-Life Safety Violations,2011-07-23 00:00:00,4000.0,2011,2011-29,204
Utility-Water Main,2011-07-26 00:00:00,92.0,2011,2011-30,207
Utility-Gas Service Line,2011-07-26 00:00:00,684.0,2011,2011-30,207
Utility-Gas Main Rupture,2011-07-26 00:00:00,624.0,2011,2011-30,207
Utility-Water Main,2011-07-27 06:37:13,824.5,2011,2011-30,208
Utility-Electric Feeder Cable,2011-07-29 00:00:00,2718.0,2011,2011-30,210
Utility-Manhole,2011-07-29 00:00:00,21.0,2011,2011-30,210
Utility-Manhole,2011-07-29 00:00:00,4000.0,2011,2011-30,210
Utility-Steam Main,2011-07-29 00:00:00,473.0,2011,2011-30,210
Utility-Water Main,2011-07-30 00:00:00,697.0,2011,2011-30,211
Utility-Power Outage,2011-08-01 00:00:00,29.0,2011,2011-31,213
Utility-Water Main,2011-08-02 00:00:00,261.0,2011,2011-31,214
Utility-Steam Main,2011-08-04 00:00:00,4000.0,2011,2011-31,216
Utility-Water Main,2011-08-04 00:00:00,2127.0,2011,2011-31,216
Utility-Water Condition,2011-08-05 00:00:00,972.0,2011,2011-31,217
Utility-Water Main,2011-08-09 00:00:00,665.0,2011,2011-32,221
Utility-Gas Main Rupture,2011-08-10 00:00:00,41.0,2011,2011-32,222
Utility-Water Main,2011-08-12 13:25:46,824.5,2011,2011-32,224
Utility-Power Outage,2011-08-14 00:00:00,142.0,2011,2011-33,226
Utility-Gas Main Rupture,2011-08-15 00:00:00,548.0,2011,2011-33,227
Utility-Water Service Line,2011-08-23 00:00:00,8.0,2011,2011-34,235
Utility-Water Service Line,2011-08-23 00:00:00,47.0,2011,2011-34,235
Utility-Water Service Line,2011-08-31 00:00:00,2941.0,2011,2011-35,243
Utility-Water Main,2011-08-31 00:00:00,72.0,2011,2011-35,243
Utility-Water Main,2011-09-01 00:00:00,368.0,2011,2011-35,244
Utility-Transformer,2011-09-06 00:00:00,52.0,2011,2011-36,249
Utility-High Tension Wires,2011-09-06 00:00:00,132.0,2011,2011-36,249
Utility-Sewer Service,2011-09-08 00:00:00,145.0,2011,2011-36,251
Utility-Water Service Line,2011-09-13 00:00:00,77.0,2011,2011-37,256
Utility-Water Condition,2011-09-16 00:00:00,839.0,2011,2011-37,259
Utility-Water Main,2011-09-16 00:00:00,15.0,2011,2011-37,259
Utility-Water Main,2011-09-16 00:00:00,283.0,2011,2011-37,259
Utility-Generator Fire,2011-09-16 00:00:00,764.0,2011,2011-37,259
Utility-Water Service Line,2011-09-18 00:00:00,868.0,2011,2011-38,261
Utility-Water Main,2011-09-19 00:00:00,1409.0,2011,2011-38,262
Utility-Power Outage,2011-09-19 00:00:00,727.0,2011,2011-38,262
Utility-Manhole,2011-09-21 00:00:00,188.0,2011,2011-38,264
Utility-Water Condition,2011-09-23 00:00:00,191.0,2011,2011-38,266
Utility-Sewer Service,2011-09-23 00:00:00,2614.0,2011,2011-38,266
Utility-Water Main,2011-09-24 00:00:00,2468.0,2011,2011-38,267
Utility-Water Main,2011-09-29 00:00:00,501.0,2011,2011-39,272
Utility-Water Main,2011-10-02 00:00:00,680.0,2011,2011-40,275
Utility-Water Main,2011-10-03 00:00:00,4000.0,2011,2011-40,276
Utility-Steam Service Line,2011-10-05 00:00:00,15.0,2011,2011-40,278
Utility-Water Main,2011-10-07 00:00:00,847.0,2011,2011-40,280
Utility-Power Outage,2011-10-08 00:00:00,274.0,2011,2011-40,281
Utility-Water Main,2011-10-10 00:00:00,318.0,2011,2011-41,283
Utility-Water Main,2011-10-12 00:00:00,422.0,2011,2011-41,285
Utility-Water Main,2011-10-12 00:00:00,800.0,2011,2011-41,285
Utility-Water Main,2011-10-25 00:00:00,416.0,2011,2011-43,298
Utility-Gas Main Rupture,2011-10-26 00:00:00,62.0,2011,2011-43,299
Utility-Steam Service Line,2011-10-26 00:00:00,48.0,2011,2011-43,299
Utility-Gas High Pressure,2011-10-26 00:00:00,73.0,2011,2011-43,299
Utility-Possible Water Main Break,2011-10-27 00:00:00,1095.0,2011,2011-43,300
Utility-Electric Overhead,2011-10-27 00:00:00,361.0,2011,2011-43,300
Utility-Power Outage,2011-10-27 00:00:00,171.0,2011,2011-43,300
Utility-Steam Main,2011-10-30 00:00:00,517.0,2011,2011-44,303
Utility-Electric Feeder Cable,2011-10-30 04:09:18,1963.0,2011,2011-44,303
Utility-Water Service Line,2011-10-31 00:00:00,127.0,2011,2011-44,304
Utility-Electric Feeder Cable,2011-10-31 00:00:00,450.0,2011,2011-44,304
Utility-Gas Main Rupture,2011-11-01 00:00:00,135.0,2011,2011-44,305
Utility-Manhole,2011-11-01 00:00:00,179.0,2011,2011-44,305
Utility-Water Main,2011-11-02 00:00:00,361.0,2011,2011-44,306
Utility-Water Main,2011-11-02 00:00:00,952.0,2011,2011-44,306
Utility-Water Main,2011-11-03 00:00:00,1295.0,2011,2011-44,307
Utility-Power Outage,2011-11-04 00:00:00,148.0,2011,2011-44,308
Utility-Water Main,2011-11-04 00:00:00,2175.0,2011,2011-44,308
Utility-Water Main,2011-11-07 00:00:00,505.0,2011,2011-45,311
Utility-Water Main,2011-11-09 00:00:00,107.0,2011,2011-45,313
Utility-Power Outage,2011-11-10 00:00:00,212.0,2011,2011-45,314
Utility-Water Main,2011-11-13 00:00:00,753.0,2011,2011-46,317
Utility-Water Main,2011-11-18 00:00:00,550.0,2011,2011-46,322
Utility-Water Service Line,2011-11-19 00:00:00,1578.0,2011,2011-46,323
Utility-Manhole,2011-11-21 00:00:00,4000.0,2011,2011-47,325
Utility-Tractor Trailer into Sinkhole,2011-11-23 00:00:00,150.0,2011,2011-47,327
Utility-Water Main,2011-11-23 00:00:00,860.0,2011,2011-47,327
Utility-Water Service Line,2011-11-26 00:00:00,526.0,2011,2011-47,330
Utility-Power Outage,2011-11-27 00:00:00,1026.0,2011,2011-48,331
Utility-Water Main,2011-12-01 00:00:00,772.0,2011,2011-48,335
Utility-Steam,2011-12-05 00:00:00,68.0,2011,2011-49,339
Utility-Electric Feeder Cable,2011-12-07 00:00:00,4000.0,2011,2011-49,341
Utility-Manhole,2011-12-07 00:00:00,1077.0,2011,2011-49,341
Utility-Water Main,2011-12-08 00:00:00,284.0,2011,2011-49,342
Utility-Manhole,2011-12-11 00:00:00,110.0,2011,2011-50,345
Utility-Water Main,2011-12-12 00:00:00,771.0,2011,2011-50,346
Utility-Phone Outage,2011-12-15 00:00:00,4000.0,2011,2011-50,349
Utility-Water Main,2011-12-20 00:00:00,228.0,2011,2011-51,354
Utility-Sewer Service,2011-12-25 00:00:00,1234.0,2011,2011-52,359
Utility-Water Main,2011-12-26 00:00:00,1494.0,2011,2011-52,360
Utility-Water Pipe,2011-12-28 00:00:00,4000.0,2011,2011-52,362
Utility-Water Main,2011-12-28 00:00:00,1279.0,2011,2011-52,362
Utility-Water Service Line,2011-12-28 00:00:00,926.0,2011,2011-52,362
Utility-Water Condition,2011-12-29 00:00:00,1250.0,2011,2011-52,363
Utility-Water Condition,2011-12-30 00:00:00,4000.0,2011,2011-52,364
Utility-Water Main,2011-12-31 00:00:00,539.0,2011,2011-52,365
Utility-Gas Service Line,2012-01-05 00:00:00,63.0,2012,2012-01,5
Utility-Water Main,2012-01-06 00:00:00,849.0,2012,2012-01,6
Utility-Gas High Pressure,2012-01-11 00:00:00,431.0,2012,2012-02,11
Utility-Power Outage,2012-01-13 00:00:00,144.0,2012,2012-02,13
Utility-Power Outage,2012-01-13 00:00:00,91.0,2012,2012-02,13
Utility-Water Main,2012-01-15 00:00:00,361.0,2012,2012-03,15
Utility-Power Outage,2012-01-16 00:00:00,180.0,2012,2012-03,16
Utility-Water Main,2012-01-18 00:00:00,97.0,2012,2012-03,18
Utility-Power Outage,2012-01-19 00:00:00,60.0,2012,2012-03,19
Utility-Water Condition,2012-01-20 00:00:00,61.0,2012,2012-03,20
Utility-Transformer,2012-01-21 00:00:00,139.0,2012,2012-03,21
Utility-Sewer Service,2012-01-22 00:00:00,111.0,2012,2012-04,22
Utility-Water Main,2012-01-24 00:00:00,144.0,2012,2012-04,24
Utility-Water Main,2012-01-25 00:00:00,74.0,2012,2012-04,25
Utility-Manhole,2012-01-27 00:00:00,603.0,2012,2012-04,27
Utility-Water Main,2012-01-31 00:00:00,100.0,2012,2012-05,31
Utility-Odor of Gas,2012-02-02 00:00:00,57.0,2012,2012-05,33
Utility-Water Main,2012-02-04 00:00:00,1217.0,2012,2012-05,35
Utility-Power Outage,2012-02-04 00:00:00,154.0,2012,2012-05,35
Utility-Gas High Pressure,2012-02-06 00:00:00,1215.0,2012,2012-06,37
Utility-Water Main,2012-02-12 00:00:00,799.0,2012,2012-07,43
Utility-Water Main,2012-02-13 00:00:00,58.0,2012,2012-07,44
Utility-Water Main,2012-02-14 00:00:00,4000.0,2012,2012-07,45
Utility-Water Main,2012-03-01 00:00:00,2171.0,2012,2012-09,61
Utility-Transformer,2012-03-04 00:00:00,39.0,2012,2012-10,64
Utility-Water Service Line,2012-03-07 00:00:00,516.0,2012,2012-10,67
Utility-Water Service Line,2012-03-07 00:00:00,2708.0,2012,2012-10,67
Utility-Water Main,2012-03-09 00:00:00,2054.0,2012,2012-10,69
Utility-Water Main,2012-03-10 00:00:00,1151.0,2012,2012-10,70
Utility-Gas Electric Condition,2012-03-10 00:00:00,345.0,2012,2012-10,70
Utility-Steam Condition,2012-03-15 00:00:00,1301.0,2012,2012-11,75
Utility-Transformer,2012-03-15 00:00:00,435.0,2012,2012-11,75
Utility-Manhole,2012-03-26 00:00:00,680.0,2012,2012-13,86
Utility-Water Service Line,2012-03-29 00:00:00,288.0,2012,2012-13,89
Utility-Power Outage,2012-04-02 00:00:00,440.0,2012,2012-14,93
Utility-Water Main,2012-04-03 00:00:00,792.0,2012,2012-14,94
Utility-Water Main,2012-04-04 00:00:00,562.0,2012,2012-14,95
Utility-Water Main,2012-04-05 00:00:00,3904.0,2012,2012-14,96
Utility-Gas Main Rupture,2012-04-06 00:00:00,120.0,2012,2012-14,97
Utility-Gas Main Rupture,2012-04-09 00:00:00,79.0,2012,2012-15,100
Utility-Item Retrieval,2012-04-09 00:00:00,79.0,2012,2012-15,100
Utility-Gas Low Pressure,2012-04-17 00:00:00,4000.0,2012,2012-16,108
Utility-Water Main,2012-04-17 00:00:00,3666.0,2012,2012-16,108
Utility-Water Main,2012-04-19 00:00:00,445.0,2012,2012-16,110
Utility-Water Service Line,2012-04-27 00:00:00,50.0,2012,2012-17,118
Utility-Power Outage,2012-05-04 00:00:00,286.0,2012,2012-18,125
Utility-Water Main,2012-05-08 00:00:00,1360.0,2012,2012-19,129
Utility-Power Outage,2012-05-16 00:00:00,278.0,2012,2012-20,137
Utility-Sewer Service,2012-05-17 00:00:00,2315.0,2012,2012-20,138
Utility-Manhole,2012-05-21 00:00:00,35.0,2012,2012-21,142
Utility-Water Service Line,2012-05-24 00:00:00,1228.0,2012,2012-21,145
Utility-Gas High Pressure,2012-05-25 00:00:00,116.0,2012,2012-21,146
Utility-Power Outage,2012-05-25 08:33:37,217.5,2012,2012-21,146
Utility-Water Main,2012-05-26 00:00:00,1430.0,2012,2012-21,147
Utility-Water Main,2012-05-27 00:00:00,902.0,2012,2012-22,148
Utility-Water Main,2012-05-28 00:00:00,527.0,2012,2012-22,149
Utility-Power Outage,2012-05-30 00:00:00,4000.0,2012,2012-22,151
Utility-Water Main,2012-05-31 00:00:00,128.0,2012,2012-22,152
Utility-Water Main,2012-06-08 00:00:00,839.0,2012,2012-23,160
Utility-Water Main,2012-06-08 00:00:00,124.0,2012,2012-23,160
Utility-Gas High Pressure,2012-06-14 00:00:00,111.0,2012,2012-24,166
Utility-Water Main,2012-06-17 00:00:00,1037.0,2012,2012-25,169
Utility-Manhole,2012-06-21 00:00:00,1753.0,2012,2012-25,173
Utility-Power Outage,2012-06-21 00:00:00,1044.0,2012,2012-25,173
Utility-Network Condition,2012-06-21 00:00:00,2254.0,2012,2012-25,173
Utility-Power Outage,2012-06-22 00:00:00,525.0,2012,2012-25,174
Utility-Electric Feeder Cable,2012-06-22 00:00:00,2089.0,2012,2012-25,174
Utility-Power Outage,2012-06-29 00:00:00,949.0,2012,2012-26,181
Utility-Manhole,2012-07-01 00:00:00,610.0,2012,2012-27,183
Utility-Power Outage,2012-07-05 00:00:00,115.0,2012,2012-27,187
Utility-Power Outage,2012-07-15 00:00:00,580.0,2012,2012-29,197
Utility-Water Main,2012-07-16 00:00:00,1651.0,2012,2012-29,198
Utility-Water Service Line,2012-07-18 00:00:00,192.0,2012,2012-29,200
Utility-Water Main,2012-07-18 00:00:00,500.0,2012,2012-29,200
Utility-Gas Service Line,2012-07-24 00:00:00,108.0,2012,2012-30,206
Utility-Water Main,2012-07-31 00:00:00,888.0,2012,2012-31,213
Utility-Water Main,2012-08-02 00:00:00,78.0,2012,2012-31,215
Utility-Water Main,2012-08-02 00:00:00,21.0,2012,2012-31,215
Utility-Manhole,2012-08-06 00:00:00,4000.0,2012,2012-32,219
Utility-Gas Low Pressure,2012-08-07 00:00:00,4000.0,2012,2012-32,220
Utility-Water Main,2012-08-12 00:00:00,837.0,2012,2012-33,225
Utility-Power Outage,2012-08-13 00:00:00,476.0,2012,2012-33,226
Utility-Partial Power Outage,2012-08-17 00:00:00,135.0,2012,2012-33,230
Utility-Manhole,2012-08-23 00:00:00,374.0,2012,2012-34,236
Utility-Internal Water/Steam Condition,2012-08-23 00:00:00,645.0,2012,2012-34,236
Utility-Power Outage,2012-08-30 00:00:00,1742.0,2012,2012-35,243
Utility-Ravenswood Power Plant,2012-08-31 00:00:00,120.0,2012,2012-35,244
Utility-Power Outage,2012-09-02 00:00:00,589.0,2012,2012-36,246
Utility-Sewer Service,2012-09-03 00:00:00,106.0,2012,2012-36,247
Utility-Gas Main Rupture,2012-09-06 00:00:00,116.0,2012,2012-36,250
Utility-Manhole,2012-09-06 00:00:00,10.0,2012,2012-36,250
Utility-Power Outage,2012-09-07 00:00:00,1342.0,2012,2012-36,251
Utility-Power Outage,2012-09-07 00:00:00,72.0,2012,2012-36,251
Utility-Gas Main Rupture,2012-09-17 00:00:00,87.0,2012,2012-38,261
Utility-Gas Main Rupture,2012-10-01 00:00:00,42.0,2012,2012-40,275
Utility-Water Service Line,2012-10-10 00:00:00,1173.0,2012,2012-41,284
Utility-Power Outage,2012-10-11 00:00:00,246.0,2012,2012-41,285
Utility-Other,2012-10-16 00:00:00,110.0,2012,2012-42,290
Utility-Water Main,2012-10-17 00:00:00,1230.0,2012,2012-42,291
Utility-Water Service Line,2012-10-19 00:00:00,893.0,2012,2012-42,293
Utility-Power Outage,2012-10-29 00:00:00,3666.0,2012,2012-44,303
Utility-Power Outage,2012-10-29 00:00:00,4000.0,2012,2012-44,303
Utility-Water Main,2012-10-29 00:00:00,833.0,2012,2012-44,303
Utility-Power Outage,2012-10-29 00:00:00,154.0,2012,2012-44,303
Utility-Water Main,2012-10-29 00:00:00,264.0,2012,2012-44,303
Utility-Primary Wires on Fire,2012-10-29 00:00:00,38.0,2012,2012-44,303
Utility-Power Outage,2012-10-29 00:00:00,386.0,2012,2012-44,303
Utility-Water Service Line,2012-10-30 00:00:00,1910.0,2012,2012-44,304
Utility-Gas Service Line,2012-10-30 00:00:00,2714.0,2012,2012-44,304
Utility-Water Main,2012-10-31 00:00:00,115.0,2012,2012-44,305
Utility-Power Outage,2012-10-31 00:00:00,4000.0,2012,2012-44,305
Utility-Power Outage,2012-11-01 00:00:00,177.0,2012,2012-44,306
Utility-No Utilities,2012-11-01 00:00:00,664.0,2012,2012-44,306
Utility-Generator issue,2012-11-02 00:00:00,69.0,2012,2012-44,307
Utility-Water Condition,2012-11-03 00:00:00,138.0,2012,2012-44,308
Utility-Electric Overhead,2012-11-08 00:00:00,305.0,2012,2012-45,313
Utility-Gas Main Rupture,2012-11-11 00:00:00,55.0,2012,2012-46,316
Utility-Water Main,2012-11-17 00:00:00,59.0,2012,2012-46,322
Utility-Water Main,2012-11-18 00:00:00,259.0,2012,2012-47,323
Utility-Power Outage,2012-11-22 00:00:00,82.0,2012,2012-47,327
Utility-Power Outage,2012-11-23 00:00:00,76.0,2012,2012-47,328
Utility-Gas Service Line,2012-11-27 00:00:00,55.0,2012,2012-48,332
Utility-Water Main,2012-12-01 00:00:00,179.0,2012,2012-48,336
Utility-Water Service Line,2012-12-03 00:00:00,404.0,2012,2012-49,338
Utility-Gas Main Rupture,2012-12-04 00:00:00,1117.0,2012,2012-49,339
Utility-Steam Main,2012-12-04 00:00:00,1402.0,2012,2012-49,339
Utility-Gas Odor,2012-12-10 00:00:00,89.0,2012,2012-50,345
Utility-Sewer Service,2012-12-14 00:00:00,4000.0,2012,2012-50,349
Utility-Possible Gas Main Leak,2012-12-14 00:00:00,428.0,2012,2012-50,349
Utility-Possible Power Interruption at Hospital,2012-12-15 00:00:00,209.0,2012,2012-50,350
Utility-Light Pole,2012-12-16 00:00:00,171.0,2012,2012-51,351
Utility-Power Outage,2012-12-21 00:00:00,150.0,2012,2012-51,356
Utility-Water Main,2012-12-26 00:00:00,1331.0,2012,2012-52,361
Utility-Light Pole,2012-12-26 00:00:00,116.0,2012,2012-52,361
Utility-Water Service Line,2012-12-27 00:00:00,868.0,2012,2012-52,362
Utility-Gas Service Line,2013-01-02 00:00:00,24.0,2013,2013-00,2
Utility-Water Main,2013-01-05 00:00:00,3027.0,2013,2013-00,5
Utility-Manhole,2013-01-06 00:00:00,135.0,2013,2013-01,6
Utility-Water Main,2013-01-10 00:00:00,29.0,2013,2013-01,10
Utility-Electric Feeder Cable,2013-01-14 23:39:30,1963.0,2013,2013-02,14
Utility-Defective Electrical Service,2013-01-25 00:00:00,1599.0,2013,2013-03,25
Utility-Water Main,2013-01-28 00:00:00,483.0,2013,2013-04,28
Utility-Water Main,2013-01-29 00:00:00,1830.0,2013,2013-04,29
Utility-Water Main,2013-01-29 00:00:00,545.0,2013,2013-04,29
Utility-Water Main,2013-02-01 00:00:00,4000.0,2013,2013-04,32
Utility-Water Main,2013-02-01 00:00:00,4000.0,2013,2013-04,32
Utility-Water Main,2013-02-04 00:00:00,41.0,2013,2013-05,35
Utility-Water Main,2013-02-07 00:00:00,1026.0,2013,2013-05,38
Utility-Unsafe Power Source,2013-02-09 00:00:00,1791.0,2013,2013-05,40
Utility-Power Outage,2013-02-10 00:00:00,85.0,2013,2013-06,41
Utility-Power Outage,2013-02-23 00:00:00,31.0,2013,2013-07,54
Utility-Manhole,2013-02-23 00:00:00,2409.0,2013,2013-07,54
Utility-Water Main,2013-02-24 00:00:00,60.0,2013,2013-08,55
Utility-Gas High Pressure,2013-02-26 00:00:00,946.0,2013,2013-08,57
Utility-Gas Service Line,2013-03-01 00:00:00,66.0,2013,2013-08,60
Utility-Leaning Light Tower,2013-03-07 00:00:00,179.0,2013,2013-09,66
Utility-Water Main,2013-03-09 00:00:00,850.0,2013,2013-09,68
Utility-Gas Service Line,2013-03-10 00:00:00,461.0,2013,2013-10,69
Utility-Water Main,2013-03-14 00:00:00,64.0,2013,2013-10,73
Utility-Gas Service Line,2013-03-15 00:00:00,61.0,2013,2013-10,74
Utility-Electric Feeder Cable,2013-03-16 00:00:00,1963.0,2013,2013-10,75
Utility-Steam Main,2013-03-19 00:00:00,48.0,2013,2013-11,78
Utility-Water Main,2013-03-23 00:00:00,1467.0,2013,2013-11,82
Utility-Water Main,2013-03-23 00:00:00,4000.0,2013,2013-11,82
Utility-Water Main,2013-03-27 00:00:00,1595.0,2013,2013-12,86
Utility-Gas High Pressure,2013-03-27 00:00:00,85.0,2013,2013-12,86
Utility-Gas Service Line,2013-04-01 00:00:00,114.0,2013,2013-13,91
Utility-Water Main,2013-04-03 00:00:00,1937.0,2013,2013-13,93
Utility-Power Outage,2013-04-05 00:00:00,408.0,2013,2013-13,95
Utility-Power Outage,2013-04-08 00:00:00,4000.0,2013,2013-14,98
Utility-Water Main,2013-04-14 00:00:00,329.0,2013,2013-15,104
Utility-Power Outage,2013-04-15 00:00:00,637.0,2013,2013-15,105
Utility-Water Main,2013-04-20 00:00:00,1308.0,2013,2013-15,110
Utility-Power Outage,2013-05-03 00:00:00,131.0,2013,2013-17,123
Utility-Transformer,2013-05-09 00:00:00,1739.0,2013,2013-18,129
Utility-Electric Feeder Cable,2013-05-12 00:00:00,564.0,2013,2013-19,132
Utility-Power Outage,2013-05-21 00:00:00,47.0,2013,2013-20,141
Utility-Downed Utility Pole,2013-05-21 00:00:00,115.0,2013,2013-20,141
Utility-Power Outage,2013-05-30 00:00:00,96.0,2013,2013-21,150
Utility-Power Outage,2013-06-02 00:00:00,54.0,2013,2013-22,153
Utility-Water Main,2013-06-03 00:00:00,1135.0,2013,2013-22,154
Utility-Water Main,2013-06-05 00:00:00,1601.0,2013,2013-22,156
Utility-Water Condition,2013-06-14 00:00:00,168.0,2013,2013-23,165
Utility-Water Main,2013-06-15 00:00:00,1104.0,2013,2013-23,166
Utility-Water Main,2013-06-16 00:00:00,813.0,2013,2013-24,167
Utility-Sink Hole,2013-06-19 00:00:00,4000.0,2013,2013-24,170
Utility-Water Main,2013-06-24 00:00:00,138.0,2013,2013-25,175
Utility-Network Condition,2013-06-25 00:00:00,459.0,2013,2013-25,176
Utility-Gas Service Line,2013-07-02 00:00:00,65.0,2013,2013-26,183
Utility-Water Main,2013-07-02 00:00:00,1651.0,2013,2013-26,183
Utility-Gas Service Line,2013-07-05 00:00:00,97.0,2013,2013-26,186
Utility-Power Outage,2013-07-05 00:00:00,179.0,2013,2013-26,186
Utility-Water Main,2013-07-06 00:00:00,1206.0,2013,2013-26,187
Utility-Power Outage,2013-07-06 00:00:00,540.0,2013,2013-26,187
Utility-Power Outage,2013-07-06 00:00:00,423.0,2013,2013-26,187
Utility-Power Outage,2013-07-06 00:00:00,1022.0,2013,2013-26,187
Utility-Air Conditioner,2013-07-15 00:00:00,218.0,2013,2013-28,196
Utility-HVAC System,2013-07-15 00:00:00,52.0,2013,2013-28,196
Utility-Power Outage,2013-07-15 00:00:00,378.0,2013,2013-28,196
Utility-Power Outage,2013-07-18 00:00:00,156.0,2013,2013-28,199
Utility-Electric Feeder Cable,2013-07-18 00:00:00,34.0,2013,2013-28,199
Utility-Electric Feeder Cable,2013-07-18 00:00:00,667.0,2013,2013-28,199
Utility-Power Outage,2013-07-19 00:00:00,1141.0,2013,2013-28,200
Utility-Power Outage,2013-07-19 00:00:00,395.0,2013,2013-28,200
Utility-Power Outage,2013-07-19 00:00:00,324.0,2013,2013-28,200
Utility-Power Outage,2013-07-20 00:00:00,2862.0,2013,2013-28,201
Utility-Power Outage,2013-07-26 00:00:00,299.0,2013,2013-29,207
Utility-Electric Overhead,2013-07-30 00:00:00,71.0,2013,2013-30,211
Utility-Oil Feeder,2013-07-30 00:00:00,495.0,2013,2013-30,211
Utility-Water Main,2013-08-19 00:00:00,1014.0,2013,2013-33,231
Utility-Water Main,2013-08-20 00:00:00,1434.0,2013,2013-33,232
Utility-Power Outage,2013-08-23 00:00:00,75.0,2013,2013-33,235
Utility-Electric Feeder Cable,2013-08-24 00:00:00,4000.0,2013,2013-33,236
Utility-Power Outage,2013-08-25 00:00:00,31.0,2013,2013-34,237
Utility-Water Service Line,2013-08-26 00:00:00,171.0,2013,2013-34,238
Utility-One Phase Down,2013-08-27 21:46:08,,2013,2013-34,239
Utility-Water Main,2013-08-29 00:00:00,916.0,2013,2013-34,241
Utility-Gas High Pressure,2013-08-30 00:00:00,338.0,2013,2013-34,242
Utility-Transformer,2013-09-04 00:00:00,24.0,2013,2013-35,247
Utility-Car Down Elevator Shaft,2013-09-05 00:00:00,301.0,2013,2013-35,248
Utility-Water Main,2013-09-06 00:00:00,1551.0,2013,2013-35,249
Utility-Gas High Pressure,2013-09-09 00:00:00,404.0,2013,2013-36,252
Utility-Water Main,2013-09-10 00:00:00,1667.0,2013,2013-36,253
Utility-Water Main,2013-09-11 00:00:00,195.0,2013,2013-36,254
Utility-Water Main,2013-09-12 00:00:00,1406.0,2013,2013-36,255
Utility-Water Main,2013-09-14 00:00:00,966.0,2013,2013-36,257
Utility-Water Main,2013-09-16 00:00:00,1213.0,2013,2013-37,259
Utility-Water Service Line,2013-09-17 00:00:00,4000.0,2013,2013-37,260
Utility-Water Main,2013-09-18 00:00:00,338.0,2013,2013-37,261
Utility-Water Main,2013-09-20 00:00:00,4000.0,2013,2013-37,263
Utility-Broken Pipe,2013-09-24 00:00:00,4000.0,2013,2013-38,267
Utility-Water Service Line,2013-09-24 00:00:00,122.0,2013,2013-38,267
Utility-Water Main,2013-09-25 00:00:00,1129.0,2013,2013-38,268
Utility-Power Outage,2013-09-30 00:00:00,1901.0,2013,2013-39,273
Utility-Dielectric Fluid Spill,2013-10-07 00:00:00,78.0,2013,2013-40,280
Utility-Gas High Pressure,2013-10-11 00:00:00,639.0,2013,2013-40,284
