iteration,trainRMSE
1400,"[1334.4503005223467, 1323.319965489261, 1322.3135227526018, 1322.1277402944283, 1324.7852762474279, 1327.2111316409746, 1326.0141217011544, 1329.709052874731, 1333.9536491163049, 1334.357381191038]"
1500,"[1333.1730510384868, 1324.602198528843, 1324.0041174047335, 1324.4183664089499, 1328.947519238264, 1330.671422689176, 1329.5418216080345, 1335.85270509362, 1335.9609230259603, 1335.9815768540352]"
1600,"[1329.9959364636532, 1324.2223414193163, 1323.7506360942243, 1322.5252388365338, 1328.872213939853, 1328.2496321597848, 1327.5595073033055, 1335.2430789347509, 1334.0339072482602, 1337.4433193261207]"
1700,"[1336.0892016880575, 1323.44160725661, 1322.424513003132, 1323.0389582644686, 1327.8907771753748, 1327.8565888044427, 1324.3039497756188, 1332.3979677372363, 1333.5884102514021, 1336.8944221531485]"
1800,"[1335.9732929744039, 1321.5558840220638, 1319.5173992516584, 1320.2533544725673, 1324.419808995985, 1326.6511602064702, 1324.9165581169777, 1331.7983416055124, 1332.272759610832, 1335.4475710022712]"
1900,"[1327.2722391019813, 1319.6108823251664, 1318.8630398956955, 1317.3922025561676, 1323.0501653120493, 1323.5294932402867, 1320.8152356397427, 1329.1326341506115, 1328.5568441346738, 1334.9998563601062]"
2000,"[1325.5675545414142, 1318.8306057542316, 1318.388719051242, 1318.3502038462748, 1322.9468110171636, 1322.9341764022731, 1320.1876626685876, 1329.1600644563678, 1329.3117435286658, 1337.3840030411652]"
2100,"[1323.0684240269065, 1317.4033380199114, 1318.663800027685, 1318.80297607302, 1320.4029005821712, 1321.8398204299492, 1322.101027098563, 1327.6196763183743, 1331.723892438124, 1335.5367499753684]"
2200,"[1323.7273265127926, 1319.3253559102618, 1317.323025590839, 1315.462242141599, 1319.9354304280541, 1319.9474798825988, 1320.1361396766274, 1328.4243311673272, 1324.7836589348328, 1332.3736118040886]"
2300,"[1322.3823669145504, 1315.5415205946017, 1316.7286271474097, 1315.2243487584292, 1319.3042896778106, 1320.3825246576146, 1320.2463112507542, 1328.6443528599464, 1326.6377831653533, 1332.6978392871738]"
2400,"[1322.9259625236978, 1312.7740029646657, 1314.9164374704676, 1315.0860791186224, 1317.9064585728688, 1318.8242267339083, 1321.8610105443054, 1327.971816594316, 1324.743335584737, 1332.091901992909]"
2500,"[1322.5324854347805, 1314.2111140027846, 1316.171302410147, 1317.4056526062152, 1320.0620227974857, 1320.639472354015, 1320.0233731615494, 1324.0741796188986, 1325.4024086257255, 1331.2940131215853]"
2600,"[1321.4440394566793, 1318.055613839168, 1314.8361789654787, 1313.7585388547152, 1318.7716908023137, 1318.7095525512489, 1317.9789618966597, 1325.8298754139967, 1328.211308732362, 1331.328141183061]"
2700,"[1321.7746180845334, 1319.3098310035293, 1315.5400616685301, 1315.8759706706678, 1318.513095367348, 1321.3457481104458, 1318.8776593848877, 1325.4026810104112, 1324.464981553598, 1330.5274059191333]"
2800,"[1325.996376318035, 1317.2216442780139, 1315.9949747370079, 1315.9467704889455, 1320.4172951803694, 1320.4039407592288, 1318.8874036816824, 1323.1568083225688, 1324.568263433361, 1330.8589324999903]"
2900,"[1322.6528657725107, 1313.672515506701, 1311.2596604455746, 1313.943586571661, 1316.1459413316397, 1320.0882423333446, 1317.812629505527, 1324.6833561104177, 1325.983920025033, 1329.7348152136722]"
3000,"[1325.91990812972, 1312.623259353652, 1312.658737853351, 1315.3935067410723, 1319.1913065098765, 1320.0422764090247, 1314.310490270683, 1324.9164341148098, 1325.4770083964922, 1330.6026073846183]"
3100,"[1322.2908162060126, 1312.7160319291486, 1310.9454490156986, 1310.9596901729133, 1315.503317091526, 1317.9892763865212, 1315.5713506125787, 1322.8419244073173, 1323.7844876283978, 1331.3817615998073]"
3200,"[1323.897123473762, 1312.2352188822038, 1316.3817438584015, 1316.5310208321685, 1318.8561676840743, 1321.9448900038076, 1322.4113389858778, 1326.4126099434584, 1331.226612538716, 1336.6888800590764]"
3300,"[1321.6973236284987, 1308.6946927875047, 1311.5826719856248, 1312.8901891122043, 1316.4144554599745, 1318.8471450417444, 1318.5572084690584, 1325.4530498180197, 1323.3616622498494, 1333.7259238666309]"
3400,"[1319.5610683772488, 1307.3616915779644, 1311.5547109376005, 1308.1239192096361, 1312.750451039459, 1315.7721893525757, 1315.8171440191375, 1322.7692237989527, 1324.7380684213892, 1332.0526310722744]"
3500,"[1318.973477551809, 1307.3463697234324, 1311.888576569459, 1308.422522627973, 1316.5371966857429, 1317.6569682736065, 1315.162006646762, 1320.5490955203054, 1321.6474133773424, 1331.5103742305523]"
3600,"[1320.2953606518008, 1307.0834253527212, 1306.3806002497909, 1306.9061891047381, 1315.1486675218032, 1318.7193018706994, 1317.8128245881271, 1323.6244649964701, 1324.2352228626257, 1334.391630249078]"
3700,"[1318.6953527687451, 1313.4695155382021, 1312.473182653378, 1315.6811678258987, 1320.1125458373954, 1321.4918876210713, 1317.494868395224, 1324.1342024840783, 1324.3260726267458, 1334.286750988098]"
3800,"[1317.0603748153085, 1312.5024272615105, 1309.6441407315663, 1308.6456464826208, 1315.5591945397364, 1319.6273670771266, 1313.4458894797708, 1322.267830614135, 1324.9081499582685, 1331.8269444582122]"
3900,"[1317.039546425607, 1303.7004976401952, 1307.7858771349815, 1303.5586680974923, 1312.3964010742068, 1317.8569854248303, 1313.4326242384793, 1320.9599413932033, 1324.1083046541796, 1331.348362787452]"
4000,"[1316.888382774879, 1307.4569732218536, 1307.2304620768755, 1305.9893614723396, 1312.3408815629211, 1316.365301551765, 1316.0006738856355, 1320.7512341782335, 1322.4636289211298, 1331.0000181136286]"
4100,"[1317.7360056263976, 1308.3603593472503, 1311.8536778135751, 1311.2323389231017, 1319.4926508863134, 1318.233637285785, 1313.546634422226, 1321.4639346264992, 1322.504994864324, 1334.616566581935]"
4200,"[1317.5392269988536, 1304.9786691984743, 1308.6205274040751, 1306.7240358833783, 1313.6245629091902, 1314.6482260487016, 1315.7995750283965, 1320.6812950142446, 1317.9523291698035, 1328.6375369828788]"
4300,"[1315.635628630962, 1303.6983757102926, 1307.0631963696032, 1301.5313157441747, 1311.8691585722024, 1314.1796398301988, 1312.1378274109745, 1320.3302941226923, 1320.2935957569916, 1329.2439627474607]"
4400,"[1315.655436004931, 1302.7421678457665, 1306.3354860747515, 1301.6182217360526, 1307.7092903536386, 1315.1921921176938, 1314.6400938019467, 1322.1935782115709, 1322.07212368993, 1330.2440830179971]"
4500,"[1316.1157167945987, 1307.4959475108342, 1307.3969666191965, 1305.409139624746, 1306.8935168107744, 1312.8962817458457, 1313.097594514945, 1319.5158027708696, 1318.9906337273796, 1330.2986167079225]"
4600,"[1315.070360224502, 1308.5329654775917, 1303.4111878132423, 1298.6655880344013, 1309.7598135428768, 1311.544786954498, 1312.037990526305, 1319.1858813866027, 1318.0147820665202, 1328.740380719219]"
4700,"[1317.1089084850296, 1309.2630601402132, 1304.5162410562389, 1306.2779835185513, 1312.5023443819543, 1312.0235956419963, 1313.9030049976438, 1322.747917759272, 1319.1115344148798, 1328.9916343803004]"
4800,"[1315.0525079014403, 1304.4673150161163, 1298.1621677412395, 1297.4030358567113, 1306.3463130188773, 1312.193258251432, 1314.7026040366475, 1317.0472380655094, 1316.7148094520232, 1333.140525612586]"
4900,"[1315.7883695334706, 1303.222682745932, 1299.4732310605518, 1300.723421404412, 1307.0064139728333, 1312.9306842737221, 1318.780550816192, 1317.4891487768602, 1318.5066370884902, 1326.2764923489372]"
