Incident Type,Creation Date,Response Time,Year,Week,Day
Fire-3rd Alarm,2016-11-01,532.0,2016,2016-44,306
Fire-3rd Alarm,2016-11-01,532.0,2016,2016-44,306
Fire-Collapse,2016-11-04,246.0,2016,2016-44,309
Fire-Collapse,2016-11-04,4921.400000000009,2016,2016-44,309
Fire-Collapse,2016-11-04,246.0,2016,2016-44,309
Fire-1st Alarm,2016-11-07,179.0,2016,2016-45,312
Fire-10-77 (Residential High Rise Fire),2016-11-07,8.0,2016,2016-45,312
Fire-10-77 (Residential High Rise Fire),2016-11-12,113.0,2016,2016-45,317
Fire-1st Alarm,2016-11-20,4921.400000000009,2016,2016-47,325
Fire-1st Alarm,2016-11-20,114.5,2016,2016-47,325
Fire-1st Alarm,2016-11-20,114.5,2016,2016-47,325
Fire-1st Alarm,2016-11-20,114.5,2016,2016-47,325
Fire-1st Alarm,2016-11-20,114.5,2016,2016-47,325
Fire-2nd Alarm,2016-11-21,185.0,2016,2016-47,326
Fire-2nd Alarm,2016-11-21,184.0,2016,2016-47,326
Fire-2nd Alarm,2016-11-25,184.0,2016,2016-47,330
Fire-2nd Alarm,2016-11-25,2338.0,2016,2016-47,330
Fire-2nd Alarm,2016-11-25,184.0,2016,2016-47,330
Fire-10-76 (Commercial High Rise Fire),2016-11-26,117.0,2016,2016-47,331
Fire-10-76 (Commercial High Rise Fire),2016-11-26,98.0,2016,2016-47,331
Fire-3rd Alarm,2016-11-27,2285.0,2016,2016-48,332
Fire-3rd Alarm,2016-11-27,532.0,2016,2016-48,332
Fire-3rd Alarm,2016-11-27,532.0,2016,2016-48,332
Fire-2nd Alarm,2016-11-28,208.0,2016,2016-48,333
Fire-2nd Alarm,2016-11-29,120.0,2016,2016-48,334
Fire-3rd Alarm,2016-11-30,619.0,2016,2016-48,335
Fire-1st Alarm,2016-11-30,36.0,2016,2016-48,335
Fire-3rd Alarm,2016-11-30,236.0,2016,2016-48,335
Fire-Other,2016-12-07,1000.0,2016,2016-49,342
Fire-2nd Alarm,2016-12-08,184.0,2016,2016-49,343
Fire-2nd Alarm,2016-12-08,256.0,2016,2016-49,343
Fire-School,2016-12-09,42.0,2016,2016-49,344
Fire-Other,2016-12-09,45.0,2016,2016-49,344
Fire-Other,2016-12-10,248.0,2016,2016-49,345
Fire-2nd Alarm,2016-12-11,935.0,2016,2016-50,346
Fire-2nd Alarm,2016-12-11,148.0,2016,2016-50,346
Fire-4th Alarm,2016-12-13,338.0,2016,2016-50,348
Fire-2nd Alarm,2016-12-14,184.0,2016,2016-50,349
Fire-2nd Alarm,2016-12-14,184.0,2016,2016-50,349
Fire-2nd Alarm,2016-12-14,2169.0,2016,2016-50,349
Fire-2nd Alarm,2016-12-14,79.0,2016,2016-50,349
Fire-10-77 (Residential High Rise Fire),2016-12-14,105.0,2016,2016-50,349
Fire-2nd Alarm,2016-12-15,1070.0,2016,2016-50,350
Fire-2nd Alarm,2016-12-15,184.0,2016,2016-50,350
Fire-2nd Alarm,2016-12-16,4539.0,2016,2016-50,351
Fire-2nd Alarm,2016-12-16,184.0,2016,2016-50,351
Fire-2nd Alarm,2016-12-16,184.0,2016,2016-50,351
Fire-1st Alarm,2016-12-17,710.0,2016,2016-50,352
Fire-2nd Alarm,2016-12-17,4362.0,2016,2016-50,352
Fire-2nd Alarm,2016-12-17,184.0,2016,2016-50,352
Fire-2nd Alarm,2016-12-17,184.0,2016,2016-50,352
Fire-2nd Alarm,2016-12-18,184.0,2016,2016-51,353
Fire-2nd Alarm,2016-12-18,591.0,2016,2016-51,353
Fire-2nd Alarm,2016-12-18,984.0,2016,2016-51,353
Fire-10-76 (Commercial High Rise Fire),2016-12-18,281.0,2016,2016-51,353
Fire-2nd Alarm,2016-12-18,184.0,2016,2016-51,353
Fire-2nd Alarm,2016-12-21,130.0,2016,2016-51,356
Fire-4th Alarm,2016-12-22,698.0,2016,2016-51,357
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,4921.400000000009,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-23,114.5,2016,2016-51,358
Fire-1st Alarm,2016-12-25,2255.0,2016,2016-52,360
Fire-1st Alarm,2016-12-25,114.5,2016,2016-52,360
Fire-1st Alarm,2016-12-25,114.5,2016,2016-52,360
Fire-2nd Alarm,2016-12-26,147.0,2016,2016-52,361
Fire-2nd Alarm,2016-12-28,305.0,2016,2016-52,363
Fire-2nd Alarm,2016-12-28,88.0,2016,2016-52,363
Fire-2nd Alarm,2016-12-29,149.0,2016,2016-52,364
Fire-5th Alarm,2016-12-30,4921.400000000009,2016,2016-52,365
Fire-5th Alarm,2016-12-30,1554.0,2016,2016-52,365
Fire-2nd Alarm,2016-12-31,62.0,2016,2016-52,366
Fire-Sensitive Location,2016-12-31,48.0,2016,2016-52,366
Fire-2nd Alarm,2017-01-03,141.0,2017,2017-01,3
Fire-2nd Alarm,2017-01-04,174.0,2017,2017-01,4
Fire-Manhole,2017-01-04,250.0,2017,2017-01,4
Fire-3rd Alarm,2017-01-06,769.0,2017,2017-01,6
Fire-3rd Alarm,2017-01-08,471.0,2017,2017-02,8
Fire-10-76 (Commercial High Rise Fire),2017-01-08,85.0,2017,2017-02,8
Fire-3rd Alarm,2017-01-09,305.0,2017,2017-02,9
Fire-2nd Alarm,2017-01-11,161.0,2017,2017-02,11
Fire-5th Alarm,2017-01-11,4921.400000000009,2017,2017-02,11
Fire-5th Alarm,2017-01-11,553.0,2017,2017-02,11
Fire-Haz Mat,2017-01-11,168.0,2017,2017-02,11
Fire-3rd Alarm,2017-01-12,142.0,2017,2017-02,12
Fire-10-77 (Residential High Rise Fire),2017-01-16,7.0,2017,2017-03,16
Fire-10-77 (Residential High Rise Fire),2017-01-16,1475.0,2017,2017-03,16
Fire-2nd Alarm,2017-01-16,134.0,2017,2017-03,16
Fire-2nd Alarm,2017-01-16,184.0,2017,2017-03,16
Fire-10-77 (Residential High Rise Fire),2017-01-16,113.0,2017,2017-03,16
Fire-2nd Alarm,2017-01-21,243.0,2017,2017-03,21
Fire-4th Alarm,2017-01-21,187.0,2017,2017-03,21
Fire-1st Alarm,2017-01-23,492.0,2017,2017-04,23
Fire-3rd Alarm,2017-01-24,348.0,2017,2017-04,24
Fire-4th Alarm,2017-01-25,1919.0,2017,2017-04,25
Fire-4th Alarm,2017-01-25,1680.0,2017,2017-04,25
Fire-2nd Alarm,2017-01-28,93.0,2017,2017-04,28
Fire-2nd Alarm,2017-01-29,48.0,2017,2017-05,29
Fire-2nd Alarm,2017-01-29,112.0,2017,2017-05,29
Fire-3rd Alarm,2017-01-29,369.0,2017,2017-05,29
Fire-10-76 (Commercial High Rise Fire),2017-01-29,46.0,2017,2017-05,29
Fire-2nd Alarm,2017-01-30,163.0,2017,2017-05,30
Fire-2nd Alarm,2017-01-30,154.0,2017,2017-05,30
Fire-2nd Alarm,2017-01-30,184.0,2017,2017-05,30
Fire-2nd Alarm,2017-02-04,71.0,2017,2017-05,35
Fire-2nd Alarm,2017-02-05,96.0,2017,2017-06,36
Fire-2nd Alarm,2017-02-05,184.0,2017,2017-06,36
Fire-4th Alarm,2017-02-08,1113.0,2017,2017-06,39
Fire-3rd Alarm,2017-02-09,217.0,2017,2017-06,40
Fire-2nd Alarm,2017-02-09,184.0,2017,2017-06,40
Fire-2nd Alarm,2017-02-10,183.0,2017,2017-06,41
Fire-10-76 (Commercial High Rise Fire),2017-02-11,132.0,2017,2017-06,42
Fire-2nd Alarm,2017-02-12,117.0,2017,2017-07,43
Fire-Manhole,2017-02-14,147.0,2017,2017-07,45
Fire-2nd Alarm,2017-02-14,82.0,2017,2017-07,45
Fire-1st Alarm,2017-02-14,114.5,2017,2017-07,45
Fire-Manhole,2017-02-14,504.0,2017,2017-07,45
Fire-1st Alarm,2017-02-14,701.0,2017,2017-07,45
Fire-2nd Alarm,2017-02-15,245.0,2017,2017-07,46
Fire-2nd Alarm,2017-02-16,119.0,2017,2017-07,47
Fire-2nd Alarm,2017-02-17,88.0,2017,2017-07,48
Fire-10-76 (Commercial High Rise Fire),2017-02-17,71.0,2017,2017-07,48
Fire-10-76 (Commercial High Rise Fire),2017-02-17,98.0,2017,2017-07,48
Fire-Collapse,2017-02-19,246.0,2017,2017-08,50
Fire-Collapse,2017-02-19,395.0,2017,2017-08,50
Fire-2nd Alarm,2017-02-21,229.0,2017,2017-08,52
Fire-10-76 (Commercial High Rise Fire),2017-02-21,226.0,2017,2017-08,52
Fire-Other,2017-02-21,15.0,2017,2017-08,52
Fire-2nd Alarm,2017-02-21,184.0,2017,2017-08,52
Fire-10-76 (Commercial High Rise Fire),2017-02-21,98.0,2017,2017-08,52
Fire-1st Alarm,2017-02-22,64.0,2017,2017-08,53
Fire-1st Alarm,2017-02-23,84.0,2017,2017-08,54
Fire-4th Alarm,2017-02-24,1283.0,2017,2017-08,55
Fire-4th Alarm,2017-02-24,1919.0,2017,2017-08,55
Fire-4th Alarm,2017-03-01,3809.0,2017,2017-09,60
Fire-4th Alarm,2017-03-01,1919.0,2017,2017-09,60
Fire-4th Alarm,2017-03-01,1919.0,2017,2017-09,60
Fire-2nd Alarm,2017-03-02,111.0,2017,2017-09,61
Fire-10-76 (Commercial High Rise Fire),2017-03-02,803.0,2017,2017-09,61
Fire-10-76 (Commercial High Rise Fire),2017-03-02,98.0,2017,2017-09,61
Fire-10-77 (Residential High Rise Fire),2017-03-03,114.0,2017,2017-09,62
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-2nd Alarm,2017-03-04,184.0,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-2nd Alarm,2017-03-04,3672.0,2017,2017-09,63
Fire-2nd Alarm,2017-03-04,184.0,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-7th Alarm,2017-03-04,4921.400000000009,2017,2017-09,63
Fire-1st Alarm,2017-03-05,159.0,2017,2017-10,64
Fire-3rd Alarm,2017-03-06,532.0,2017,2017-10,65
Fire-3rd Alarm,2017-03-06,4921.400000000009,2017,2017-10,65
Fire-4th Alarm,2017-03-06,4921.400000000009,2017,2017-10,65
Fire-3rd Alarm,2017-03-06,532.0,2017,2017-10,65
Fire-3rd Alarm,2017-03-06,532.0,2017,2017-10,65
Fire-4th Alarm,2017-03-06,1919.0,2017,2017-10,65
Fire-4th Alarm,2017-03-06,1919.0,2017,2017-10,65
Fire-4th Alarm,2017-03-06,1919.0,2017,2017-10,65
Fire-3rd Alarm,2017-03-06,532.0,2017,2017-10,65
Fire-3rd Alarm,2017-03-06,532.0,2017,2017-10,65
Fire-4th Alarm,2017-03-06,1919.0,2017,2017-10,65
Fire-2nd Alarm,2017-03-06,151.0,2017,2017-10,65
Fire-10-77 (Residential High Rise Fire),2017-03-07,56.0,2017,2017-10,66
Fire-5th Alarm,2017-03-12,1729.0,2017,2017-11,71
Fire-3rd Alarm,2017-03-12,532.0,2017,2017-11,71
Fire-10-76 (Commercial High Rise Fire),2017-03-13,97.0,2017,2017-11,72
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,532.0,2017,2017-11,73
Fire-3rd Alarm,2017-03-14,4921.400000000009,2017,2017-11,73
Fire-Collapse,2017-03-14,111.0,2017,2017-11,73
Fire-10-76 (Commercial High Rise Fire),2017-03-17,127.0,2017,2017-11,76
Fire-2nd Alarm,2017-03-17,121.0,2017,2017-11,76
Fire-Other,2017-03-19,100.0,2017,2017-12,78
Fire-2nd Alarm,2017-03-22,39.0,2017,2017-12,81
Fire-Other,2017-03-23,150.0,2017,2017-12,82
Fire-2nd Alarm,2017-03-23,184.0,2017,2017-12,82
Fire-Other,2017-03-23,476.0,2017,2017-12,82
Fire-2nd Alarm,2017-03-23,145.0,2017,2017-12,82
Fire-Other,2017-03-24,96.0,2017,2017-12,83
Fire-1st Alarm,2017-03-26,33.0,2017,2017-13,85
Fire-10-76 (Commercial High Rise Fire),2017-03-28,74.0,2017,2017-13,87
Fire-Haz Mat,2017-03-30,259.0,2017,2017-13,89
Fire-1st Alarm,2017-03-30,124.0,2017,2017-13,89
Fire-1st Alarm,2017-03-31,114.5,2017,2017-13,90
Fire-1st Alarm,2017-03-31,114.5,2017,2017-13,90
Fire-1st Alarm,2017-03-31,4921.400000000009,2017,2017-13,90
Fire-1st Alarm,2017-03-31,114.5,2017,2017-13,90
Fire-1st Alarm,2017-03-31,114.5,2017,2017-13,90
Fire-Other,2017-04-01,150.0,2017,2017-13,91
Fire-Other,2017-04-01,1381.0,2017,2017-13,91
Fire-1st Alarm,2017-04-04,102.0,2017,2017-14,94
Fire-2nd Alarm,2017-04-04,89.0,2017,2017-14,94
Fire-Other,2017-04-05,110.0,2017,2017-14,95
Fire-2nd Alarm,2017-04-05,928.0,2017,2017-14,95
Fire-Other,2017-04-06,18.0,2017,2017-14,96
Fire-2nd Alarm,2017-04-07,140.0,2017,2017-14,97
Fire-2nd Alarm,2017-04-07,89.0,2017,2017-14,97
Fire-2nd Alarm,2017-04-08,155.0,2017,2017-14,98
Fire-10-76 (Commercial High Rise Fire),2017-04-09,533.0,2017,2017-15,99
Fire-3rd Alarm,2017-04-09,1294.0,2017,2017-15,99
Fire-3rd Alarm,2017-04-09,532.0,2017,2017-15,99
Fire-Haz Mat,2017-04-10,32.0,2017,2017-15,100
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-5th Alarm,2017-04-11,4921.400000000009,2017,2017-15,101
Fire-2nd Alarm,2017-04-13,165.0,2017,2017-15,103
Fire-2nd Alarm,2017-04-14,967.0,2017,2017-15,104
Fire-2nd Alarm,2017-04-16,184.0,2017,2017-16,106
Fire-2nd Alarm,2017-04-16,1102.0,2017,2017-16,106
Fire-Commercial,2017-04-18,82.0,2017,2017-16,108
Fire-10-76 (Commercial High Rise Fire),2017-04-18,112.0,2017,2017-16,108
Fire-Manhole,2017-04-19,128.0,2017,2017-16,109
Fire-2nd Alarm,2017-04-20,103.0,2017,2017-16,110
Fire-2nd Alarm,2017-04-20,702.0,2017,2017-16,110
Fire-2nd Alarm,2017-04-22,173.0,2017,2017-16,112
Fire-2nd Alarm,2017-04-22,184.0,2017,2017-16,112
Fire-1st Alarm,2017-04-23,114.5,2017,2017-17,113
Fire-1st Alarm,2017-04-23,4157.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-Sensitive Location,2017-04-23,0.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-2nd Alarm,2017-04-23,95.0,2017,2017-17,113
Fire-2nd Alarm,2017-04-23,178.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,1919.0,2017,2017-17,113
Fire-4th Alarm,2017-04-23,4921.400000000009,2017,2017-17,113
Fire-Manhole,2017-04-24,504.0,2017,2017-17,114
Fire-Manhole,2017-04-24,811.0,2017,2017-17,114
Fire-1st Alarm,2017-04-25,87.0,2017,2017-17,115
Fire-2nd Alarm,2017-04-25,146.0,2017,2017-17,115
Fire-Manhole,2017-04-27,1.0,2017,2017-17,117
Fire-Sensitive Location,2017-04-27,48.0,2017,2017-17,117
Fire-2nd Alarm,2017-04-27,132.0,2017,2017-17,117
Fire-3rd Alarm,2017-04-28,585.0,2017,2017-17,118
Fire-3rd Alarm,2017-04-28,1542.0,2017,2017-17,118
Fire-3rd Alarm,2017-04-28,2680.0,2017,2017-17,118
Fire-3rd Alarm,2017-04-29,141.0,2017,2017-17,119
Fire-Haz Mat,2017-04-30,67.0,2017,2017-18,120
Fire-2nd Alarm,2017-05-02,197.0,2017,2017-18,122
Fire-2nd Alarm,2017-05-04,162.0,2017,2017-18,124
Fire-2nd Alarm,2017-05-05,156.0,2017,2017-18,125
Fire-2nd Alarm,2017-05-07,94.0,2017,2017-19,127
Fire-2nd Alarm,2017-05-07,184.0,2017,2017-19,127
Fire-1st Alarm,2017-05-08,191.0,2017,2017-19,128
Fire-1st Alarm,2017-05-10,120.0,2017,2017-19,130
Fire-10-76 (Commercial High Rise Fire),2017-05-10,228.0,2017,2017-19,130
Fire-1st Alarm,2017-05-10,114.5,2017,2017-19,130
Fire-Collapse,2017-05-13,112.0,2017,2017-19,133
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,4921.400000000009,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-Sensitive Location,2017-05-14,119.0,2017,2017-20,134
Fire-High Rise,2017-05-16,34.0,2017,2017-20,136
Fire-Sensitive Location,2017-05-17,1641.0,2017,2017-20,137
Fire-Sensitive Location,2017-05-17,119.0,2017,2017-20,137
Fire-Other,2017-05-19,127.0,2017,2017-20,139
Fire-5th Alarm,2017-05-21,4921.400000000009,2017,2017-21,141
Fire-5th Alarm,2017-05-21,4921.400000000009,2017,2017-21,141
Fire-5th Alarm,2017-05-21,4921.400000000009,2017,2017-21,141
Fire-5th Alarm,2017-05-21,3607.0,2017,2017-21,141
Fire-3rd Alarm,2017-05-23,509.0,2017,2017-21,143
Fire-2nd Alarm,2017-05-26,184.0,2017,2017-21,146
Fire-2nd Alarm,2017-05-26,184.0,2017,2017-21,146
Fire-2nd Alarm,2017-05-26,184.0,2017,2017-21,146
Fire-2nd Alarm,2017-05-26,184.0,2017,2017-21,146
Fire-2nd Alarm,2017-05-26,4921.400000000009,2017,2017-21,146
Fire-2nd Alarm,2017-05-28,108.0,2017,2017-22,148
Fire-2nd Alarm,2017-05-29,964.0,2017,2017-22,149
Fire-2nd Alarm,2017-05-29,147.0,2017,2017-22,149
Fire-Manhole,2017-05-30,345.0,2017,2017-22,150
Fire-2nd Alarm,2017-06-01,91.0,2017,2017-22,152
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,4921.400000000009,2017,2017-22,153
Fire-3rd Alarm,2017-06-02,532.0,2017,2017-22,153
Fire-10-76 (Commercial High Rise Fire),2017-06-03,129.0,2017,2017-22,154
Fire-Collapse,2017-06-03,246.0,2017,2017-22,154
Fire-Collapse,2017-06-03,926.0,2017,2017-22,154
Fire-2nd Alarm,2017-06-09,64.0,2017,2017-23,160
Fire-2nd Alarm,2017-06-11,54.0,2017,2017-24,162
Fire-Haz Mat,2017-06-12,145.5,2017,2017-24,163
Fire-Haz Mat,2017-06-12,145.5,2017,2017-24,163
Fire-Haz Mat,2017-06-12,4921.400000000009,2017,2017-24,163
Fire-Other,2017-06-12,8.0,2017,2017-24,163
Fire-Haz Mat,2017-06-12,145.5,2017,2017-24,163
Fire-Haz Mat,2017-06-12,145.5,2017,2017-24,163
Fire-2nd Alarm,2017-06-13,235.0,2017,2017-24,164
Fire-2nd Alarm,2017-06-13,256.0,2017,2017-24,164
Fire-10-76 (Commercial High Rise Fire),2017-06-13,103.0,2017,2017-24,164
Fire-2nd Alarm,2017-06-14,364.0,2017,2017-24,165
Fire-2nd Alarm,2017-06-15,125.0,2017,2017-24,166
Fire-10-76 (Commercial High Rise Fire),2017-06-16,48.0,2017,2017-24,167
Fire-Other,2017-06-21,160.0,2017,2017-25,172
Fire-1st Alarm,2017-06-21,190.0,2017,2017-25,172
Fire-5th Alarm,2017-06-22,4921.400000000009,2017,2017-25,173
Fire-5th Alarm,2017-06-22,4921.400000000009,2017,2017-25,173
Fire-2nd Alarm,2017-06-22,93.0,2017,2017-25,173
Fire-5th Alarm,2017-06-22,3402.0,2017,2017-25,173
Fire-Other,2017-06-23,35.0,2017,2017-25,174
Fire-Other,2017-06-23,42.0,2017,2017-25,174
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-5th Alarm,2017-06-24,4921.400000000009,2017,2017-25,175
Fire-2nd Alarm,2017-06-25,1141.0,2017,2017-26,176
Fire-2nd Alarm,2017-06-25,184.0,2017,2017-26,176
Fire-2nd Alarm,2017-06-26,95.0,2017,2017-26,177
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-5th Alarm,2017-06-28,4921.400000000009,2017,2017-26,179
Fire-1st Alarm,2017-06-29,44.0,2017,2017-26,180
Fire-1st Alarm,2017-06-30,140.0,2017,2017-26,181
Fire-2nd Alarm,2017-06-30,4921.400000000009,2017,2017-26,181
Fire-2nd Alarm,2017-06-30,184.0,2017,2017-26,181
Fire-2nd Alarm,2017-06-30,184.0,2017,2017-26,181
Fire-2nd Alarm,2017-06-30,184.0,2017,2017-26,181
Fire-2nd Alarm,2017-06-30,184.0,2017,2017-26,181
Fire-2nd Alarm,2017-07-02,167.0,2017,2017-27,183
Fire-2nd Alarm,2017-07-03,1127.0,2017,2017-27,184
Fire-2nd Alarm,2017-07-04,158.0,2017,2017-27,185
Fire-4th Alarm,2017-07-04,1935.0,2017,2017-27,185
Fire-4th Alarm,2017-07-04,1919.0,2017,2017-27,185
Fire-3rd Alarm,2017-07-05,532.0,2017,2017-27,186
