iteration,trainRMSE
190,"[1856.1694640952142, 1855.2805127841434, 1855.281441647621, 1854.5994021455026, 1854.6162748186061]"
200,"[1847.5671050075625, 1846.672449035776, 1846.6592105679727, 1845.9897318933931, 1846.002413363544]"
210,"[1838.9617945122943, 1838.065619008832, 1838.0381898145502, 1837.3820701475672, 1837.3903609073857]"
220,"[1830.396750785977, 1829.5035191116808, 1829.4618943752196, 1828.8200155236468, 1828.8237133295322]"
230,"[1821.9179257823314, 1821.032471645418, 1820.9766776181655, 1820.34995465027, 1820.348857113306]"
240,"[1813.574022704206, 1812.7015630905582, 1812.6317132232014, 1812.0210453370753, 1812.0149710287599]"
250,"[1805.4165244772676, 1804.5627607492593, 1804.4789787014765, 1803.8853436043917, 1803.874076231178]"
260,"[1797.4996174519042, 1796.6707638758276, 1796.5732862544867, 1795.9976869085056, 1795.9810277894962]"
270,"[1789.8801215930298, 1789.0829667108362, 1788.9720982502952, 1788.4155502738831, 1788.3933083454888]"
280,"[1782.6138924551988, 1781.8569205846832, 1781.7363023031796, 1781.1990586768468, 1781.1711163867094]"
290,"[1775.7510841435344, 1775.0356003621332, 1774.9516457403088, 1774.43282182761, 1774.4479851246053]"
300,"[1769.392181260001, 1768.7587390892136, 1768.6104076108847, 1768.1175507949843, 1768.0773448727543]"
310,"[1763.4702501550014, 1763.0117316978522, 1762.8535623051578, 1762.3846922637038, 1762.3382280842322]"
320,"[1758.1254372986027, 1757.8690804633447, 1757.727283147007, 1757.2781643381074, 1757.2279723288718]"
330,"[1753.3477651966218, 1753.400877100197, 1753.285127800127, 1752.7892115878817, 1752.7834560292079]"
340,"[1749.1258186424245, 1749.564965536665, 1749.5610405907796, 1748.9867657876107, 1749.1216172576194]"
350,"[1745.4848930226958, 1746.643004875595, 1746.5991307446045, 1745.998400704402, 1746.4425672771863]"
360,"[1742.6248625866745, 1744.495218005022, 1744.5303138386953, 1743.969950257084, 1744.3610017993265]"
370,"[1740.7515352130877, 1743.375626544913, 1743.2264825984057, 1742.9214286823026, 1743.405333375006]"
380,"[1739.8647424648423, 1742.810571826741, 1741.5912923331662, 1741.3932937070422, 1742.9855392300717]"
390,"[1740.5285442569066, 1741.861568171725, 1739.2054044656443, 1739.8080583245019, 1741.7218424765715]"
400,"[1740.1569820515451, 1741.1997987496252, 1738.1784728079062, 1738.2672842268912, 1740.3910805237424]"
410,"[1739.487608445648, 1740.3896012315631, 1735.4430000990944, 1736.2199612117554, 1739.4753198911706]"
420,"[1739.3256683309176, 1739.7161941684642, 1734.3668425709639, 1735.064910182979, 1739.2857263922633]"
430,"[1738.9153882754072, 1738.4011210228161, 1733.3682678688447, 1733.8770560962357, 1737.1060580148494]"
440,"[1737.7513516603221, 1736.308021900871, 1730.53232812521, 1731.7919525154657, 1737.7249296084249]"
450,"[1737.7965281459526, 1735.3102603144926, 1729.5540545923743, 1730.333134232163, 1733.8146845858917]"
460,"[1736.8040691446652, 1733.6220852173535, 1727.6915896794103, 1728.3506112701498, 1733.3958452450815]"
470,"[1736.8953328115006, 1733.5706571270148, 1727.9215975268842, 1727.7061699994413, 1731.7712038586135]"
480,"[1736.1041406232812, 1731.9786609807954, 1727.1815500802663, 1729.0763527893705, 1735.510762798625]"
490,"[1736.878623995071, 1732.2106320411465, 1727.037250678099, 1726.248105951656, 1731.2394863768352]"
500,"[1736.2109328741383, 1730.6747645217463, 1723.8888424252098, 1725.728062408678, 1731.0251854230805]"
510,"[1735.8829465879842, 1731.061439690777, 1723.7168350130369, 1725.4339371421054, 1731.4042908271172]"
520,"[1735.7273192810144, 1729.9757364815139, 1722.9720907429833, 1723.1708823839895, 1730.0056859683073]"
530,"[1735.4224506967314, 1730.1813275237441, 1722.2838921926214, 1721.7842325430013, 1728.8322657054666]"
540,"[1733.9240179440212, 1727.8840061148642, 1721.8751137957563, 1724.3303767939378, 1731.7288462986203]"
550,"[1733.9500607851319, 1727.0898671181899, 1717.6275746619094, 1720.5112578147996, 1729.2783450686063]"
560,"[1733.4499182154111, 1725.9736521610553, 1716.9612182094836, 1720.475873671194, 1728.6738059395914]"
570,"[1733.4305688884226, 1726.6148613703328, 1718.8880857742945, 1719.0368894595524, 1727.3991104723002]"
580,"[1732.976921428587, 1724.6697466819003, 1715.4161942138646, 1721.232175162577, 1730.2498424095984]"
590,"[1732.069821079709, 1724.1364094949495, 1715.7922099344037, 1721.4844006878766, 1730.2898023876644]"
600,"[1731.967620153604, 1723.7438691981506, 1715.001430313412, 1717.5956653812138, 1727.5460396094238]"
610,"[1731.411360560287, 1723.3556344533342, 1716.5360175540802, 1716.8647886758656, 1724.38649746057]"
620,"[1733.852331937005, 1725.093177588128, 1721.5259798423695, 1720.638248312515, 1725.3741738587614]"
630,"[1731.3160206251177, 1722.9913580139278, 1716.2236324727137, 1716.9902628302843, 1725.568103093329]"
640,"[1731.1257849756716, 1723.9507427277597, 1717.4602600475584, 1718.9059006718303, 1724.039458735673]"
650,"[1729.7476456728612, 1721.583676466088, 1713.6154412968558, 1715.4055349503335, 1724.0043590191342]"
660,"[1729.5692796835076, 1721.2358997502, 1715.267522978478, 1715.34748554333, 1724.1861624531134]"
670,"[1728.0223571913896, 1720.7136143134037, 1712.9416734310973, 1715.716944396457, 1724.4051649025894]"
680,"[1727.7097394607783, 1721.4905113419034, 1713.9898477530096, 1716.58308613355, 1722.9286227966095]"
690,"[1728.3094615725054, 1719.1232492410281, 1710.5763903828063, 1717.3500366769997, 1726.545103601609]"
700,"[1728.2320150146663, 1721.3152157186985, 1713.4952673560992, 1715.5685013222394, 1723.0774969837646]"
710,"[1727.8237208096987, 1719.0632894227788, 1711.1836321114602, 1713.7787653191967, 1722.9240231294725]"
720,"[1727.1766138605785, 1718.0394792411216, 1714.0489700136093, 1719.54335394084, 1726.8544033254407]"
730,"[1726.3304561076452, 1717.5654346999527, 1708.925273418657, 1713.8874259947404, 1725.3787800584705]"
740,"[1726.595202135533, 1720.1420714163478, 1713.1554712527122, 1714.0261359261597, 1722.56174421187]"
750,"[1725.8855967635413, 1718.6374920948226, 1710.2350311577911, 1712.1465890855768, 1722.7523523244051]"
760,"[1725.8476181727037, 1716.9914686804557, 1709.4807632840068, 1711.9808537249066, 1724.0698573057293]"
770,"[1725.5865000390045, 1715.7890567977272, 1708.4279945620801, 1711.3920524677726, 1722.253501517209]"
780,"[1725.1668959370843, 1715.5894779131813, 1707.5449836246366, 1711.014404885135, 1722.4093519074806]"
790,"[1724.4479344313681, 1714.4098757964798, 1707.318385799927, 1710.6627307941783, 1720.6189768280578]"
800,"[1723.5071510917235, 1713.842194385679, 1706.9254967944385, 1711.290139806024, 1723.1046023652962]"
810,"[1723.807208573748, 1714.472154778755, 1706.7937777757877, 1710.0769057726868, 1719.7805145159796]"
820,"[1723.3015028933664, 1715.2192898517455, 1709.7295344509266, 1711.5816764089866, 1720.0468876331079]"
830,"[1722.884583013668, 1715.6797129285926, 1706.22885133188, 1712.4647778411081, 1723.882233332092]"
840,"[1723.3249122680038, 1715.1389137170797, 1706.7931512634602, 1717.793804396943, 1723.8911220332634]"
850,"[1723.9616844376549, 1713.477737624946, 1706.7797498234943, 1709.6429719528228, 1719.9414365088787]"
860,"[1723.4042998554985, 1714.996740795665, 1708.7995856942089, 1712.391499168238, 1719.9165096157694]"
870,"[1723.823504342494, 1715.013828440079, 1707.4893996865683, 1710.8281618296962, 1717.7800039675228]"
880,"[1722.3895805380193, 1712.0967799888817, 1702.7915290580993, 1708.786973435791, 1719.4183762649095]"
890,"[1723.2920381406223, 1712.2988850912225, 1705.7800454983637, 1708.3631311947868, 1719.3479687635067]"
900,"[1722.3366717287138, 1712.1174616283784, 1704.9820384297916, 1709.0357558174703, 1719.1252681490894]"
910,"[1723.7238476617786, 1710.5397010957765, 1706.4215901689086, 1711.4852701177215, 1719.384888565139]"
920,"[1721.33101216627, 1712.0495742045878, 1705.4428250843514, 1709.21114815567, 1716.764966605208]"
930,"[1720.2457495820465, 1708.3975853395843, 1702.3056730444557, 1707.5599005293266, 1717.1252112386478]"
940,"[1721.4175658792117, 1707.9057644532818, 1701.9968980505068, 1708.568199244537, 1719.7706012273188]"
950,"[1720.6871590877274, 1708.7810288109229, 1702.2484487276608, 1707.5499594335445, 1715.1522401010616]"
960,"[1720.4020217215689, 1706.8411840557812, 1700.1147533836129, 1706.0129202615449, 1714.9760460780453]"
970,"[1719.7898803854803, 1706.7531700307486, 1702.134763300914, 1705.8096022372797, 1713.8916725982847]"
980,"[1720.6420119669865, 1708.2220169311702, 1702.3493185970342, 1707.4952220295615, 1714.4887736464852]"
990,"[1721.2806750986883, 1705.8123711310911, 1699.3005289079672, 1708.6239756207353, 1715.9734655109971]"
