iteration,trainRMSE
2000,"[770.0545479644569, 768.745239963862, 774.2217695624346, 773.8967024254362, 773.5961999527452, 773.2752820803937, 765.9524010658489, 769.7592090648384, 769.8228342944298, 769.6352160788406]"
2100,"[769.1726958232313, 768.3172958570558, 774.1653575589474, 773.898585762804, 773.5970312867441, 773.2746245604801, 765.9531665810616, 769.7592480477858, 769.823035884371, 769.635213197999]"
2200,"[768.4308054575198, 767.9899742057627, 774.1805749749323, 773.9026517688317, 773.5966245052344, 773.2743748108251, 765.9529239997163, 769.7592536333577, 769.8230739551155, 769.6352159912793]"
2300,"[767.6697682243915, 769.4645742151561, 774.1569347348532, 773.9089748721537, 773.596077999078, 773.2743954999461, 765.9550453278653, 769.7595440269677, 769.8238154636231, 769.6353886737327]"
2400,"[767.1034504946674, 769.1443174028749, 774.2016919140735, 773.9093460380352, 773.598477996397, 773.2755843592854, 765.9502227634673, 769.7592684431926, 769.822441467672, 769.635381070107]"
2500,"[767.0198074189959, 768.3463373130814, 774.1241923995643, 773.8916390178146, 773.5995645501163, 773.2767583674844, 765.948078188597, 769.7597263765447, 769.822339217882, 769.6360076605197]"
2600,"[766.5064002965436, 767.409779859551, 774.0272522996939, 773.8657482259865, 773.603847152064, 773.2811249002222, 765.9438674319404, 769.7635189192632, 769.8242965712969, 769.6403389946954]"
2700,"[766.1838763765777, 765.359279058074, 772.9318100735687, 773.8111276632601, 773.5727566672992, 773.2721603691075, 765.9744818902496, 769.7668179760326, 769.8340701773571, 769.6421318266035]"
2800,"[766.3411953347648, 764.7745872685933, 772.2137760631039, 773.7174545877242, 773.5210353533241, 773.2683827923404, 766.0050003027919, 769.785121893476, 769.8558960806557, 769.6605436873803]"
2900,"[765.9518805158665, 764.9139487259145, 771.4561888030656, 773.3733589003408, 773.3158752929785, 773.0272964505476, 765.9280341206877, 769.7299867289707, 769.8065001800725, 769.6584540096122]"
3000,"[765.2562702375627, 767.1507004847723, 770.7007264196321, 772.9113635934607, 773.1700916484019, 772.5074082668064, 765.9708707465594, 769.4752696963853, 769.6684222113186, 770.114553320299]"
3100,"[764.9523553218046, 763.964531136644, 770.5552557862476, 772.496285223396, 772.8779681461422, 772.2053661179729, 765.9126048308209, 769.2976230360555, 769.560170315817, 769.8453665883021]"
3200,"[766.8037681533182, 767.0956309213475, 770.4331718132356, 773.0958064626358, 773.6372331796541, 772.0742766366775, 766.4528039722276, 769.7122523977408, 769.7631339749361, 771.5263136970393]"
3300,"[768.4734004865333, 765.0611506875812, 771.1083984775701, 772.3134689476236, 771.7664896512855, 771.1401567419077, 765.701688819562, 768.3328789401467, 768.5770874338568, 768.5703050950261]"
3400,"[772.2580312002284, 765.8178989383841, 771.5620565236592, 771.6332441571634, 772.4249572433978, 772.3444223852987, 764.8932636231206, 768.8910078104642, 769.2843771553105, 768.5838838845414]"
3500,"[768.4505661440998, 765.8701176067257, 770.1757886496478, 770.8705461668148, 770.9347809208114, 769.4127337544139, 763.6570735751466, 767.8313312517212, 768.1845740498994, 769.2820474143965]"
3600,"[770.8247262833082, 764.8241166507174, 769.8830819624943, 771.5328252724536, 770.6447074272318, 769.8764849044732, 764.2944517483537, 767.5774249327935, 768.0600760062313, 769.2116410288419]"
3700,"[769.6920906596189, 770.0991908141629, 770.5816346437286, 770.9672449620576, 770.0840993406946, 770.3333298676906, 764.3173139502824, 767.9155455637799, 768.9889019659176, 769.0975556713561]"
3800,"[768.6395651362668, 768.4345335839206, 769.1314172581401, 770.208785255389, 770.6660873641738, 769.4498296709999, 761.1272337887871, 766.7992419381325, 767.6980298783769, 771.9619573351956]"
3900,"[767.8895552539983, 767.657904742925, 767.9557048755265, 770.4517934004847, 770.935369497553, 770.3511209587925, 763.5440981528568, 767.4347694158946, 767.5717132538095, 767.9555216400032]"
4000,"[772.0104619247993, 771.5701432994903, 769.4876967758378, 770.5391674569371, 770.6186147185334, 771.1173470099694, 762.9643283427588, 769.4160875034679, 766.8324356228532, 772.3309026049286]"
4100,"[769.9053679215829, 771.2439240312865, 770.8671047571956, 770.7306887539272, 770.9350712730185, 770.8741072417201, 763.0158273779558, 770.1125454877807, 768.8296202968268, 771.2797393337561]"
4200,"[769.4823646131445, 770.9906541622503, 769.5685520367405, 771.5985249984759, 770.2980940469387, 769.6395874106887, 762.5827484690055, 767.9241820082965, 769.6077326224173, 770.9261596186304]"
4300,"[769.2730202276422, 768.5344417873017, 767.7097941171065, 771.0176164152002, 770.2130272454721, 769.8514420417171, 763.2425212755974, 766.812374475246, 768.0962184143143, 768.6595275360576]"
4400,"[775.4034152022308, 770.4611255176618, 772.1062777071049, 771.9761224867152, 771.4552372867294, 771.2082858207574, 764.0110403941435, 768.4434111398828, 768.2886530753844, 768.7196181827502]"
4500,"[768.4658765658198, 769.1065825859115, 766.3616045179015, 770.8175017937716, 770.8550865169391, 769.4706008612026, 762.5232205255325, 766.1895502053844, 766.7195889705284, 767.788807730036]"
4600,"[767.9239029758585, 768.5460091304892, 766.124148826023, 770.6575878454559, 771.014298790883, 769.3541601208549, 762.3747032937207, 767.1298294949175, 766.7852399190863, 768.1737537904672]"
4700,"[770.2967729484035, 768.4999873032581, 767.7145098998767, 771.2270964976759, 770.8273394441752, 771.0766574525527, 763.7578724427508, 767.994365914574, 767.0875317255094, 769.3132221810304]"
4800,"[767.6682322354169, 768.7776031342837, 765.7109170781353, 770.4474034768953, 770.4932204499812, 768.9764478231275, 761.6532829449282, 766.062681398559, 766.3427987551306, 767.9473023728842]"
4900,"[767.3526906751018, 768.328153692568, 765.3287829938743, 770.4159185762155, 770.0962746401193, 768.9149790248456, 761.8858737280542, 766.6330835782735, 766.8934802464005, 768.7384057176928]"
