iteration,trainRMSE
1200,"[1003.799735578149, 991.0441127125416, 990.9575741262366, 989.434623409964, 988.0830670979731, 987.4488799824828, 979.0610035142174, 984.1375986217121, 983.6810526806532, 984.1671316677108]"
1300,"[1000.7220499182718, 986.6526752596566, 986.5697360540773, 985.0513738923755, 983.7063738299512, 983.0738795862543, 974.6791937194217, 979.7542833833453, 979.3015389607161, 979.7824568431853]"
1400,"[997.4598174667282, 982.0812877950901, 982.0007980830408, 980.4873061032445, 979.1492911509812, 978.5186061878599, 970.117013084187, 975.1903270370154, 974.741632328378, 975.2170756884627]"
1500,"[990.7646180510146, 977.3497918969313, 977.2850008393956, 975.7766209285127, 974.445987718065, 973.8172229629607, 965.4087044525024, 970.4799678538145, 970.0355276515611, 970.505193291388]"
1600,"[987.0045209074427, 972.4168538407065, 972.3641291775095, 970.8613507219504, 969.538627855623, 968.9119343510574, 960.4964073699448, 965.5652731767359, 965.1253930487917, 965.5889277419001]"
1700,"[983.1015941107871, 967.3356193747101, 967.2864575000178, 965.7895573034216, 964.4752132550086, 963.8507285799343, 955.4282409597897, 960.494337879463, 960.0592715928535, 960.516336533793]"
1800,"[979.0642294919686, 962.1014889455334, 962.0547532188946, 960.5640929003508, 959.2586268984612, 958.6364972420315, 950.2071325959893, 955.2700567539982, 954.840079091141, 955.2903053658014]"
1900,"[974.8929149884015, 956.7211670940143, 956.6762386887618, 955.1922192249426, 953.8961515003574, 953.2765310240786, 944.8404449028915, 949.8997342630981, 949.4751211930636, 949.9181479004579]"
2000,"[970.5813517225962, 951.2023353196704, 951.1588122036206, 949.6818434577998, 948.3957160973126, 947.7787669583248, 939.336165974621, 944.3913110052257, 943.9723561226947, 944.4078105748181]"
2100,"[966.067579368587, 945.5537672927519, 945.5109269220956, 944.0414434955634, 942.7658214445103, 942.1517147194886, 933.7028899474433, 938.7533321078234, 938.3403391872376, 938.7678379789153]"
2200,"[956.3739799381873, 939.8068516366995, 939.7773788099643, 938.3157636643808, 937.0511658444481, 936.4400624523082, 927.9854162944171, 933.0305947742976, 932.6238210064063, 933.0429806285612]"
2300,"[951.4176583527786, 933.9146427313223, 933.8883760744926, 932.4352193880409, 931.1823427957283, 930.5744551107371, 922.114386849919, 927.1535735041131, 926.7533962953476, 927.1637552656607]"
2400,"[946.3505806875038, 927.9243918157257, 927.8988454841476, 926.4546428770161, 925.2141258606949, 924.6096534340481, 916.1447103634104, 921.177165044969, 920.783923315792, 921.1850333086046]"
2500,"[941.1741226302053, 921.84313284602, 921.8176074241676, 920.3828655452497, 919.1553775687664, 918.5545317679255, 910.0853574607411, 915.1102838806471, 914.7243136358293, 915.1157213993458]"
2600,"[935.8529982958327, 915.680801588555, 915.6549215753432, 914.2302322836647, 913.0164735027683, 912.4194776666277, 903.9468234314176, 908.9633206201567, 908.5849867997962, 908.9662275801359]"
2700,"[922.7320812139619, 909.507477044962, 909.469779141182, 908.0556247424754, 906.8562136989392, 906.2632715618091, 897.7880231395252, 902.7952092156479, 902.4248197927474, 902.7954880305459]"
2800,"[909.2536573050489, 903.2894968351328, 903.2949692810857, 901.8918996845089, 900.7074208675143, 900.1187294532374, 891.6418793049404, 896.6388388410803, 896.2766933578824, 896.6364345720897]"
2900,"[903.1683394957603, 896.8958834202247, 896.8850336581601, 895.4940155489968, 894.3257294399342, 893.7416832037969, 885.2643236642461, 890.24959566504, 889.8963241684651, 890.2442832866051]"
