iteration,trainRMSE
2300,"[956.7730406720467, 956.5933573173793, 956.6089868516962, 955.1251786182669, 953.8292299633911, 953.2096413536069, 944.773469054471, 949.832697597631, 949.4081101268196, 949.8508974534785]"
2400,"[951.4967749733099, 951.3227458695558, 951.336757447001, 949.8596619544809, 948.5732089140898, 947.9561720270082, 939.5137747340384, 944.5690522135027, 944.1498704343367, 944.585416721875]"
2500,"[946.0982924661846, 945.9302260102496, 945.9425441073859, 944.4725648360926, 943.1961276283047, 942.5817996598084, 934.1334341583778, 939.1842509985584, 938.7707516855743, 939.1986942371243]"
2600,"[940.5849699485301, 940.4231820112814, 940.4337291917515, 938.9712902900885, 937.7054113031128, 937.0939578183917, 928.6399491853455, 933.6857458988696, 933.2782158160622, 933.6981797418033]"
2700,"[934.9651494086661, 934.809971917383, 934.8186685727655, 933.3642152512285, 932.1094591471806, 931.5010542853378, 923.041802264293, 928.0819663118248, 927.6807019891611, 928.0923005081817]"
2800,"[929.2468352422817, 929.0986085868489, 929.1053734553823, 927.6593743324256, 926.4163307129975, 925.8111581184746, 917.3471427040826, 922.3810037685857, 921.9863128013819, 922.3891456156123]"
2900,"[923.4391507199682, 923.2982166267491, 923.3029660898068, 921.8659135336169, 920.6351968053187, 920.0334498019506, 911.5652386164644, 916.5920650791273, 916.2042658125837, 916.5979196302444]"
3000,"[917.5517274245585, 917.418425890003, 917.4210744970865, 915.9934858187074, 914.7757362185339, 914.1776183100818, 905.7058737305981, 910.7248684142958, 910.3442902719088, 910.7283384730339]"
3100,"[911.5938795452237, 911.4685607153042, 911.4690207406056, 910.0514408198811, 908.8473273532775, 908.2530532767087, 899.7785396536918, 904.7888341112729, 904.4158189676141, 904.7898198888121]"
3200,"[905.5759079597027, 905.4589607111427, 905.4571423301496, 904.0501442284268, 902.8603647979601, 902.2701608079299, 893.7937530584968, 898.794403259334, 898.429305227789, 898.7928025638556]"
3300,"[899.5086779007173, 899.4004686923786, 899.3962799423291, 898.0004663476928, 896.8257489885814, 896.2398534630314, 887.7625457625444, 892.7525269150069, 892.3957127379373, 892.7482351476459]"
3400,"[893.403593017724, 893.3045039212981, 893.2978507933857, 891.9138553834233, 890.7549593460152, 890.1736233623827, 881.6965383508373, 886.6747395860747, 886.3265889232201, 886.6676497770098]"
3500,"[887.2726342665467, 887.1830412216018, 887.1738275961876, 885.8023164773476, 884.6600333700002, 884.0835213125334, 875.6079197838685, 880.5731385594406, 880.234044292383, 880.5631414055839]"
3600,"[881.1284033704185, 881.0487190496686, 881.0368469879037, 879.6785199299426, 878.5536745599409, 877.9822646527366, 869.5095556894897, 874.4604921990341, 874.1308605541216, 874.4474761666866]"
3700,"[874.9841300756473, 874.9147596222207, 874.9001291586914, 873.5557210091118, 872.4491724062575, 871.8831573116526, 863.4149088707163, 868.3501600998702, 868.0304108547583, 868.3340115066968]"
3800,"[868.853730976433, 868.7951025346149, 868.777611974011, 867.447893746155, 866.3605357413563, 865.8002230391804, 857.338172855399, 862.2562268129942, 861.9467932468665, 862.2368299973633]"
3900,"[862.7517970720168, 862.7043066590802, 862.6838527086843, 861.3696328563411, 860.3023948649306, 859.7481076020666, 851.2941744942906, 856.1934040987627, 855.8947330392564, 856.1706415635063]"
4000,"[856.6936153550556, 856.6577045289677, 856.634182479029, 855.3363077189233, 854.290154910377, 853.7422319758152, 845.2985272333904, 850.1771846168897, 849.8897361453928, 850.1509372846899]"
4100,"[850.6951574071591, 850.6712609751141, 850.6445648867983, 849.3639212781101, 848.3398550582906, 847.7986516581182, 839.3674907797057, 844.2237011942965, 843.9479485079869, 844.1938486173982]"
4200,"[844.7732682854104, 844.7618367337377, 844.7318597884429, 843.4693729149421, 842.4684302422057, 841.9343180241475, 833.5182319493822, 838.349988788852, 838.0864174367439, 838.3164095541111]"
4300,"[838.9452249573295, 838.9469187276175, 838.9135534733813, 837.6701891839732, 836.6934425987391, 836.1668099928612, 827.7685567113418, 832.573715829305, 832.3228233232518, 832.5362878473879]"
4400,"[833.2294631907231, 833.2447991459977, 833.2079378814881, 831.9847022616605, 831.0332589372869, 830.5145111944179, 822.1370866422742, 826.9133617507467, 826.6756566591874, 826.8719627026555]"
4500,"[827.6451233065574, 827.6745853237024, 827.6341205433372, 826.4320594794948, 825.5070597813784, 824.9966188486928, 816.6432670652035, 821.388225869263, 821.1642266611943, 821.3427337233352]"
4600,"[822.2116157338384, 822.256138893955, 822.2119637538756, 821.0321622886678, 820.1347781044626, 819.6330824148293, 811.3073049865872, 816.0183658490323, 815.8085996311416, 815.9686594026053]"
4700,"[816.9500105016845, 817.0100428426628, 816.9620516620322, 815.8056330315018, 814.9370657458853, 814.4445698774647, 806.1501344197463, 810.8245637732538, 810.6295648588348, 810.7705232353434]"
4800,"[811.8575402307632, 811.957699368756, 811.9057883661452, 810.7739120576699, 809.935389349372, 809.4525632849629, 801.1935097834789, 805.8284214753213, 805.6487293727633, 805.7699292070677]"
4900,"[806.9348960291817, 807.1226025040547, 807.0650992111691, 805.9591668373693, 805.1519197810545, 804.6792487191268, 796.459894328176, 801.0522497535, 800.8884071696258, 800.9891910235756]"
