iteration,trainRMSE
10000,"[1003.8438890926576, 1003.6220446075874, 1003.6506941321842, 1002.1159523716303, 1000.7462264761463, 1000.1074073944785, 991.7400336113564, 996.8199434321981, 996.3526950493142, 996.8529046751032]"
10500,"[1002.1639373183839, 1001.9433179684955, 1001.9715396408731, 1000.4383762400224, 999.0709885280681, 998.4327614031035, 990.0626080565557, 995.14215614831, 994.67627918257, 995.1746348358495]"
11000,"[1000.4373674745372, 1000.2181301771508, 1000.2459117489498, 998.714386727394, 997.3494221914736, 996.711809853238, 988.3388201724011, 993.417971670172, 992.9535144930226, 993.4499513566572]"
11500,"[998.6644465595047, 998.4467294076657, 998.4740561643487, 996.9442308572981, 995.5817760729427, 994.944801867919, 986.5689216350447, 991.6476392703852, 991.184651105312, 991.6791032941171]"
12000,"[996.8457782689121, 996.6296983945298, 996.6565554465798, 995.1284923055786, 993.7686350284077, 993.13232274407, 984.7535010047014, 989.8317450622882, 989.3702762759106, 989.8626809022658]"
12500,"[994.9818502183263, 994.7675146061838, 994.7938869833155, 993.2676497347069, 991.9104791280378, 991.2748530305888, 982.8930419912011, 987.9707700651928, 987.5108698796463, 988.0011522384991]"
13000,"[993.0731518468967, 992.8606646484591, 992.8865372370212, 991.3621908168133, 990.0077975425418, 989.3728824252746, 980.9880376292319, 986.065204730429, 985.6069248712955, 986.095021560279]"
13500,"[991.1202097494412, 990.9096539722636, 990.9350115399352, 989.4126222713903, 988.0610984810835, 987.4269196846631, 979.0390001840744, 984.1155584241621, 983.6589506889193, 984.1447901030203]"
14000,"[989.1236237615583, 988.915071394696, 988.9398985591884, 987.4195340679959, 986.0709733765657, 985.4375567888602, 977.0465254201151, 982.1224239479567, 981.6675408943856, 982.1510541989609]"
14500,"[987.0849568856271, 986.8784768112478, 986.902758141715, 985.384486481725, 984.038982640768, 983.406354277835, 975.0121792689343, 980.0873646002921, 979.6342586006446, 980.115376061773]"
15000,"[985.0035872633584, 984.7992411863307, 984.8229609411425, 983.3068527938096, 981.9645029466716, 981.3326899342239, 972.9353417296812, 978.009756664852, 977.5584819499775, 978.0371313904286]"
15500,"[982.8801562100167, 982.6779944184954, 982.7011365613478, 981.1872642118229, 979.8481671676379, 979.2171972079038, 970.8166504770347, 975.8902346052155, 975.4408461370609, 975.916954858757]"
16000,"[980.7151776982425, 980.5152625155583, 980.5378109056545, 979.0262482068637, 977.6905047050587, 977.0604061817361, 968.6566399872536, 973.7293292817134, 973.2818829337375, 973.7553758966545]"
16500,"[978.5092352843586, 978.311610006952, 978.3335482687809, 976.8243708501457, 975.4920835359694, 974.8628855205967, 966.4558834624514, 971.5276102619271, 971.0821628402708, 971.5529650544814]"
17000,"[976.2629373405175, 976.0676540083961, 976.0889655681285, 974.5822507885542, 973.2535242690112, 972.6252565344122, 964.2150070421045, 969.2856998801849, 968.8423090919748, 969.31034400328]"
17500,"[973.9769289706421, 973.7840317209058, 973.8046998015368, 972.300526822248, 970.9754677147969, 970.3481607595959, 961.9346573191597, 967.0042407668701, 966.5629652575309, 967.0281552142613]"
18000,"[971.651908896143, 971.4614561513474, 971.4814637816602, 969.9799135648439, 968.6586304704956, 968.0323155204566, 959.6155569875931, 964.6839515195335, 964.2448508478981, 964.7071169795721]"
18500,"[969.2884935545214, 969.100532082456, 969.119862061224, 967.6210175784341, 966.3036213559297, 965.6783304446993, 957.2583211089802, 962.325442869451, 961.8885776559366, 962.3478398167317]"
19000,"[966.8874233629808, 966.7020057753275, 966.7206407286733, 965.2245868569788, 963.9111904934501, 963.2869564376373, 954.8637064465655, 959.9294671368395, 959.4948989788182, 959.951075796925]"
19500,"[964.4493680888195, 964.2665539239239, 964.2844761443986, 962.7912999688833, 961.4820187986212, 960.8588752648417, 952.4324007655471, 957.4967074128482, 957.0644990259584, 957.5175079067137]"
20000,"[961.9751254684779, 961.7949716447275, 961.8121633104247, 960.3219538828263, 959.0169054942733, 958.3948869841333, 949.965210528726, 955.02796535585, 954.598180431807, 955.0479372184302]"
20500,"[959.4654172886785, 959.2879818219438, 959.3044248329799, 957.8172734848112, 956.5165779518097, 955.8957198731697, 947.4628705822574, 952.5239707566185, 952.0966741367074, 952.5430932979868]"
21000,"[956.9209712083459, 956.7463140810971, 956.7619900859861, 955.2779904910923, 953.9817704776901, 953.3621091830742, 944.9261230309731, 949.9854604472209, 949.560718222454, 950.003712957708]"
21500,"[954.3426159082187, 954.1707994355771, 954.1856898452716, 952.7049379991668, 951.4133186988845, 950.7948914799382, 942.355811706827, 947.4132728292971, 946.9911522157212, 947.4306342869392]"
22000,"[951.7312318938854, 951.5623202274752, 951.5764062208848, 950.0990004791324, 948.8121096380376, 948.1949547423992, 939.7528322080453, 944.8082978800373, 944.3888672458917, 944.8247466905193]"
22500,"[949.0876588042345, 948.9217174842561, 948.9349799855405, 947.4610212233436, 946.1789893332674, 945.5631460276086, 937.1180394690776, 942.1713846437134, 941.7547136069246, 942.1868992309737]"
23000,"[946.4127196709704, 946.2498152863748, 946.2622349393831, 944.7918266885397, 943.5147871458644, 942.9002957704987, 934.4522721108295, 939.503365582302, 939.0895250874516, 939.5179239404054]"
23500,"[943.7072873200384, 943.5474880444364, 943.5590452299482, 942.0922937318925, 940.8203828765214, 940.2072848681904, 931.7564196167187, 936.8051237949618, 936.3941861216099, 936.8187036733844]"
24000,"[940.9723880207564, 940.8157645438604, 940.8264393950997, 939.3634535092895, 938.0968104607316, 937.4851483202629, 929.0315260852831, 934.077696865185, 933.6697355213513, 934.0902755817822]"
24500,"[938.2089733858221, 938.0555967605634, 938.065369148791, 936.6062605748499, 935.345027507384, 934.7348448869644, 926.2785596565401, 931.3220460769899, 930.9171359407724, 931.3336007963077]"
25000,"[935.4180574847682, 935.2680005679957, 935.276850096646, 933.821733409356, 932.5660555632779, 931.9573972825127, 923.4985528684726, 928.5391968860349, 928.1374141972876, 928.5497044474886]"
25500,"[932.6004801069168, 932.4538175808538, 932.4617235171727, 931.0107165503699, 929.7607427264446, 929.1536549218127, 920.6923652090962, 925.7300012107299, 925.3314238338547, 925.7394379811738]"
26000,"[929.7574124545159, 929.6142204275076, 929.6211617989792, 928.1743853020313, 926.930267343498, 926.3247973400344, 917.8611870040735, 922.8956418370836, 922.5003489537702, 922.9039839980808]"
26500,"[926.8900129570704, 926.7503684509765, 926.756324029081, 925.3139018100744, 924.0757947622947, 923.4719911310881, 915.0061960388839, 920.0372886961692, 919.645360879746, 920.044512107024]"
27000,"[923.9994029895121, 923.8633848861053, 923.8683331611815, 922.4303922743138, 921.1984546028251, 920.5963672356175, 912.1285348571004, 917.1560761142783, 916.7675954357227, 917.1621563131803]"
27500,"[921.0866637709536, 920.9543517831574, 920.9582709359158, 919.5249418901262, 918.2993357245814, 917.6990159167335, 909.229305768017, 914.2530977858095, 913.8681479328856, 914.2580099575356]"
28000,"[918.1529108026724, 918.0243873721597, 918.0272552713138, 916.5986721276344, 915.3795633499383, 914.7810638409609, 906.309648010436, 911.3294840113549, 910.9481503196624, 911.3332029846254]"
28500,"[915.1994535775062, 915.074801312742, 915.0765955695712, 913.6528957815357, 912.4404537621446, 911.8438286776586, 903.3708924449614, 908.386556603966, 908.0089258921237, 908.3890569408694]"
29000,"[912.2276250788938, 912.1069282115551, 912.1076261767738, 910.68895068939, 909.4833483785457, 908.8886532713319, 900.4143956212054, 905.4256627461212, 905.0518233488535, 905.4269186288742]"
29500,"[909.2387284944257, 909.1220727559461, 909.1216514958288, 907.7081449436616, 906.5095590954558, 905.9168510247085, 897.441485160513, 902.4481202746574, 902.0781621486591, 902.4481056432317]"
