iteration,trainRMSE
36000,"[726.6591000602274, 709.0324233321371, 711.4462352610609, 709.7601116515805, 716.9458348277891, 713.2618812725971, 702.2491535074869, 722.2664400038472, 712.1573999784353, 705.1261566585722]"
38000,"[726.5545782776757, 707.0489910674727, 709.273748893705, 704.385622065509, 713.3695416342706, 697.5125832918407, 700.737308587515, 705.9016188882964, 700.5973098864074, 697.078985432377]"
40000,"[726.8993439357472, 708.0322831484737, 709.2402096830831, 704.8162452499382, 715.2313587641536, 700.9915029413766, 703.5341796587375, 704.5236838954221, 698.530946473788, 706.3254778285622]"
42000,"[724.5343663725248, 703.804033116967, 707.8370490332252, 699.6287448551849, 709.5787364926371, 690.3214274979332, 694.1760533900992, 698.7388590244673, 691.6341216355459, 697.6746057964208]"
44000,"[723.4452107266621, 706.0366233800722, 708.0301842305938, 698.5967811417779, 712.7859521370067, 693.9336085064045, 696.3827642804198, 704.8482506752881, 693.5397190161392, 698.2169861809235]"
46000,"[724.9056349236123, 706.0386882655835, 705.853774154151, 700.9274562200926, 710.9081866060012, 703.7685071238668, 709.2419276740978, 711.3038610321292, 702.7367172749622, 709.5165309238771]"
48000,"[722.9644646794384, 703.4112198181768, 704.4226779192933, 697.2351978101206, 705.7776594338427, 690.3026021645378, 685.2321145736878, 694.9022418231516, 693.2960979013801, 690.5314391340901]"
50000,"[722.7774482533371, 705.5735276391526, 704.0248935068589, 695.6571641291897, 708.645357743028, 686.3789379740493, 689.1294003997823, 697.7494081668614, 686.7707975439464, 692.6672843160264]"
52000,"[723.0063149915666, 704.494772548925, 701.7796700422593, 690.500312887384, 707.7048799361802, 693.5905078160508, 692.1063035961198, 704.3816067754342, 692.141494266811, 694.3977247490104]"
54000,"[725.154209100662, 708.0144077966049, 709.2345337119486, 710.0130580220325, 726.6928015335999, 714.4600867884633, 704.8624393345302, 710.4623522572992, 705.5606462306755, 709.78780641158]"
56000,"[723.2400277055647, 708.5190458197537, 703.6640885936027, 695.7110987320881, 712.9678320879311, 691.894028113781, 688.628760810845, 689.9982581927399, 690.7502931946692, 702.2514170609401]"
58000,"[725.2196902247216, 704.1935581507055, 701.1269042152705, 689.1124259057137, 703.7040228908348, 688.6324055269295, 679.9543355227132, 692.3249285374899, 678.3098051661923, 686.7074976653231]"
