,Incident Type,Response Time,minute
3830,Structural+AC0-Construction Accident,28.25,60
6950,Structural+AC0-Life Safety Violations,525.1333333333334,60
6827,Structural+AC0-Car into a Building,105.31666666666666,60
6837,Structural+AC0-Sidewalk Collapse,684.9,60
3844,Structural+AC0-Derelict Boat,205.95,60
3848,Structural+AC0-Falling Debris,249.2166666666667,60
3849,Structural+AC0-Sink Hole,1139.2666666666667,60
3873,Structural+AC0-Scaffold,146.83333333333334,60
3988,Structural+AC0-Scaffold,6234.0,60
4037,Structural+AC0-Street Cave+AC0-In,6234.0,60
7021,Structural+AC0-Scaffold,82.35,60
3883,Structural+AC0-Unstable Scaffolding,110.98333333333333,60
3885,Structural+AC0-Construction Accident,125.40000000000002,60
3892,Structural+AC0-Construction Accident,30.550000000000004,60
3905,Structural+AC0-Construction Accident,216.45,60
3909,Structural+AC0-Scaffold,117.81666666666666,60
6924,Structural+AC0-Sidewalk Shed,6234.0,60
6961,Structural+AC0-Sidewalk Shed,69.1,60
3939,Structural+AC0-Parapet,283.8,60
3938,Structural+AC0-Crane,136.01666666666668,60
7032,Structural+AC0-Partial Collapse,193.61666666666667,60
3960,Structural+AC0-Collapse,784.7,60
3982,Structural+AC0-Scaffold,57.766666666666666,60
4066,Structural+AC0-Bus into Building,219.58333333333334,60
4130,Structural+AC0-Stability Problem,6234.0,60
4134,Structural+AC0-Car into Building,86.91666666666667,60
4135,Structural+AC0-Scaffold,26.6,60
4156,Structural+AC0-Scaffold,47.05,60
4157,Structural+AC0-Sidewalk Shed,741.3166666666667,60
4199,Structural+AC0-Scaffold,588.9833333333333,60
4207,Structural+AC0-Scaffold,262.2666666666667,60
7027,Structural+AC0-Stability Problem,252.83333333333337,60
7002,Structural+AC0-Stability Problem,122.48333333333335,60
4257,Structural+AC0-Truck into Building,6234.0,60
4252,Structural+AC0-Life Safety Violations,243.23333333333332,60
4299,Structural+AC0-Demolition,6234.0,60
4277,Structural+AC0-Stability Problem,108.1,60
4278,Structural+AC0-Scaffold,43.266666666666666,60
4286,Structural+AC0-Partial Collapse,1585.9,60
4301,Structural+AC0-Stability Problem,584.5833333333334,60
4303,Structural+AC0-Collapse,459.68333333333334,60
4307,Structural+AC0-Partial Collapse,353.28333333333336,60
4310,Structural+AC0-Collapse,176.6,60
4321,Structural+AC0-Partial Collapse,2271.1,60
7047,Structural+AC0-Stability Problem,2428.4666666666667,60
4336,Structural+AC0-Partial Collapse,6234.0,60
4343,Structural+AC0-Partial Collapse,219.36666666666667,60
4340,Structural+AC0-Collapse,103.96666666666667,60
4396,Structural+AC0-One Vehicle Collision With Building Damage,482.55,60
4401,Structural+AC0-Ice Condition,330.75,60
4403,Structural+AC0-Car into store,357.73333333333335,60
4405,Structural+AC0-Car into Building,313.48333333333335,60
4415,Structural+AC0-Falling Debris,69.75,60
4472,Structural+AC0-Stability Problem,1604.45,60
4473,Structural+AC0-Unstable Balcony,253.58333333333337,60
7078,Structural+AC0-Construction Accident,248.33333333333337,60
7068,Structural+AC0-Stability Problem,131.3166666666667,60
7079,Structural+AC0-Parapet,208.4,60
