,Incident Type,Response Time,minute
6644,Fire+AC0-Manhole,227.96666666666667,60
2774,Fire+AC0-6th Alarm,4931.0,60
6666,Fire+AC0-1st Alarm,91.56666666666666,60
6578,Fire+AC0-3rd Alarm,2292.7,60
6631,Fire+AC0-Crane Fire,4709.566666666667,60
2776,Fire+AC0-7th Alarm,4931.0,60
6595,Fire+AC0-7th Alarm,4931.0,60
2764,Fire+AC0-4th Alarm,538.6833333333334,60
2775,Fire+AC0-10+AC0-76 (Commercial High Rise),183.81666666666666,60
6667,Fire+AC0-Drill,4931.0,60
2778,Fire+AC0-2nd Alarm,130.35000000000002,60
6522,Fire+AC0-Explosion,123.21666666666668,60
2782,Fire+AC0-School,217.9,60
6733,Fire+AC0-1st Alarm,83.88333333333334,60
2809,Fire+AC0-10+AC0-76 (Commercial High Rise),58.93333333333333,60
6695,Fire+AC0-10+AC0-77 (Residential High Rise),44.21666666666667,60
6734,Fire+AC0-1st Alarm,197.75,60
2817,Fire+AC0-10+AC0-77 (Residential High Rise),88.48333333333333,60
2818,Fire+AC0-3rd Alarm,1061.4333333333334,60
6632,Fire+AC0-Explosion,41.81666666666667,60
2843,Fire+AC0-3rd Alarm,2049.4833333333336,60
6747,Fire+AC0-Explosion,227.95,60
2847,Fire+AC0-2nd Alarm,177.2,60
2849,Fire+AC0-1st Alarm,80.8,60
2868,Fire+AC0-Sensitive Location,48.516666666666666,60
6546,Fire+AC0-4th Alarm,184.51666666666668,60
2899,Fire+AC0-School,153.96666666666667,60
6659,Fire+AC0-School,203.46666666666667,60
2902,Fire+AC0-1st Alarm,328.48333333333335,60
2907,Fire+AC0-1st Alarm,174.65,60
6660,Fire+AC0-Hospital,71.88333333333334,60
6609,Fire+AC0-4th Alarm,220.23333333333332,60
2944,Fire+AC0-2nd Alarm,4931.0,60
2943,Fire+AC0-Sensitive Location,2268.6666666666665,60
6581,Fire+AC0-4th Alarm,4931.0,60
2973,Fire+AC0-10+AC0-76 (Commercial High Rise),76.55,60
2979,Fire+AC0-Commercial,45.666666666666664,60
2983,Fire+AC0-Haz Mat,141.98333333333332,60
3006,Fire+AC0-Hospital,328.51666666666665,60
3042,Fire+AC0-6th Alarm,4931.0,60
3010,Fire+AC0-2nd Alarm,406.46666666666664,60
3030,Fire+AC0-2nd Alarm,84.53333333333333,60
6749,Fire+AC0-Manhole,239.11666666666667,60
3061,Fire+AC0-10+AC0-77 (Residential High Rise),40.38333333333333,60
6583,Fire+AC0-1st Alarm,74.65,60
3082,Fire+AC0-10+AC0-77 (Residential High Rise),58.45,60
3094,Fire+AC0-3rd Alarm,375.3833333333333,60
3105,Fire+AC0-2nd Alarm,1213.6166666666666,60
3096,Fire+AC0-10+AC0-76 (Commercial High Rise),109.35,60
3110,Fire+AC0-3rd Alarm,961.7166666666667,60
6795,Fire+AC0-School,88.13333333333334,60
3145,Fire+AC0-Sanitation Garage,31.583333333333336,60
6684,Fire+AC0-2nd Alarm,136.15,60
6796,Fire+AC0-2nd Alarm,267.73333333333335,60
3148,Fire+AC0-2nd Alarm,119.98333333333333,60
3163,Fire+AC0-4th Alarm,1527.4166666666667,60
3165,Fire+AC0-4th Alarm,525.8000000000001,60
3174,Fire+AC0-2nd Alarm,4931.0,60
3173,Fire+AC0-2nd Alarm,244.3666666666667,60
3175,Fire+AC0-Sensitive Location,51.15,60
6868,Fire+AC0-2nd Alarm,67.96666666666667,60
6637,Fire+AC0-Manhole,129.9,60
3195,Fire+AC0-3rd Alarm,3095.6,60
6668,Fire+AC0-2nd Alarm,235.7,60
6806,Fire+AC0-3rd Alarm,4931.0,60
3208,Fire+AC0-5th Alarm,3969.733333333334,60
6696,Fire+AC0-2nd Alarm,98.58333333333333,60
6737,Fire+AC0-4th Alarm,530.4833333333333,60
6697,Fire+AC0-School,113.36666666666666,60
3225,Fire+AC0-4th Alarm,433.73333333333335,60
3228,Fire+AC0-4th Alarm,1286.5833333333333,60
3229,Fire+AC0-3rd Alarm,421.5,60
3232,Fire+AC0-1st Alarm,43.266666666666666,60
3233,Fire+AC0-3rd Alarm,232.78333333333333,60
6832,Fire+AC0-2nd Alarm,152.01666666666668,60
3234,Fire+AC0-4th Alarm,901.1666666666666,60
6843,Fire+AC0-1st Alarm,47.0,60
3265,Fire+AC0-Smoke Condition,56.81666666666667,60
3267,Fire+AC0-Manhole,136.85,60
3269,Fire+AC0-Manhole,178.36666666666667,60
3268,Fire+AC0-Manhole,90.21666666666667,60
3271,Fire+AC0-School,371.51666666666665,60
6662,Fire+AC0-4th Alarm,1643.2833333333333,60
3273,Fire+AC0-4th Alarm,962.7,60
3279,Fire+AC0-2nd Alarm,215.38333333333333,60
6871,Fire+AC0-1st Alarm,195.35,60
3286,Fire+AC0-2nd Alarm,441.23333333333335,60
6807,Fire+AC0-2nd Alarm,146.8,60
3294,Fire+AC0-2nd Alarm,246.23333333333338,60
6751,Fire+AC0-3rd Alarm,3013.65,60
6808,Fire+AC0-10+AC0-77 (Residential High Rise),48.71666666666667,60
6752,Fire+AC0-1st Alarm,329.51666666666665,60
3305,Fire+AC0-10+AC0-77 (Residential High Rise),72.15,60
6675,Fire+AC0-4th Alarm,374.96666666666664,60
6856,Fire+AC0-3rd Alarm,4931.0,60
3334,Fire+AC0-1st Alarm,331.23333333333335,60
6709,Fire+AC0-1st Alarm,58.733333333333334,60
6760,Fire+AC0-2nd Alarm,258.1166666666667,60
3358,Fire+AC0-3rd Alarm,557.6166666666667,60
6912,Fire+AC0-Truck Fire,124.63333333333335,60
6702,Fire+AC0-3rd Alarm,194.46666666666667,60
3361,Fire+AC0-3rd Alarm,300.0833333333333,60
3391,Fire+AC0-10+AC0-76 (Commercial High Rise),178.58333333333334,60
3395,Fire+AC0-1st Alarm,73.31666666666666,60
3402,Fire+AC0-10+AC0-77 (Residential High Rise),92.71666666666667,60
6781,Fire+AC0-Brush,40.11666666666667,60
6670,Fire+AC0-3rd Alarm,196.91666666666666,60
3450,Fire+AC0-5th Alarm,4931.0,60
3439,Fire+AC0-1st Alarm,1106.8166666666666,60
6809,Fire+AC0-1st Alarm,102.35,60
3440,Fire+AC0-1st Alarm,111.78333333333333,60
3447,Fire+AC0-Haz Mat,176.28333333333333,60
3452,Fire+AC0-10+AC0-77 (Residential High Rise),997.3000000000001,60
6761,Fire+AC0-School,742.3,60
3470,Fire+AC0-1st Alarm,89.33333333333333,60
3479,Fire+AC0-1st Alarm,469.73333333333335,60
3478,Fire+AC0-10+AC0-76 (Commercial High Rise),92.08333333333333,60
3503,Fire+AC0-Con Ed Feeder Cables on Fire,4855.833333333333,60
6762,Fire+AC0-2nd Alarm,1743.3,60
3509,Fire+AC0-Sensitive Location,179.98333333333332,60
6905,Fire+AC0-Haz Mat,153.5,60
6764,Fire+AC0-3rd Alarm,4931.0,60
3512,Fire+AC0-Manhole,205.36666666666667,60
6946,Fire+AC0-2nd Alarm,4931.0,60
3514,Fire+AC0-School,75.75,60
6765,Fire+AC0-Manhole,1477.8166666666666,60
6897,Fire+AC0-10+AC0-76 (Commercial High Rise),1980.366666666667,60
6916,Fire+AC0-Collapse,1372.1333333333334,60
3540,Fire+AC0-Sensitive Location,508.6833333333334,60
3544,Fire+AC0-1st Alarm,166.21666666666667,60
6821,Fire+AC0-1st Alarm,79.38333333333334,60
3561,Fire+AC0-Manhole,143.18333333333334,60
3590,Fire+AC0-10+AC0-76 (Commercial High Rise),72.98333333333333,60
6766,Fire+AC0-3rd Alarm,217.36666666666667,60
6876,Fire+AC0-Metro North Train on Fire,91.56666666666666,60
6725,Fire+AC0-10+AC0-77 (Residential High Rise),59.46666666666667,60
6767,Fire+AC0-3rd Alarm,532.2166666666667,60
3613,Fire+AC0-3rd Alarm,1318.5833333333333,60
6775,Fire+AC0-Collapse,4931.0,60
6987,Fire+AC0-Commercial,128.91666666666669,60
3658,Fire+AC0-Manhole,4931.0,60
6885,Fire+AC0-1st Alarm,204.86666666666667,60
6976,Fire+AC0-Electrical,444.56666666666666,60
6887,Fire+AC0-2nd Alarm,225.81666666666666,60
6783,Fire+AC0-Turbine,96.76666666666667,60
3638,Fire+AC0-5th Alarm,891.75,60
6800,Fire+AC0-Manhole,155.56666666666666,60
3659,Fire+AC0-3rd Alarm,4931.0,60
3643,Fire+AC0-1st Alarm,823.8166666666667,60
6966,Fire+AC0-5th Alarm,4931.0,60
3662,Fire+AC0-2nd Alarm,3162.9333333333334,60
6936,Fire+AC0-Manhole,897.4333333333333,60
3664,Fire+AC0-Sensitive Location,42.18333333333333,60
6888,Fire+AC0-Fire in a Hotel,47.25,60
3713,Fire+AC0-10+AC0-76 (Commercial High Rise),76.65,60
6776,Fire+AC0-3rd Alarm,129.48333333333335,60
3715,Fire+AC0-3rd Alarm,143.25,60
6957,Fire+AC0-Vehicle Fire,1971.3333333333335,60
6889,Fire+AC0-Sensitive Location,78.1,60
3734,Fire+AC0-10+AC0-76 (Commercial High Rise),299.9166666666667,60
4057,Fire+AC0-1st Alarm,4931.0,60
6919,Fire+AC0-2nd Alarm,1676.8333333333333,60
3735,Fire+AC0-10+AC0-77 (Residential High Rise),46.8,60
3773,Fire+AC0-1st Alarm,1341.5666666666666,60
6891,Fire+AC0-2nd Alarm,409.73333333333335,60
7043,Fire+AC0-1st Alarm,4931.0,60
3775,Fire+AC0-10+AC0-77 (Residential High Rise),96.2,60
3779,Fire+AC0-10+AC0-76 (Commercial High Rise),91.73333333333333,60
3782,Fire+AC0-1st Alarm,371.9166666666667,60
6949,Fire+AC0-3rd Alarm,4931.0,60
6893,Fire+AC0-School,6.066666666666666,60
6977,Fire+AC0-5th Alarm,494.75000000000006,60
3793,Fire+AC0-10+AC0-76 (Commercial High Rise),60.75,60
4040,Fire+AC0-2nd Alarm,4931.0,60
6979,Fire+AC0-Overhead wires,4931.0,60
3827,Fire+AC0-Sensitive Location,96.85,60
3832,Fire+AC0-Sensitive Location,260.23333333333335,60
6923,Fire+AC0-2nd Alarm,156.05,60
3833,Fire+AC0-High Angle Rescue,0.0,60
3834,Fire+AC0-10+AC0-76 (Commercial High Rise),143.5,60
3902,Fire+AC0-Explosion,4931.0,60
